,White,Black,Native American,Asian,Pacific Islander,Other,Mixed-race,Hispanic or Latino,Med HH Income,Med Family Income,Med Male Income,Med Female Income,Per Capita Income,Family poverty,Overall poverty,Child poverty,Senior poverty
Bloomsdale,98.81%,,0.48%,,,,0.72%,0.48%,$43,125.00,$61,429.00,$39,688.00,$22,857.00,$17,714.00,3.80%,6.10%,0.00%,16.70%
Blue Springs,93.18%,2.93%,0.43%,0.97%,0.11%,0.83%,1.55%,2.76%,$55,402.00,$61,008.00,$41,373.00,$29,688.00,$23,444.00,3.90%,4.80%,6.00%,5.90%
Bogard,100.00%,,,,,,,0.43%,$22,639.00,$42,679.00,$26,667.00,$16,458.00,$17,208.00,6.80%,13.10%,22.90%,12.70%
Bolckow,99.57%,,0.43%,,,,,,$26,250.00,$29,063.00,$25,000.00,$22,083.00,$13,028.00,12.50%,15.50%,6.00%,69.20%
Bolivar,96.50%,0.86%,0.60%,0.38%,0.04%,0.42%,1.19%,1.40%,$24,609.00,$35,716.00,$25,731.00,$18,618.00,$13,654.00,11.00%,19.80%,22.50%,11.70%
Bollinger County,97.79%,0.21%,0.72%,0.22%,,0.13%,0.93%,0.57%,$36,744.00,$42,948.00,$26,078.00,$17,588.00,$16,387.00,10.90%,13.80%,15.40%,17.40%
Bonne Terre,98.46%,0.30%,0.20%,0.05%,,0.12%,0.87%,0.17%,$29,929.00,$37,072.00,$29,617.00,$18,310.00,$15,062.00,11.70%,15.40%,20.40%,21.80%
Boone County,85.43%,8.54%,0.42%,2.96%,0.03%,0.69%,1.93%,1.78%,$37,485.00,$51,210.00,$33,304.00,$25,990.00,$19,844.00,7.60%,14.50%,12.10%,5.90%
Boonville,80.22%,16.84%,0.51%,0.41%,0.04%,0.40%,1.57%,1.23%,$33,440.00,$40,294.00,$28,498.00,$20,739.00,$14,854.00,9.50%,11.30%,13.40%,6.70%
Bosworth,100.00%,,,,,,,,$25,357.00,$28,750.00,$23,250.00,$17,292.00,$11,526.00,11.70%,15.40%,23.50%,6.30%
Bourbon,98.89%,0.07%,0.45%,,,,0.59%,0.52%,$30,240.00,$35,294.00,$29,531.00,$20,391.00,$12,992.00,11.90%,14.20%,19.40%,15.90%
Bowling Green,90.64%,7.67%,0.12%,0.18%,,0.21%,1.17%,0.74%,$27,287.00,$36,619.00,$28,871.00,$18,873.00,$14,670.00,10.50%,13.10%,14.40%,15.60%
Bragg City,91.01%,5.29%,1.06%,,,0.53%,2.12%,3.70%,$26,042.00,$26,042.00,$28,750.00,$17,917.00,$12,214.00,20.50%,18.80%,27.70%,15.80%
Brandsville,97.70%,,1.15%,,,,1.15%,,$27,188.00,$30,000.00,$23,214.00,$16,875.00,$12,024.00,20.50%,21.40%,21.40%,14.30%
Branson,94.50%,0.84%,0.86%,0.71%,0.03%,1.47%,1.59%,4.26%,$31,997.00,$43,145.00,$31,769.00,$21,223.00,$20,461.00,9.70%,12.10%,15.60%,17.00%
Branson West,95.10%,,0.74%,1.23%,,1.72%,1.23%,3.92%,,,,,,,,,
Brashear,97.14%,,,,,0.36%,2.50%,1.43%,$21,750.00,$32,500.00,$19,479.00,$22,500.00,$11,763.00,20.60%,26.50%,39.70%,31.80%
Braymer,98.57%,,0.22%,0.33%,,,0.88%,0.33%,$26,667.00,$35,391.00,$28,304.00,$20,000.00,$14,518.00,7.80%,12.40%,14.90%,8.80%
Breckenridge,96.48%,,1.76%,0.22%,,0.44%,1.10%,0.44%,$23,625.00,$28,750.00,$24,712.00,$14,464.00,$12,468.00,13.70%,23.20%,34.80%,9.00%
Breckenridge Hills,65.89%,28.81%,0.21%,0.46%,0.06%,2.12%,2.45%,3.92%,$34,671.00,$41,515.00,$27,487.00,$22,743.00,$16,847.00,15.20%,17.30%,22.80%,10.50%
Brentwood,92.68%,1.81%,0.19%,3.48%,,0.32%,,1.73%,$60,643.00,$63,311.00,$47,113.00,$38,924.00,$30,645.00,3.40%,5.50%,5.70%,7.70%
Bridgeton,86.47%,9.05%,0.21%,2.27%,0.01%,0.69%,1.30%,2.22%,$49,216.00,$57,797.00,$41,250.00,$28,175.00,$23,955.00,3.20%,4.90%,4.70%,6.40%
Bronaugh,97.96%,,0.41%,,,,1.63%,,$26,786.00,$40,625.00,$23,542.00,$18,750.00,$13,073.00,2.70%,7.20%,2.70%,24.20%
Brookfield,96.94%,1.26%,0.36%,0.15%,,0.13%,1.17%,0.94%,$25,753.00,$32,385.00,$23,284.00,$19,004.00,$14,842.00,14.70%,19.10%,28.70%,14.80%
Browning,98.42%,,0.32%,,,,1.26%,0.95%,$19,167.00,$30,625.00,$21,250.00,$17,500.00,$11,266.00,17.00%,26.90%,50.00%,13.00%
Brownington,95.80%,1.68%,2.52%,,,,,,$17,250.00,$27,750.00,$18,750.00,$15,500.00,$8,174.00,16.10%,21.10%,20.60%,32.10%
Brunswick,86.16%,13.30%,,,,0.32%,0.22%,0.86%,$27,969.00,$34,107.00,$27,639.00,$18,182.00,$18,516.00,11.30%,17.70%,15.90%,19.80%
Buchanan County,92.73%,4.36%,0.42%,0.45%,0.02%,0.65%,1.37%,2.43%,$34,704.00,$42,408.00,$31,697.00,$21,827.00,$17,882.00,8.50%,12.20%,15.00%,9.60%
Bucklin,98.09%,,,,,0.57%,1.34%,1.34%,$21,490.00,$26,000.00,$23,500.00,$19,375.00,$13,709.00,17.30%,20.00%,39.70%,12.90%
Buckner,95.93%,0.11%,0.44%,,0.26%,0.84%,2.42%,1.98%,$40,577.00,$45,313.00,$36,010.00,$22,372.00,$16,748.00,7.30%,8.40%,10.40%,10.40%
Buffalo,96.91%,0.29%,0.72%,0.04%,,0.36%,1.69%,1.26%,$19,632.00,$26,179.00,$24,306.00,$16,397.00,$11,942.00,25.90%,28.90%,50.40%,18.60%
Bunceton,90.80%,6.90%,0.57%,,,,1.72%,0.29%,$27,917.00,$33,750.00,$21,696.00,$19,167.00,$13,202.00,7.30%,11.10%,11.40%,7.30%
Bunker,92.97%,0.23%,2.11%,0.23%,,0.23%,4.22%,2.11%,$19,659.00,$21,625.00,$22,083.00,$15,417.00,$9,671.00,25.20%,32.30%,41.30%,20.50%
Burlington Junction,99.68%,,0.32%,,,,,0.16%,$29,722.00,$34,808.00,$28,068.00,$18,214.00,$13,065.00,6.70%,12.00%,10.70%,13.20%
Butler,95.65%,1.92%,0.43%,0.38%,0.02%,0.55%,1.05%,0.97%,$25,531.00,$31,596.00,$27,917.00,$18,523.00,$15,237.00,15.40%,19.40%,24.30%,18.30%
Butler County,92.16%,5.22%,0.56%,0.44%,0.01%,0.26%,1.36%,1.01%,$34,422.00,$42,713.00,$27,449.00,$19,374.00,$20,282.00,14.00%,18.60%,25.90%,16.90%
Byrnes Mill,97.56%,0.17%,0.63%,0.08%,,0.51%,1.05%,1.68%,$51,211.00,$56,029.00,$36,389.00,$25,285.00,$20,278.00,6.30%,7.40%,10.90%,0.00%
Cabool,95.85%,0.23%,0.83%,0.83%,0.09%,0.23%,1.94%,1.01%,$21,887.00,$29,154.00,$26,625.00,$16,500.00,$13,069.00,45.00%,22.40%,28.50%,18.80%
Cainsville,98.65%,,,,,,1.35%,0.27%,$21,250.00,$26,944.00,$23,125.00,$17,625.00,$12,046.00,16.70%,21.50%,24.40%,26.80%
Caldwell County,98.56%,0.13%,0.33%,0.12%,0.00%,0.18%,0.67%,0.75%,$31,240.00,$37,087.00,$28,710.00,$19,523.00,$15,343.00,9.70%,11.90%,15.10%,12.90%
Caledonia,100.00%,,,,,,,,$24,833.00,$28,125.00,$20,179.00,$15,625.00,$10,685.00,19.10%,29.30%,40.00%,6.70%
Calhoun,97.35%,,0.81%,,1.02%,,0.81%,0.20%,$25,417.00,$31,964.00,$22,292.00,$17,750.00,$11,326.00,18.10%,26.50%,36.50%,32.20%
California,93.58%,0.65%,0.20%,0.55%,,4.07%,0.95%,7.57%,$31,736.00,$39,221.00,$25,880.00,$21,494.00,$17,533.00,9.60%,12.00%,14.10%,9.20%
Callao,99.31%,,0.34%,,,,0.34%,,$24,659.00,$32,813.00,$22,500.00,$15,125.00,$12,573.00,18.70%,26.10%,65.30%,9.60%
Callaway County,91.79%,5.66%,0.52%,0.52%,0.01%,0.30%,1.21%,0.92%,$39,110.00,$44,474.00,$29,574.00,$22,317.00,$17,005.00,6.00%,8.50%,10.30%,8.30%
Camden,98.09%,0.96%,,,,,0.96%,0.48%,$25,833.00,$27,813.00,$27,188.00,$18,000.00,$13,194.00,3.50%,9.80%,11.50%,26.70%
Camden County,97.68%,0.26%,0.49%,0.29%,0.04%,0.22%,1.03%,0.93%,$35,840.00,$40,695.00,$28,020.00,$20,825.00,$20,197.00,8.00%,11.40%,17.00%,7.70%
Camden Point,97.93%,,0.21%,,,0.41%,1.45%,0.62%,$55,089.00,$57,344.00,$39,750.00,$30,357.00,$22,429.00,4.40%,5.00%,4.90%,11.80%
Camdenton,95.65%,0.18%,0.90%,0.76%,0.14%,0.50%,1.87%,2.16%,$26,649.00,$29,342.00,$25,156.00,$20,431.00,$14,040.00,15.20%,17.10%,21.80%,16.30%
Cameron,84.90%,12.64%,0.60%,0.30%,,0.25%,1.30%,1.37%,$32,136.00,$40,540.00,$29,529.00,$19,777.00,$12,375.00,9.80%,12.00%,10.90%,19.20%
Campbell,98.14%,,0.58%,,0.16%,0.27%,0.85%,1.38%,$21,838.00,$27,802.00,$24,286.00,$17,000.00,$14,026.00,11.60%,20.20%,27.00%,18.80%
Canalou,95.11%,3.74%,,0.29%,,,0.86%,,$21,250.00,$25,417.00,$24,792.00,$14,464.00,$9,660.00,20.00%,27.40%,37.50%,39.40%
Canton,95.07%,2.11%,0.27%,0.82%,,0.55%,1.17%,0.90%,$26,983.00,$34,444.00,$26,573.00,$19,519.00,$14,663.00,10.50%,16.80%,25.60%,11.50%
Cape Girardeau,87.32%,9.30%,0.39%,1.13%,0.04%,0.43%,1.40%,1.10%,$36,502.00,$47,592.00,$31,575.00,$21,392.00,$21,877.00,8.50%,15.20%,16.50%,8.60%
Cape Girardeau County,92.13%,5.28%,0.36%,0.75%,0.03%,0.31%,1.15%,0.91%,$45,862.00,$58,037.00,$32,371.00,$20,833.00,$24,303.00,6.70%,11.10%,11.40%,10.10%
Cardwell,97.34%,0.89%,0.63%,,,,1.14%,1.01%,$21,042.00,$27,361.00,$25,179.00,$19,500.00,$12,207.00,25.10%,27.00%,34.00%,22.70%
Carl Junction,96.11%,0.43%,1.27%,0.36%,,0.20%,1.49%,1.51%,$42,575.00,$47,723.00,$32,583.00,$23,176.00,$18,291.00,3.20%,5.10%,41.80%,10.40%
Carroll County,96.95%,1.72%,0.27%,0.13%,0.01%,0.14%,0.79%,0.71%,$30,643.00,$36,773.00,$26,135.00,$17,468.00,$15,522.00,9.70%,13.70%,17.00%,12.80%
Carter County,96.60%,0.08%,1.35%,0.10%,,0.03%,1.83%,1.21%,$27,608.00,$33,349.00,$25,568.00,$16,500.00,$16,178.00,19.60%,25.20%,36.10%,20.20%
Carterville,96.70%,0.16%,0.59%,0.11%,0.16%,0.11%,2.16%,0.92%,$29,595.00,$34,539.00,$26,581.00,$18,276.00,$12,924.00,10.10%,13.50%,18.10%,13.80%
