,White,Black,Native American,Asian,Pacific Islander,Other,Mixed-race,Hispanic or Latino,Med HH Income,Med Family Income,Med Male Income,Med Female Income,Per Capita Income,Family poverty,Overall poverty,Child poverty,Senior poverty
Hildale,96.41%,0.21%,0.47%,0.63%,0.63%,0.84%,0.79%,1.00%,$32,679.00,$31,750.00,$25,170.00,$16,071.00,,41.20%,,42.00%,31.80%
Hinckley,97.71%,0.43%,0.29%,0.14%,,0.57%,0.86%,3.15%,$35,625.00,$39,375.00,$32,333.00,$25,000.00,$16,647.00,0.00%,4.50%,18.90%,9.60%
Holden,99.50%,,,,,,0.50%,1.00%,$34,000.00,$42,083.00,$43,571.00,$16,250.00,$17,599.00,0.00%,12.60%,8.50%,6.90%
Holladay,95.47%,0.46%,0.19%,1.65%,0.20%,0.56%,1.48%,1.87%,$66,468.00,$77,736.00,$54,216.00,$31,244.00,,3.00%,,3.30%,2.90%
Honeyville,94.32%,,0.08%,2.80%,,1.48%,1.32%,5.27%,$41,618.00,$46,786.00,$35,625.00,$21,250.00,$18,668.00,0.00%,7.40%,6.60%,2.90%
Hooper,97.71%,0.15%,0.28%,0.51%,0.10%,0.64%,0.61%,2.06%,$62,043.00,$65,682.00,$40,633.00,$29,138.00,,0.90%,,1.60%,1.50%
Howell,99.10%,0.45%,0.45%,,,,,,$40,750.00,$42,250.00,$39,861.00,$12,292.00,$21,440.00,0.00%,2.90%,12.60%,17.60%
Hoytsville,,,,,,,,,,,,,,,,,
Huntington,92.40%,0.19%,0.47%,0.19%,0.05%,5.02%,1.69%,12.39%,$36,964.00,$42,083.00,$36,588.00,$19,125.00,$18,136.00,0.00%,29.40%,16.40%,9.50%
Huntsville,98.77%,0.15%,0.31%,,,0.15%,0.62%,3.08%,$50,625.00,$52,656.00,$37,411.00,$31,528.00,$20,679.00,0.00%,5.30%,5.10%,7.60%
Hurricane,95.89%,0.16%,0.96%,0.25%,0.29%,1.16%,1.28%,2.72%,,,,,,,,,
Hyde Park,98.00%,0.14%,0.07%,0.37%,0.10%,0.47%,0.85%,1.59%,$51,750.00,$54,545.00,$42,868.00,$25,000.00,$19,265.00,0.00%,7.10%,3.00%,5.90%
Hyrum,88.58%,0.19%,0.74%,0.17%,0.19%,8.36%,1.76%,13.47%,$43,981.00,$44,915.00,$31,989.00,$20,770.00,$14,845.00,,6.50%,8.50%,31.50%
Iron County,93.00%,0.35%,2.18%,0.74%,0.27%,1.78%,1.67%,4.09%,$33,114.00,$37,171.00,$30,800.00,$19,831.00,$17,195.00,0.00%,6.00%,20.40%,6.50%
Ivins,93.96%,0.07%,1.19%,0.34%,0.34%,2.04%,2.07%,3.93%,$41,297.00,$43,103.00,$30,868.00,$21,719.00,$22,086.00,0.00%,8.20%,9.80%,3.40%
Jensen,,,,,,,,,,,,,,,,,
Joseph,94.05%,0.74%,,0.37%,,2.97%,1.86%,6.69%,$29,375.00,$33,125.00,$36,563.00,$17,500.00,$16,517.00,0.00%,10.70%,30.90%,25.00%
Juab County,96.40%,0.40%,1.00%,0.40%,0.20%,,1.50%,4.70%,$56,976.00,,,$18,503.00,,,11.40%,,
Junction,94.35%,,,,,5.08%,0.56%,7.34%,$25,625.00,$32,750.00,$29,250.00,$17,083.00,$16,109.00,0.00%,9.00%,10.30%,8.30%
Kamas,96.31%,0.39%,0.16%,0.31%,0.08%,2.04%,0.71%,5.89%,$41,667.00,$46,750.00,$30,703.00,$22,434.00,$22,148.00,0.00%,2.70%,7.10%,4.50%
Kanab,96.20%,0.30%,1.00%,0.30%,,0.80%,1.40%,4.20%,$42,286.00,$48,008.00,$30,018.00,$22,205.00,,4.00%,5.60%,4.60%,4.90%
Kanarraville,95.50%,,1.61%,,,0.96%,1.93%,4.50%,$34,375.00,$38,906.00,$25,938.00,$13,750.00,$18,329.00,0.00%,0.00%,20.00%,38.00%
Kane County,96.00%,0.03%,1.55%,0.22%,0.05%,0.74%,1.41%,2.32%,$34,247.00,$40,030.00,$30,655.00,$20,406.00,$19,217.00,0.00%,4.70%,9.30%,5.40%
Kanosh,95.88%,,1.03%,,,2.68%,0.41%,3.71%,$32,411.00,$36,583.00,$30,556.00,$21,500.00,$16,103.00,0.00%,11.00%,30.50%,3.30%
Kaysville,96.57%,0.31%,0.28%,0.66%,0.18%,0.90%,1.10%,2.98%,$60,383.00,$64,818.00,$50,414.00,$27,653.00,$26,609.00,0.00%,6.50%,5.60%,6.80%
Kearns,70.29%,1.39%,1.44%,2.08%,2.64%,18.72%,3.45%,32.83%,$45,711.00,$46,598.00,$31,444.00,$22,838.00,$17,654.00,0.00%,7.90%,9.30%,6.50%
Kenilworth,,,,,,,,,,,,,,,,,
Kingston,98.59%,,,,,0.70%,0.70%,0.70%,$23,750.00,$27,083.00,$16,667.00,$16,750.00,$16,534.00,0.00%,5.70%,51.40%,0.00%
Koosharem,94.93%,,1.45%,1.09%,0.36%,1.81%,0.36%,4.71%,$34,583.00,$40,625.00,$32,500.00,$18,929.00,$17,126.00,0.00%,11.90%,16.00%,0.00%
La Sal,66.67%,,22.12%,0.29%,,4.42%,6.49%,11.21%,$25,926.00,$26,071.00,$26,295.00,$25,893.00,,22.10%,,27.90%,100.00%
La Verkin,93.81%,0.12%,1.27%,0.21%,0.12%,1.92%,2.56%,4.60%,$35,949.00,$39,432.00,$30,051.00,$19,602.00,$16,372.00,0.00%,13.20%,15.70%,6.40%
Lake Shore,97.09%,,,0.53%,0.13%,1.06%,1.19%,3.05%,$57,212.00,$57,212.00,$35,714.00,$16,429.00,,4.30%,,7.70%,0.00%
Laketown,96.28%,,,3.19%,,,0.53%,,$60,893.00,$65,000.00,$40,972.00,$31,875.00,,7.00%,,13.30%,10.50%
Layton,89.91%,1.61%,0.53%,2.08%,0.27%,3.09%,2.52%,6.96%,$52,128.00,$57,193.00,$40,409.00,$26,646.00,$19,604.00,5.00%,5.60%,7.00%,4.00%
Leamington,98.62%,0.46%,,,,0.46%,0.46%,1.38%,$43,125.00,$52,083.00,$38,750.00,$23,125.00,$17,174.00,0.00%,0.00%,27.60%,7.70%
Leeds,94.15%,,0.73%,0.18%,1.10%,2.01%,1.83%,2.93%,$41,250.00,$42,500.00,$34,375.00,$19,688.00,$25,928.00,0.00%,7.60%,1.60%,3.80%
Lehi,95.68%,0.25%,0.58%,0.47%,0.43%,1.33%,1.26%,2.99%,$53,028.00,$55,664.00,$40,739.00,$25,931.00,$20,355.00,0.00%,2.80%,7.20%,4%
Levan,97.38%,0.15%,0.15%,,0.29%,0.15%,1.89%,3.49%,$34,632.00,$36,250.00,$33,500.00,$18,750.00,$12,260.00,,6.10%,3.40%,8.90%
Lewiston,94.67%,0.11%,0.05%,0.11%,,3.68%,1.39%,6.29%,$36,417.00,$41,705.00,$28,750.00,$22,083.00,$16,493.00,0.00%,5.60%,12.20%,9.00%
Liberty,,,,,,,,,,,,,,,,,
Lindon,91.80%,0.50%,0.40%,1.30%,0.40%,2.70%,2.90%,7.10%,,,,,,,,,
Loa,99.24%,,0.38%,,0.38%,,,1.71%,$33,750.00,$35,341.00,$25,357.00,$21,250.00,$77,835.00,0.00%,2.30%,13.90%,8.60%
Logan,83.90%,1.00%,1.00%,3.30%,0.50%,8.00%,2.30%,13.90%,,,,,,,,,
Lyman,98.72%,0.43%,0.43%,,,,0.43%,1.28%,$36,607.00,$40,357.00,$26,071.00,$20,938.00,$16,535.00,0.00%,10.90%,32.70%,0%
Lynndyl,89.55%,,2.24%,,,5.97%,2.24%,13.43%,$35,625.00,$40,278.00,$31,250.00,$21,250.00,$16,242.00,0.00%,7.90%,13.00%,0.00%
Maeser,96.99%,0.07%,1.02%,0.25%,,1.09%,0.60%,2.35%,$40,779.00,$43,625.00,$40,857.00,$25,100.00,$18,569.00,0.00%,0.00%,6.40%,5.70%
Magna,86.26%,0.64%,0.90%,0.60%,1.41%,7.80%,2.41%,15.00%,$42,845.00,$45,632.00,$32,071.00,$22,277.00,$17,892.00,0.00%,4.60%,8.60%,9.20%
Manila,91.56%,1.95%,0.97%,,,4.55%,0.97%,9.09%,$26,458.00,$28,250.00,$23,333.00,$15,833.00,$16,407.00,0.00%,11.90%,9.30%,4.20%
Manti,96.48%,0.07%,1.58%,0.07%,0.43%,0.49%,0.89%,2.60%,$32,844.00,$37,163.00,$30,156.00,$22,500.00,$16,630.00,0.00%,15.70%,16.00%,7.80%
Mantua,96.33%,0.63%,0.51%,0.25%,,0.51%,1.77%,0.88%,$60,234.00,$61,964.00,$42,100.00,$26,875.00,$28,003.00,1.70%,,2.10%,3.40%
