,White,Black,Native American,Asian,Pacific Islander,Other,Mixed-race,Hispanic or Latino,Med HH Income,Med Family Income,Med Male Income,Med Female Income,Per Capita Income,Family poverty,Overall poverty,Child poverty,Senior poverty
Flaxton,100.00%,,,,,,,,$13,571.00,$21,250.00,$28,250.00,$11,250.00,,53.30%,,76.00%,38.50%
Forbes,100.00%,,,,,,,,$18,958.00,$33,750.00,$16,875.00,$24,375.00,$22,074.00,0.00%,0.00%,53.30%,14.80%
Fordville,95.11%,0.75%,3.38%,,,0.38%,0.38%,1.13%,$26,786.00,$40,000.00,$25,875.00,$20,250.00,$16,540.00,0.00%,10.70%,16.30%,17.20%
Forest River,99.35%,,,,,,0.65%,11.69%,,,,,,,,,
Forman,97.63%,0.20%,,,,1.38%,0.79%,1.38%,$36,875.00,$48,929.00,$37,583.00,$21,250.00,,10.00%,,11.60%,14.00%
Fort Ransom,100.00%,,,,,,,,$19,375.00,$31,250.00,$23,125.00,$28,750.00,$17,772.00,0.00%,2.80%,17.40%,
Fort Totten,0.84%,0.11%,98.84%,,,,0.21%,0.74%,$15,395.00,$15,774.00,$20,179.00,$19,063.00,,53.00%,,57.80%,50.00%
Fort Yates,5.26%,,93.42%,,,,1.32%,3.95%,$25,500.00,$31,875.00,$26,125.00,$25,000.00,,14.40%,,8.20%,17.60%
Fortuna,100.00%,,,,,,,3.23%,$13,542.00,$20,625.00,$32,917.00,$13,750.00,,54.00%,,100.00%,25.00%
Foster County,98.40%,0.10%,0.60%,0.10%,,0.20%,0.50%,0.90%,$41,066.00,$55,278.00,$40,076.00,$29,189.00,$27,945.00,3.40%,7.30%,5.20%,13.40%
Four Bears Village,4.12%,,93.96%,,,,1.92%,3.02%,$28,194.00,$26,250.00,$29,125.00,$17,500.00,,31.20%,,38.00%,50.00%
Foxholm,,,,,,,,,,,,,,,,,
Fredonia,96.08%,,,,,,,3.92%,,,,,,,,,
Frontier,99.27%,0.73%,,,,,,1.10%,$67,813.00,$68,438.00,$42,917.00,$20,938.00,,1.60%,,,
Fullerton,95.29%,,,,,,4.71%,2.35%,$33,958.00,$34,583.00,$26,250.00,$15,000.00,$16,937.00,0.00%,4.60%,30.00%,25.00%
Gackle,99.40%,,,,,,0.60%,0.90%,$22,875.00,$26,563.00,$17,386.00,$14,375.00,$19,851.00,0.00%,3.80%,5.70%,21.30%
Galesburg,97.45%,,2.55%,,,,,,$35,000.00,$43,750.00,$27,679.00,$20,500.00,$19,319.00,0.00%,14.30%,32.10%,8.10%
Gardena,97.37%,,,,,2.63%,,2.63%,$26,250.00,$31,250.00,$30,625.00,$3,750.00,,0.00%,,,
Gardner,100.00%,,,,,,,5.00%,$31,250.00,$51,875.00,$35,833.00,$26,250.00,$20,812.00,0.00%,7.90%,35.30%,16.70%
Garrison,95.37%,,2.43%,0.15%,,0.23%,1.82%,0.83%,$28,843.00,$37,583.00,$29,943.00,$15,729.00,$21,653.00,0.00%,1.10%,9.10%,9.10%
Gascoyne,100.00%,,,,,,,,$23,750.00,$23,750.00,$27,500.00,$13,750.00,$15,832.00,0.00%,6.80%,50.00%,0.00%
Gilby,93.83%,1.23%,1.23%,1.65%,,0.41%,1.65%,3.70%,$33,393.00,$41,406.00,$25,833.00,$16,250.00,$18,487.00,2.60%,5.10%,11.60%,
Gladstone,95.56%,,1.21%,,,2.42%,0.81%,4.44%,$26,563.00,$29,688.00,$22,083.00,$18,750.00,$16,511.00,0.00%,8.00%,32.10%,28.60%
Glen Ullin,99.42%,,0.23%,,,,0.35%,,$27,688.00,$32,368.00,$24,444.00,$16,513.00,$20,760.00,0.00%,4.50%,10.80%,12.30%
Glenburn,94.92%,0.53%,0.80%,1.07%,,0.53%,2.14%,4.01%,$34,375.00,$39,375.00,$25,625.00,$19,000.00,$27,229.00,0.00%,4.90%,20.80%,5.90%
Glenfield,97.76%,,,,,,2.24%,,$24,583.00,$26,875.00,$26,875.00,$30,833.00,$16,379.00,0.00%,5.60%,24.10%,46.70%
Golden Valley,99.45%,,,,,,0.55%,,$27,188.00,$39,688.00,$38,125.00,$15,625.00,$18,344.00,0.00%,16.30%,35.10%,7.80%
Golden Valley County,97.40%,0.60%,0.60%,0.10%,0.10%,0.50%,0.80%,2.10%,$33,333.00,$47,500.00,$32,875.00,$26,750.00,$21,899.00,8.90%,13.00%,17.70%,11.40%
Golva,98.11%,,,,,,1.89%,,$30,000.00,$48,750.00,$25,357.00,$23,125.00,$31,527.00,0.00%,2.60%,33.30%,
Goodrich,99.39%,0.61%,,,,,,,$23,500.00,$28,125.00,$20,000.00,$17,500.00,$18,065.00,0.00%,25.00%,12.90%,18.60%
Grace City,100.00%,,,,,,,1.41%,$33,333.00,$43,750.00,$32,321.00,$20,000.00,$18,355.00,0.00%,6.70%,17.10%,100.00%
Grafton,91.67%,0.58%,1.35%,0.38%,,4.69%,1.33%,9.57%,,,,,,,,,
Grand Forks,89.70%,2.00%,2.90%,2.20%,,0.70%,2.50%,2.80%,$34,194.00,$47,491.00,$30,703.00,$21,573.00,$40,267.00,0.00%,5.10%,14.60%,7.70%
Grand Forks Air Force Base,,,,,,,,,,,,,,,,,
Grand Forks County,90.30%,2.00%,2.50%,1.90%,0.10%,0.80%,2.40%,2.90%,$44,242.00,$65,804.00,$40,622.00,$31,633.00,$24,276.00,8.20%,17.50%,15.60%,10.30%
Grandin,98.90%,,0.55%,,,,0.55%,1.10%,$40,625.00,$44,063.00,$31,667.00,$21,023.00,$20,196.00,0.00%,6.50%,13.00%,0.00%
Grano,100.00%,,,,,,,,$16,250.00,$0.00,$0.00,$16,250.00,$18,594.00,0.00%,8.40%,,
Grant County,97.20%,,1.10%,0.10%,,0.20%,1.30%,0.30%,$39,500.00,$53,542.00,$33,750.00,$27,303.00,$25,840.00,7.30%,13.00%,18.10%,18.70%
Granville,96.50%,0.35%,0.70%,,,,2.45%,,$24,444.00,$28,500.00,$27,500.00,$14,464.00,$18,108.00,0.00%,9.00%,13.30%,10.50%
