,White,Black,Native American,Asian,Pacific Islander,Other,Mixed-race,Hispanic or Latino,Med HH Income,Med Family Income,Med Male Income,Med Female Income,Per Capita Income,Family poverty,Overall poverty,Child poverty,Senior poverty
Aurora, Cayuga County,,,,,,,,,$57,222.00,$64,583.00,$31,667.00,$32,250.00,$17,526.00,1.80%,4.80%,4.50%,5.40%
Aurora, Erie County,98.83%,0.18%,0.04%,0.36%,0.01%,0.11%,0.47%,0.59%,$51,939.00,$63,550.00,$46,269.00,$30,000.00,,3.60%,,3.30%,2.90%
Austerlitz,97.45%,0.83%,0.07%,0.55%,,0.76%,0.34%,0.83%,$51,369.00,$56,771.00,$44,531.00,$37,188.00,,5.60%,,7.20%,0.80%
Ava,98.21%,0.97%,0.14%,,,0.14%,0.55%,0.83%,$31,750.00,$40,000.00,$28,750.00,$27,500.00,$17,074.00,0.00%,8.00%,28.80%,14.90%
Averill Park,96.89%,1.26%,,1.46%,,,1.38%,2.99%,$44,000.00,$49,367.00,$34,909.00,$26,890.00,,17.30%,,10.40%,19.10%
Avoca,97.45%,1.04%,0.39%,0.30%,,0.30%,0.52%,0.82%,$31,333.00,$33,566.00,$27,194.00,$25,500.00,$17,872.00,0.00%,8.70%,20.20%,6.50%
Avoca (village),97.42%,0.50%,0.20%,0.40%,,0.60%,0.89%,1.39%,$31,713.00,$32,443.00,$28,864.00,$21,563.00,$13,639.00,10.60%,15.40%,21.30%,3.70%
Avon,95.87%,1.54%,0.34%,0.71%,0.02%,0.23%,1.29%,1.38%,$43,971.00,$54,315.00,$40,654.00,$25,559.00,,6.70%,,8.30%,5.40%
Avon (village),95.70%,1.85%,0.24%,0.81%,0.03%,0.24%,1.14%,0.97%,$40,109.00,$53,105.00,$40,156.00,$27,470.00,$22,758.00,6.40%,7.50%,8.70%,6.60%
Babylon,76.34%,15.65%,0.27%,1.89%,0.03%,3.36%,2.47%,10.05%,$60,064.00,$66,261.00,$45,160.00,$32,062.00,$22,844.00,,6.70%,7.40%,7.80%
Babylon (village),91.90%,2.00%,0.10%,2.20%,0.00%,1.80%,2.00%,6.70%,$127,407.00,$44,293.00,,,,,4.50%,,
Bainbridge,98.35%,0.32%,,0.24%,0.06%,0.29%,0.74%,1.18%,$37,219.00,$41,625.00,$28,009.00,$25,533.00,$28,354.00,0.00%,1.70%,13.80%,6.00%
Bainbridge (village),98.17%,0.22%,,0.37%,0.15%,0.29%,0.81%,1.17%,$35,231.00,$40,962.00,$28,583.00,$24,091.00,$18,666.00,7.80%,12.00%,15.20%,10.20%
Baiting Hollow,96.27%,1.38%,,0.55%,,0.97%,0.83%,4.00%,$128,622.00,$126,455.00,$128,036.00,$121,685.00,,4.40%,,0.00%,13.80%
Baldwin Harbor,61.25%,26.57%,0.13%,4.87%,,3.78%,3.36%,11.83%,$113,950.00,$120,344.00,$59,855.00,$56,394.00,,7.10%,,2.40%,3.90%
Baldwin, Chemung County,97.30%,0.82%,0.47%,0.23%,,,1.17%,0.23%,$39,219.00,$42,250.00,$31,424.00,$23,558.00,$9,432.00,0.00%,26.90%,10.40%,10.50%
Baldwin, Nassau County,41.30%,37.90%,0.80%,2.10%,0.30%,4.60%,3.03%,15.60%,$71,456.00,$78,400.00,$51,069.00,$40,496.00,,5.40%,,5.50%,7.10%
Baldwinsville,96.87%,0.75%,0.51%,0.67%,0.03%,0.17%,1.01%,0.79%,$41,143.00,$51,549.00,$37,259.00,$25,740.00,$19,817.00,5.60%,8.20%,9.20%,9.20%
Ballston,97.49%,0.52%,0.23%,0.49%,0.01%,0.50%,0.76%,1.33%,$54,845.00,$61,709.00,$44,365.00,$30,918.00,,4.60%,,5.40%,5.90%
Ballston Spa,96.33%,1.17%,0.16%,0.52%,,0.61%,1.21%,1.94%,$37,173.00,$49,387.00,$36,929.00,$27,281.00,$20,237.00,7.40%,10.60%,16.80%,5.10%
Balmville,79.66%,9.46%,0.03%,3.05%,0.12%,4.88%,2.79%,10.03%,$66,979.00,$72,925.00,$50,426.00,$38,884.00,,2.20%,,1.80%,1.50%
Bangor,98.00%,,0.37%,0.14%,,0.37%,1.12%,1.12%,$31,033.00,$35,708.00,$26,802.00,$21,597.00,$17,302.00,0.00%,7.60%,27.70%,12.40%
Bardonia,87.54%,1.53%,0.23%,7.88%,,1.40%,1.42%,5.15%,,,,,,,,,
Barker, Broome County,97.77%,0.77%,0.11%,0.33%,,0.15%,0.88%,0.58%,$37,056.00,$39,267.00,$30,691.00,$21,492.00,$20,611.00,0.00%,2.80%,12.20%,10.50%
Barker, Niagara County,98.09%,0.69%,0.52%,,,0.17%,0.52%,1.56%,$37,411.00,$49,464.00,$41,875.00,$21,375.00,$16,042.00,8.10%,9.60%,11.00%,7.60%
Barneveld,97.59%,0.90%,,0.30%,,0.90%,0.30%,0.30%,$41,071.00,$50,000.00,$31,458.00,$26,667.00,$19,459.00,3.70%,4.80%,0.00%,0.00%
Barnum Island,91.56%,0.36%,0.12%,2.25%,0.04%,3.54%,2.13%,10.29%,$79,656.00,$82,742.00,$56,563.00,$37,727.00,,10.80%,,18.10%,12.40%
Barre,97.74%,0.52%,0.28%,0.09%,0.09%,0.66%,0.61%,1.37%,$44,545.00,$47,411.00,$32,284.00,$21,193.00,$23,559.00,0.00%,5.90%,6.70%,8.20%
Barrington,98.85%,0.29%,0.14%,,,0.14%,0.57%,0.43%,$36,184.00,$38,864.00,$29,301.00,$18,482.00,$19,151.00,0.00%,2.30%,28.00%,6.40%
Barton,98.10%,0.39%,0.25%,0.40%,,0.15%,0.71%,1.03%,$33,530.00,$39,650.00,$30,828.00,$23,351.00,$19,293.00,0.00%,4.60%,12.20%,4.60%
Batavia,90.23%,5.43%,0.48%,0.87%,0.02%,1.06%,1.90%,2.45%,$33,484.00,$42,460.00,$32,091.00,$23,289.00,$27,267.00,0.00%,4.40%,16.50%,6.90%
Batavia (town),96.80%,0.85%,0.39%,0.85%,0.03%,0.34%,0.74%,0.66%,$38,449.00,$43,425.00,$32,098.00,$24,404.00,,9.60%,,10.30%,9.60%
Bath,96.04%,1.79%,0.30%,0.71%,0.03%,0.10%,1.03%,0.70%,$32,508.00,$39,625.00,$30,456.00,$25,160.00,$22,781.00,0.00%,2.30%,19.50%,7.50%
Bath (village),96.19%,1.38%,0.32%,0.89%,0.02%,0.12%,1.08%,0.90%,$28,897.00,$39,114.00,$31,685.00,$25,087.00,$18,337.00,10.80%,15.50%,16.60%,8.50%
Baxter Estates,84.00%,2.68%,0.10%,7.16%,,3.98%,2.09%,14.61%,$84,592.00,$111,074.00,$56,250.00,$51,250.00,$44,718.00,3.00%,4.70%,5.00%,6.30%
Bay Park,96.48%,0.35%,0.04%,0.96%,0.04%,0.87%,1.26%,4.22%,$64,063.00,$64,950.00,$48,125.00,$36,755.00,,2.40%,,4.90%,2.80%
Bay Shore,61.00%,19.60%,0.70%,3.20%,0.04%,11.30%,4.20%,30.80%,,,,,,,,,
Bayport,96.06%,0.89%,0.07%,1.18%,,0.82%,0.98%,3.93%,$74,861.00,$88,701.00,$61,421.00,$40,247.00,,3.50%,,1.40%,7.20%
Bayville,96.01%,0.31%,0.24%,1.64%,,1.08%,0.73%,4.82%,$68,380.00,$77,838.00,$50,969.00,$38,304.00,$33,665.00,2.70%,4.70%,3.70%,8.30%
Baywood,74.49%,9.60%,0.25%,1.84%,0.07%,10.12%,3.63%,23.23%,$60,294.00,$62,037.00,$39,926.00,$30,609.00,,5.50%,,5.60%,3.50%
Beacon,68.37%,19.65%,0.31%,1.31%,0.00%,6.92%,3.44%,16.90%,$45,236.00,$53,811.00,$40,949.00,$29,154.00,$20,654.00,,11.00%,11.00%,8.60%
Beaver Dam Lake,93.67%,2.30%,0.29%,1.04%,0.04%,1.51%,1.15%,5.36%,$63,250.00,$71,771.00,$55,288.00,$36,603.00,$26,948.00,0.90%,1.40%,1.70%,0.00%
Bedford,96.75%,0.29%,,1.86%,,0.41%,0.70%,2.32%,$120,325.00,$118,848.00,$81,898.00,$52,375.00,$56,868.00,1.30%,2.40%,3.80%,4.20%
Bedford (town),,,,,,,,,$100,053.00,$118,820.00,$88,561.00,$47,468.00,,4.90%,,4.90%,3.30%
Bedford Hills,,,,,,,,,,,,,,,,,
Beekman,93.24%,2.42%,0.18%,1.73%,0.03%,0.94%,1.46%,5.38%,$65,610.00,$72,066.00,$51,739.00,$32,119.00,,4.70%,,5.30%,5.40%
Beekmantown,97.63%,0.71%,0.17%,0.28%,0.02%,0.24%,0.94%,1.01%,$42,555.00,$45,915.00,$34,716.00,$22,040.00,$7,890.00,0.00%,29.20%,18.60%,5.80%
Belfast,98.31%,0.06%,0.35%,0.06%,,0.23%,0.99%,0.41%,$30,909.00,$40,000.00,$31,473.00,$21,971.00,$19,851.00,0.00%,6.70%,26.90%,12.90%
Belfast,,,,,,,,,,,,,,,,,
Belle Terre,92.60%,1.30%,,3.30%,,1.30%,1.50%,3.90%,$132,155.00,$144,708.00,$100,000.00,$50,156.00,$56,191.00,0.00%,1.40%,0.00%,3.20%
Bellerose,90.79%,0.43%,,6.65%,,0.85%,1.28%,4.35%,$100,263.00,$110,404.00,$72,917.00,$50,625.00,$36,446.00,0.00%,0.90%,0.00%,1.30%
Bellerose Terrace,49.50%,8.40%,0.10%,28.10%,0.00%,10.40%,3.50%,25.80%,$92,750.00,$96,094.00,$52,617.00,$53,478.00,,3.80%,,0.00%,10.80%
Belleville,,,,,,,,,,,,,,,,,
Bellmont,97.68%,0.07%,0.84%,0.49%,,0.07%,0.84%,0.28%,$33,417.00,$35,852.00,$32,750.00,$19,879.00,$21,556.00,0.00%,2.30%,9.20%,13.00%
Bellmore,89.50%,2.60%,0.10%,4.60%,0.00%,1.55%,1.70%,7.72%,$101,933.00,$113,521.00,$60,832.00,$32,106.00,$38,314.00,1.60%,4.60%,2.60%,4.20%
Bellport,95.13%,1.27%,0.38%,1.65%,0.08%,0.21%,1.27%,1.78%,$77,523.00,$80,850.00,$51,189.00,$40,985.00,$38,906.00,0.60%,1.60%,0.90%,1.70%
Belmont,96.11%,0.95%,0.11%,0.11%,,0.21%,2.52%,1.05%,$29,545.00,$35,625.00,$28,365.00,$20,781.00,$14,149.00,9.90%,12.70%,13.80%,6.10%
Bemus Point,97.65%,,0.88%,0.59%,,0.29%,0.59%,0.88%,$33,333.00,$46,250.00,$37,708.00,$25,625.00,$19,943.00,3.90%,7.60%,10.80%,9.50%
Bennington,99.07%,0.06%,0.12%,0.12%,,0.03%,0.60%,0.27%,$45,448.00,$48,966.00,$35,233.00,$28,292.00,$34,730.00,0.00%,3.30%,9.20%,6.60%
Benson,99.00%,,,,,,1.00%,1.49%,$48,250.00,$50,000.00,$39,375.00,$23,750.00,,2.40%,,6.80%,
Benton,98.86%,0.42%,,0.15%,,0.08%,0.49%,0.42%,$37,500.00,$43,988.00,$26,951.00,$23,250.00,$22,447.00,0.00%,1.80%,25.20%,7.30%
Bergen,97.27%,0.31%,0.25%,0.50%,,0.79%,0.88%,1.01%,$49,412.00,$54,012.00,$36,913.00,$26,571.00,,4.10%,,2.80%,7.30%
Bergen (village),95.32%,0.56%,0.40%,0.81%,,0.97%,1.94%,1.45%,$51,016.00,$54,327.00,$35,909.00,$26,364.00,$19,689.00,2.20%,3.60%,4.80%,7.10%
Berkshire,98.76%,0.37%,0.44%,0.07%,,,0.37%,0.37%,$37,625.00,$43,676.00,$29,620.00,$22,865.00,$22,056.00,0.00%,9.10%,16.70%,7.00%
Berlin,98.42%,,0.05%,,,0.32%,1.10%,2.00%,$34,875.00,$42,464.00,$30,500.00,$26,088.00,$27,229.00,0.00%,0.00%,19.00%,8.40%
