,White,Black,Native American,Asian,Pacific Islander,Other,Mixed-race,Hispanic or Latino,Med HH Income,Med Family Income,Med Male Income,Med Female Income,Per Capita Income,Family poverty,Overall poverty,Child poverty,Senior poverty
Hazelton,83.55%,0.87%,1.31%,,,13.39%,0.87%,26.64%,$22,596.00,$30,000.00,$30,132.00,$18,125.00,$10,215.00,24.10%,29.50%,37.70%,10.60%
Heyburn,74.92%,0.17%,1.10%,0.52%,0.07%,20.08%,3.14%,28.39%,$31,685.00,$37,663.00,$28,226.00,$20,951.00,$12,591.00,13.00%,17.00%,20.10%,8.10%
Hidden Springs,,,,,,,,,,,,,,,,,
Hollister,85.23%,,2.95%,,,9.28%,2.53%,18.57%,$27,375.00,$29,688.00,$25,313.00,$15,556.00,$11,870.00,7.80%,11.00%,0.00%,0.00%
Homedale,63.77%,0.20%,0.99%,0.71%,0.08%,30.58%,3.68%,39.24%,$24,196.00,$27,500.00,$22,740.00,$19,722.00,$10,986.00,17.80%,20.30%,24.90%,13.10%
Hope,100.00%,,,,,,,,$24,500.00,$26,875.00,$50,833.00,$31,250.00,$19,468.00,0.00%,5.10%,0.00%,0.00%
Horseshoe Bend,92.34%,,0.78%,0.13%,,4.29%,2.47%,8.96%,$32,125.00,$35,882.00,$29,583.00,$24,063.00,$12,486.00,11.20%,19.50%,21.50%,13.30%
Huetter,87.50%,,2.08%,,,3.12%,7.29%,3.12%,$21,250.00,$22,083.00,$28,750.00,$51,250.00,$9,121.00,23.80%,30.90%,36.80%,0.00%
Idaho City,92.36%,,3.06%,0.87%,,0.66%,3.06%,1.53%,$28,068.00,$33,295.00,$25,750.00,$20,000.00,$13,370.00,17.30%,19.30%,28.70%,5.90%
Idaho County,93.80%,0.30%,3.00%,0.40%,,0.60%,1.90%,2.60%,$34,536.00,$39,263.00,$36,885.00,$25,982.00,$18,980.00,12.70%,19.10%,28.70%,10.40%
Idaho Falls,92.09%,0.62%,0.76%,1.05%,0.06%,3.81%,1.61%,7.18%,$40,512.00,$47,431.00,$39,082.00,$23,001.00,$18,857.00,7.80%,10.90%,12.70%,6.30%
Inkom,95.12%,0.27%,1.36%,0.27%,,1.22%,1.76%,2.71%,$32,500.00,$42,000.00,$34,167.00,$22,656.00,$13,501.00,8.00%,10.30%,12.70%,7.90%
Iona,98.42%,0.08%,0.17%,0.08%,,0.83%,0.42%,2.91%,$39,904.00,$42,692.00,$32,105.00,$21,818.00,$14,334.00,14.00%,17.60%,11.60%,6.10%
Irwin,98.09%,,,0.64%,,1.27%,,1.91%,$31,250.00,$42,813.00,$28,333.00,$27,250.00,$17,896.00,3.50%,9.70%,23.40%,0.00%
Island Park,95.81%,,,0.93%,,2.33%,0.93%,4.19%,$26,250.00,$30,000.00,$22,292.00,$16,250.00,$15,617.00,21.00%,23.90%,37.90%,0.00%
Jefferson County,91.20%,0.20%,0.80%,0.40%,0.10%,5.80%,1.50%,10.10%,$51,579.00,$55,705.00,$42,177.00,$27,314.00,$19,019.00,7.70%,10.20%,11.70%,9.00%
Jerome County,80.00%,0.30%,1.30%,0.30%,0.10%,15.80%,2.10%,31.00%,$39,188.00,$45,947.00,$30,889.00,$23,383.00,$16,947.00,12.00%,15.50%,23.10%,7.60%
Jerome,72.47%,0.18%,0.91%,0.23%,0.06%,9.64%,2.51%,30.92%,$30,074.00,$34,046.00,$26,000.00,$19,162.00,$13,023.00,12.90%,15.50%,21.80%,12.30%
Juliaetta,96.72%,,2.13%,0.16%,,,0.99%,0.82%,$33,295.00,$39,250.00,$31,875.00,$18,594.00,$14,606.00,4.20%,12.30%,16.70%,5.70%
Kamiah,88.88%,0.26%,8.02%,0.34%,0.09%,1.47%,0.95%,4.14%,$21,793.00,$33,424.00,$25,982.00,$19,688.00,$14,111.00,12.50%,18.50%,22.60%,12.20%
Kellogg,94.70%,0.13%,1.59%,0.25%,0.25%,0.46%,2.63%,1.75%,$25,898.00,$32,260.00,$29,214.00,$17,391.00,$16,274.00,17.30%,21.80%,30.20%,7.30%
Kendrick,95.93%,0.54%,1.08%,,,1.08%,1.36%,2.98%,$31,000.00,$42,000.00,$33,611.00,$20,568.00,$14,706.00,11.20%,11.80%,16.70%,7.10%
Ketchum,94.74%,,0.27%,0.57%,0.17%,2.33%,1.93%,4.90%,$45,457.00,$73,750.00,$31,712.00,$27,857.00,$41,798.00,3.50%,8.90%,10.90%,6.60%
Kimberly,94.99%,0.08%,0.92%,0.87%,0.09%,1.57%,1.95%,4.93%,$33,906.00,$39,856.00,$29,650.00,$19,757.00,$13,545.00,6.70%,8.70%,10.30%,6.80%
Kooskia,93.19%,,2.22%,0.30%,,1.63%,2.67%,2.37%,$20,491.00,$23,750.00,$31,875.00,$12,500.00,$11,196.00,25.00%,25.60%,35.10%,12.30%
Kootenai County,94.50%,0.30%,1.30%,0.70%,0.10%,0.80%,2.40%,3.80%,$46,336.00,$55,840.00,$43,503.00,$29,950.00,$24,418.00,8.80%,11.90%,15.30%,7.70%
Kootenai,97.51%,,0.45%,,,1.36%,0.68%,1.59%,$29,432.00,$38,036.00,$32,083.00,$23,750.00,$13,698.00,12.00%,18.70%,11.00%,27.00%
Kuna,91.20%,0.60%,0.80%,0.70%,0.10%,3.60%,2.90%,8.60%,,,,,,,,,
Lapwai,16.14%,0.53%,81.39%,,,0.62%,1.32%,4.32%,$26,800.00,$30,417.00,$31,382.00,$22,109.00,$10,159.00,20.50%,23.70%,30.50%,10.20%
Latah County,92.80%,0.80%,0.60%,2.10%,0.10%,1.00%,2.50%,3.60%,$36,974.00,$54,172.00,$40,510.00,$31,223.00,$20,218.00,10.40%,21.50%,18.70%,4.80%
Lava Hot Springs,96.93%,,1.15%,0.19%,,1.34%,0.38%,2.30%,$23,472.00,$38,750.00,$38,125.00,$20,313.00,$16,242.00,16.70%,25.10%,33.60%,10.50%
Leadore,100.00%,,,,,,,,$11,786.00,$13,750.00,$32,188.00,$16,250.00,$9,452.00,47.60%,44.80%,50.00%,28.60%
Lemhi County,96.40%,0.20%,0.70%,0.40%,,0.60%,1.60%,2.30%,$36,411.00,$49,119.00,$37,763.00,$21,233.00,$21,699.00,13.00%,20.00%,36.30%,8.30%
Lewis County,90.30%,0.40%,4.70%,0.40%,0.10%,1.60%,2.40%,3.30%,$35,808.00,$41,250.00,$32,933.00,$23,850.00,$18,580.00,10.40%,16.00%,30.10%,7.20%
Lewiston,95.14%,0.30%,1.59%,0.76%,0.08%,0.51%,1.61%,1.91%,$36,606.00,$45,410.00,$35,121.00,$22,805.00,$19,091.00,8.40%,12.00%,15.20%,6.50%
Lewisville,89.74%,,0.87%,0.44%,,7.21%,1.75%,11.35%,,,,,,,,,
Lincoln County,80.10%,0.40%,0.70%,0.40%,0.10%,16.20%,2.20%,28.30%,$45,714.00,$50,543.00,$37,639.00,$30,080.00,$19,011.00,10.90%,15.30%,19.40%,25.00%
Lincoln,,,,,,,,,,,,,,,,,
Lost River,84.62%,,,,,11.54%,3.85%,30.77%,$31,667.00,$66,250.00,$29,167.00,$21,250.00,$14,534.00,0.00%,6.90%,0.00%,0.00%
Lowman,,,,,,,,,,,,,,,,,
Mackay,98.59%,,0.35%,,,0.71%,0.35%,2.30%,$23,807.00,$31,667.00,$38,750.00,$20,357.00,$14,237.00,13.00%,18.40%,19.50%,19.80%
Madison County,93.90%,0.50%,0.30%,0.90%,0.10%,2.80%,1.50%,5.90%,$35,461.00,$41,117.00,$38,398.00,$22,440.00,$13,735.00,21.40%,32.20%,20.90%,10.10%
