,White,Black,Native American,Asian,Pacific Islander,Other,Mixed-race,Hispanic or Latino,Med HH Income,Med Family Income,Med Male Income,Med Female Income,Per Capita Income,Family poverty,Overall poverty,Child poverty,Senior poverty
Bolindale,93.25%,4.94%,0.08%,0.32%,,0.36%,1.04%,1.29%,$35,347.00,$39,886.00,$37,143.00,$23,393.00,$16,866.00,5.30%,10.00%,5.80%,8.70%
Bolivar,98.77%,,,0.56%,,0.11%,0.56%,0.22%,$38,971.00,$46,250.00,$39,904.00,$19,844.00,$17,651.00,1.50%,3.90%,0.00%,10.40%
Boston Heights,96.71%,0.59%,,1.52%,,0.42%,0.76%,1.10%,$80,884.00,$87,925.00,$63,125.00,$40,000.00,$36,960.00,0.30%,1.60%,0.00%,6.30%
Botkins,99.25%,0.33%,,,,0.17%,0.25%,0.58%,$43,000.00,$53,750.00,$34,464.00,$23,359.00,$18,880.00,1.80%,3.60%,7.60%,3.20%
Bourneville,,,,,,,,,,,,,,,,,
Bowerston,100.00%,,,,,,,,$35,000.00,$42,083.00,$28,036.00,$16,932.00,$15,267.00,1.90%,6.50%,5.30%,12.20%
Bowersville,98.28%,,0.34%,0.34%,,0.34%,0.69%,0.34%,$36,406.00,$38,846.00,$31,250.00,$25,625.00,$14,132.00,0.00%,2.20%,0.00%,8.30%
Bowling Green,91.84%,2.82%,0.21%,1.83%,0.02%,1.81%,1.46%,3.48%,$30,599.00,$51,804.00,$33,619.00,$25,364.00,$18,658.00,0.00%,8.10%,12.80%,4.80%
Bradford,98.82%,,0.38%,0.11%,0.05%,0.05%,0.59%,0.32%,$38,125.00,$43,594.00,$31,468.00,$22,161.00,$14,719.00,5.60%,6.70%,5.50%,9.10%
Bradner,98.80%,,0.17%,0.09%,,0.43%,0.51%,2.65%,$35,521.00,$40,350.00,$33,472.00,$21,719.00,$15,000.00,9.80%,12.20%,19.90%,3.20%
Brady Lake,96.49%,1.56%,0.78%,,,0.58%,0.58%,0.78%,$36,406.00,$47,917.00,$36,667.00,$26,641.00,$19,357.00,3.50%,3.80%,3.70%,4.50%
Bratenahl,86.82%,10.34%,0.07%,0.75%,,0.22%,1.80%,1.12%,$76,028.00,$104,987.00,$61,250.00,$46,563.00,$72,757.00,1.60%,4.30%,4.10%,2.70%
