State,Year,Office,County,D#,R#,IW#,IL#,IComm.#,Proh.#,IProg.#,IS#,ISL#,ISW#,ND#,NProh.#,GB#,UL#,Pop.#,Comm.#,S#,SL#,Soc. D#,Prog.#,U#,WW#,Delta#,WTP#,SE#,S&L#,3rdP,PF#,NL#,I1#,I2#,I3#,I4#,I5#,I6#,I7#,I8#,Am.#,Ref.#,G#,L#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,W/I7#,W/I8#,FTLG#,3rdP#,DS#,Labor#,All.#,AF#,To.#,CF#,IProh.#,SW#,IDEA#,IPop.#,GR#,IPR#,IC#,Soc. D.#,Comm.,L&F,CS#,PProg#,WIP#,CON#,Year / Office,Ref.,L&F#,New Prog.#,C#,Solid.#
Wisconsin,1952,US Senate,Washington,5885,11155,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1952,US Senate,Waukesha,20849,24848,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1952,US Senate,Waupaca,3210,13718,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1952,US Senate,Waushara,1410,5349,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1952,US Senate,Winnebago,14525,27129,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1952,US Senate,Wood,7900,13815,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Adams,1175,1809,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Ashland,3279,4200,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Barron,5143,8525,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Bayfield,2340,3133,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Brown,17572,27151,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Buffalo,1944,3375,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Burnett,1675,2317,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Calumet,2349,5682,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Chippewa,7220,9127,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Clark,4869,7586,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Columbia,5268,9895,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Crawford,2608,3912,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Dane,38596,39222,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Dodge,7233,16587,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Door,1907,6406,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Douglas,10096,9663,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Dunn,3954,6266,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Eau Claire,10114,12604,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Florence,666,968,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Fond du Lac,9136,20487,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Forest,1693,1666,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Grant,4529,11509,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Green,3259,6975,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Green Lake,1532,5343,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Iowa,2854,4979,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Iron,2068,1682,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Jackson,2716,3301,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Jefferson,6708,13034,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Juneau,2277,5013,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Kenosha,19459,18414,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Kewaunee,2542,4587,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,La Crosse,12512,16709,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Lafayette,2913,4792,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Langlade,2968,4523,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Lincoln,3233,5929,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Manitowoc,13343,15145,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Marathon,17289,19967,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Marinette,5162,8735,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Marquette,979,2702,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Milwaukee,195971,204177,,,,,,,,,,,,,,,,,,,,,,,,,,,,1277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Monroe,4080,7342,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Oconto,3589,6429,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Oneida,3434,5899,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Outagamie,10046,24121,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Ozaukee,4026,9602,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Pepin,1007,1796,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Pierce,3140,5958,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Polk,4495,5976,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Portage,8118,6802,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Price,2401,4039,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Racine,25191,29426,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Richland,2672,4991,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Rock,14861,27344,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Rusk,2659,3457,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Sauk,5323,10421,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Sawyer,1374,2789,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Shawano,3806,9099,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Sheboygan,14780,22910,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Saint Croix,4932,7029,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Taylor,2599,3797,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Trempealeau,4072,5364,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Vernon,4734,6105,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Vilas,1301,3457,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Walworth,5311,15887,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Washburn,1612,2938,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Washington,4769,11467,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Waukesha,17058,33230,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Waupaca,3353,11524,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Waushara,1422,4618,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Winnebago,12794,27062,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1956,US Senate,Wood,7793,13497,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Adams,942,498,,,,,,,,,,,,,,31,,0,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Ashland,2114,1231,,,,,,,,,,,,,,20,,0,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Barron,2804,2276,,,,,,,,,,,,,,24,,1,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Bayfield,1434,921,,,,,,,,,,,,,,14,,1,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Brown,12418,8686,,,,,,,,,,,,,,1885,,14,,,,,,,,,,,,,,,,,,,,1885,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Buffalo,1309,919,,,,,,,,,,,,,,9,,1,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Burnett,917,568,,,,,,,,,,,,,,3,,2,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Calumet,1514,1633,,,,,,,,,,,,,,201,,3,,,,,,,,,,,,,,,,,,,,201,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Chippewa,5450,3130,,,,,,,,,,,,,,80,,4,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Clark,3798,2244,,,,,,,,,,,,,,68,,5,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Columbia,4298,3690,,,,,,,,,,,,,,177,,4,,,,,,,,,,,,,,,,,,,,177,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Crawford,1547,1143,,,,,,,,,,,,,,72,,2,,,,,,,,,,,,,,,,,,,,72,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Dane,29067,18386,,,,,,,,,,,,,,497,,37,,,,,,,,,,,,,,,,,,,,497,,,,,,,,,,,,,,,,,71,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Dodge,4959,4777,,,,,,,,,,,,,,230,,2,,,,,,,,,,,,,,,,,,,,230,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Door,1283,1953,,,,,,,,,,,,,,96,,1,,,,,,,,,,,,,,,,,,,,96,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Douglas,6740,3075,,,,,,,,,,,,,,56,,9,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Dunn,2430,1943,,,,,,,,,,,,,,23,,4,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Eau Claire,7882,5198,,,,,,,,,,,,,,94,,4,,,,,,,,,,,,,,,,,,,,94,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Florence,345,233,,,,,,,,,,,,,,12,,0,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Fond du Lac,6707,6535,,,,,,,,,,,,,,1541,,8,,,,,,,,,,,,,,,,,,,,1541,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Forest,998,491,,,,,,,,,,,,,,24,,2,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Grant,2530,2902,,,,,,,,,,,,,,102,,5,,,,,,,,,,,,,,,,,,,,102,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Green,2083,1978,,,,,,,,,,,,,,70,,0,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Green Lake,1124,1528,,,,,,,,,,,,,,95,,1,,,,,,,,,,,,,,,,,,,,95,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Iowa,2014,1505,,,,,,,,,,,,,,90,,1,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Iron,1115,410,,,,,,,,,,,,,,25,,1,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Jackson,1883,1038,,,,,,,,,,,,,,21,,2,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Jefferson,4684,4381,,,,,,,,,,,,,,174,,8,,,,,,,,,,,,,,,,,,,,174,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Juneau,1835,1276,,,,,,,,,,,,,,86,,3,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Kenosha,12797,6435,,,,,,,,,,,,,,551,,20,,,,,,,,,,,,,,,,,,,,551,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Kewaunee,1560,931,,,,,,,,,,,,,,135,,2,,,,,,,,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,La Crosse,8554,6204,,,,,,,,,,,,,,412,,5,,,,,,,,,,,,,,,,,,,,412,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Lafayette,1816,1400,,,,,,,,,,,,,,58,,3,,,,,,,,,,,,,,,,,,,,58,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Langlade,2068,1257,,,,,,,,,,,,,,140,,7,,,,,,,,,,,,,,,,,,,,140,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Lincoln,3140,1618,,,,,,,,,,,,,,256,,7,,,,,,,,,,,,,,,,,,,,256,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Manitowoc,7956,5427,,,,,,,,,,,,,,576,,5,,,,,,,,,,,,,,,,,,,,576,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Marathon,12567,6645,,,,,,,,,,,,,,517,,13,,,,,,,,,,,,,,,,,,,,517,,,,,,,,,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Marinette,3272,2581,,,,,,,,,,,,,,170,,8,,,,,,,,,,,,,,,,,,,,170,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Marquette,728,807,,,,,,,,,,,,,,45,,2,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Milwaukee,135559,82466,,,,,,,,,,,,,,5302,,310,,,,,,,,,,,,,,,,,,,,5302,,,,,,,,,,,,,,,,,534,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Monroe,3421,1986,,,,,,,,,,,,,,77,,2,,,,,,,,,,,,,,,,,,,,77,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Oconto,2238,1692,,,,,,,,,,,,,,208,,3,,,,,,,,,,,,,,,,,,,,208,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Oneida,2497,1780,,,,,,,,,,,,,,128,,3,,,,,,,,,,,,,,,,,,,,128,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Outagamie,8165,8349,,,,,,,,,,,,,,864,,18,,,,,,,,,,,,,,,,,,,,864,,,,,,,,,,,,,,,,,198,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Ozaukee,2868,3273,,,,,,,,,,,,,,156,,4,,,,,,,,,,,,,,,,,,,,156,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Pepin,548,392,,,,,,,,,,,,,,15,,0,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Pierce,1727,1622,,,,,,,,,,,,,,24,,3,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Polk,1800,1417,,,,,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Portage,4966,2020,,,,,,,,,,,,,,357,,7,,,,,,,,,,,,,,,,,,,,357,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Price,1970,1039,,,,,,,,,,,,,,27,,10,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Racine,16468,10969,,,,,,,,,,,,,,582,,18,,,,,,,,,,,,,,,,,,,,582,,,,,,,,,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Richland,1656,1566,,,,,,,,,,,,,,54,,1,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Rock,7740,8152,,,,,,,,,,,,,,235,,6,,,,,,,,,,,,,,,,,,,,235,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1957,US Senate,Rusk,1738,1093,,,,,,,,,,,,,,26,,1,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,
