State,Year,Office,County,D#,R#,Pop.#,Proh.#,Wor.#,Nat.#,GS#,Prog.#,U#,UL#,S#,FL#,SL#,SW#,Comm.#,AI#,I#,NA#,Ref.#,L#,NAll.#,Labor#,SD#,UR#,IND#,ST#,Cit.#,PF#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,W/I7#,W/I8#,W/I9#,Am.#,W/I#,Green,Pirate
Indiana,1898,Secretary of State,Newton,868,1448,42,44,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Secretary of State,Noble,2749,3084,16,102,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Secretary of State,Ohio,597,705,3,9,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Secretary of State,Orange,1625,1963,92,36,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Secretary of State,Owen,1939,1639,0,89,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Secretary of State,Parke,2362,2772,63,154,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Secretary of State,Perry,2169,1944,22,25,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Secretary of State,Pike,2171,2276,51,59,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Secretary of State,Porter,1721,2487,17,40,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Secretary of State,Posey,2705,2318,106,76,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Secretary of State,Pulaski,1567,1311,109,79,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Secretary of State,Putnam,3037,2399,76,96,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Secretary of State,Randolph,1925,4253,85,124,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Secretary of State,Ripley,2402,2512,105,31,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Secretary of State,Rush,2502,2770,6,120,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Secretary of State,Saint Joseph,5636,6881,35,148,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Secretary of State,Scott,1119,730,5,18,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Secretary of State,Shelby,3668,2798,30,182,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Secretary of State,Spencer,2543,2744,22,50,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Secretary of State,Starke,1227,1166,15,19,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Secretary of State,Steuben,1315,2359,43,79,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Secretary of State,Sullivan,3019,1877,189,118,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Secretary of State,Switzerland,1677,1535,4,7,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Secretary of State,Tippecanoe,4170,5555,17,216,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Secretary of State,Tipton,2346,2202,175,68,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Secretary of State,Union,781,1023,7,41,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Secretary of State,Vanderburgh,6140,7209,46,91,,,,,,,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Secretary of State,Vermillion,1675,1933,22,71,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Secretary of State,Vigo,6909,7099,91,123,,,,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Secretary of State,Wabash,2652,3748,36,145,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Secretary of State,Warren,838,1798,13,54,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Secretary of State,Warrick,2547,2447,111,54,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Secretary of State,Washington,2327,1953,66,27,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Secretary of State,Wayne,3090,5389,27,194,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Secretary of State,Wells,3020,1980,77,91,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Secretary of State,White,2284,2292,44,95,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Secretary of State,Whitley,2241,2008,14,86,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Adams,2567,1220,38,66,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Allen,8309,6219,45,113,,,,,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Bartholomew,3008,3119,42,46,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Benton,1244,1760,15,45,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Blackford,1887,1683,38,112,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Boone,3536,3162,87,76,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Brown,1160,603,22,23,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Carroll,2580,2490,25,88,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Cass,3974,3779,176,144,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Clark,3576,3111,19,35,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Clay,3448,3140,142,144,,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Clinton,3338,3476,87,176,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Crawford,1619,1301,47,45,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Daviess,2685,2837,519,70,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Dearborn,2824,2093,5,60,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Decatur,2353,2696,31,71,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,DeKalb,2797,2684,140,189,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Delaware,3449,5926,44,275,,,,,,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Dubois,2294,959,37,25,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Elkhart,4309,5355,32,395,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Fayette,1403,1920,55,34,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Floyd,3342,2924,28,47,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Fountain,2811,2736,56,74,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Franklin,2374,1465,8,31,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Fulton,2254,2134,25,54,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Gibson,2988,3264,135,184,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Grant,3623,6711,79,435,,,,,,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Greene,2839,3245,258,52,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Hamilton,2385,4174,36,263,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Hancock,2543,2043,33,75,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Harrison,2400,2216,100,79,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Hendricks,2008,2962,13,110,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Henry,2193,3570,39,212,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Howard,2406,3462,136,258,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Huntington,3471,3624,31,180,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Jackson,3217,2196,78,98,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Jasper,1232,1715,63,73,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Jay,3076,3213,111,198,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Jefferson,2296,2991,17,50,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Jennings,1672,1864,59,41,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Johnson,2727,2142,100,112,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Knox,3419,2892,131,136,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Kosciusko,2766,3889,17,141,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,LaGrange,1149,1965,20,60,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Lake,3009,3740,22,64,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,LaPorte,4351,3974,16,57,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Lawrence,1944,2623,74,47,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Madison,7128,7582,135,230,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Marion,20727,22979,86,530,,,,,,,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Marshall,2904,2659,27,97,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Martin,1341,1396,145,28,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Miami,3406,3162,56,145,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Monroe,2114,2288,75,43,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Montgomery,3930,4190,54,98,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Morgan,2315,2609,32,67,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Newton,850,1431,40,44,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Noble,2731,3061,16,93,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Ohio,590,694,3,9,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Orange,1601,1941,91,36,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Owen,1907,1628,0,35,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Parke,2289,2712,62,153,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Perry,2119,1930,22,23,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Pike,2124,2254,50,59,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Porter,1677,2442,17,41,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Posey,2625,2290,105,76,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Pulaski,1536,1284,107,77,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Putnam,2994,2372,64,94,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Randolph,1868,4221,83,116,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Ripley,2379,2482,101,31,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Rush,2488,2752,6,117,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Saint Joseph,5554,6790,35,145,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Scott,1083,710,6,15,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Shelby,3606,2779,28,178,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Spencer,2494,2705,21,47,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Starke,1200,1154,16,19,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Steuben,1300,2369,42,93,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Sullivan,2909,1846,176,115,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Switzerland,1659,1520,4,7,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Tippecanoe,4118,5534,17,205,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Tipton,2300,2200,171,64,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Union,763,1010,7,38,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Vanderburgh,6043,7156,43,87,,,,,,,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Vermillion,1645,1917,21,69,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Vigo,6709,7016,92,122,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Wabash,2628,3720,37,140,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Warren,833,1758,13,54,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Warrick,2513,2411,112,49,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Washington,2240,1926,65,27,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Wayne,2975,5229,24,188,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Wells,2963,1954,75,81,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,White,2227,2248,45,94,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1898,Auditor,Whitley,2212,1987,14,83,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Adams,4144,3602,,118,,,,,,,17,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Allen,15272,22049,,261,,,,,,,477,3469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Bartholomew,5348,6497,,102,,,,,,,80,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Benton,2120,3830,,36,,,,,,,12,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Blackford,2550,3078,,116,,,,,,,208,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Boone,6195,6646,,156,,,,,,,63,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Brown,1287,766,,17,,,,,,,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Carroll,4193,4980,,65,,,,,,,30,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Cass,8147,9397,,205,,,,,,,176,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Clark,6647,6357,,29,,,,,,,67,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Clay,5517,6040,,107,,,,,,,330,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Clinton,6716,7746,,121,,,,,,,87,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Crawford,2178,2271,,66,,,,,,,86,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Daviess,5573,6657,,58,,,,,,,147,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Dearborn,4909,5024,,62,,,,,,,66,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Decatur,3894,5436,,93,,,,,,,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,DeKalb,4796,6338,,141,,,,,,,95,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Delaware,8210,14704,,314,,,,,,,458,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Dubois,4464,3250,,23,,,,,,,73,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Elkhart,5733,12135,,479,,,,,,,882,922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Fayette,3718,4698,,63,,,,,,,43,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Floyd,7338,7517,,106,,,,,,,152,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Fountain,4086,5171,,60,,,,,,,259,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Franklin,3761,2941,,48,,,,,,,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Fulton,3605,4545,,92,,,,,,,203,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Gibson,6329,7400,,220,,,,,,,215,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Grant,7858,12206,,735,,,,,,,1257,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Greene,6022,7370,,109,,,,,,,1131,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Hamilton,4271,7911,,255,,,,,,,39,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Hancock,4929,4361,,127,,,,,,,40,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Harrison,3848,4205,,63,,,,,,,48,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Hendricks,4042,6281,,81,,,,,,,39,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Henry,5776,8565,,376,,,,,,,337,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Howard,5818,10215,,307,,,,,,,1085,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Huntington,6485,8001,,250,,,,,,,126,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Jackson,5362,4870,,96,,,,,,,51,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Jasper,1879,3828,,39,,,,,,,11,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Jay,4744,6080,,330,,,,,,,73,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Jefferson,4009,5660,,83,,,,,,,35,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Jennings,2587,3353,,67,,,,,,,29,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Johnson,5389,4817,,69,,,,,,,313,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Knox,8114,9781,,159,,,,,,,888,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Kosciusko,4820,8209,,181,,,,,,,111,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,LaGrange,1678,3810,,77,,,,,,,19,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Lake,7133,26266,,289,,,,,,,1327,2870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,LaPorte,5572,10831,,114,,,,,,,296,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Lawrence,4612,6760,,40,,,,,,,148,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Madison,13399,15653,,637,,,,,,,1827,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Marion,61664,79598,,552,,,,,,,3256,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Marshall,4625,5640,,175,,,,,,,66,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Martin,2419,2719,,14,,,,,,,40,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Miami,6290,7222,,187,,,,,,,290,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Monroe,4719,5536,,49,,,,,,,42,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Montgomery,7170,8719,,65,,,,,,,104,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Morgan,4228,5625,,84,,,,,,,67,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Newton,1691,3057,,23,,,,,,,29,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Noble,4165,6695,,114,,,,,,,68,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Ohio,1098,1171,,34,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Orange,3177,4667,,15,,,,,,,50,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Owen,2905,3000,,28,,,,,,,89,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Parke,3503,4916,,89,,,,,,,109,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Perry,3550,3777,,9,,,,,,,25,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Pike,3021,4016,,30,,,,,,,232,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Porter,1603,5385,,56,,,,,,,112,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Posey,4696,4705,,83,,,,,,,40,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Pulaski,2269,2672,,25,,,,,,,72,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Putnam,5382,4998,,72,,,,,,,99,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Randolph,4151,8657,,342,,,,,,,81,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Ripley,3978,5293,,43,,,,,,,42,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Rush,4474,6089,,128,,,,,,,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Saint Joseph,12380,17094,,287,,,,,,,754,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Scott,1843,1680,,20,,,,,,,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Shelby,6854,6279,,174,,,,,,,53,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Spencer,3961,5188,,49,,,,,,,34,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Starke,1512,2577,,29,,,,,,,42,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1920,Lt. Governor,Steuben,1664,4931,,144,,,,,,,25,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
