State,Year,Office,County,D#,R#,CO1#,CO2#,CO3#,CC#,UIA#,ER#,CMT#,U#,Justice#,S#,Comm.#,Wor.#,SD#,PC#,Proh.#,Prog.#,SL#,FL#,PF#,SW#,AI#,Am#,IND#,I1#,I2#,I3#,I4#,I5#,Pop.#,NL#,Ref.#,G#,L#,NA#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,IA#,Cit.#,Am.#,I#,Year / Office,W/I#
Utah,1920,President,San Juan,260,523,,,,,,,,,,23,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1920,President,Sanpete,2406,3741,,,,,,,,,,61,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1920,President,Sevier,1425,2506,,,,,,,,,,35,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1920,President,Summit,874,1503,,,,,,,,,,69,,,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1920,President,Tooele,916,1387,,,,,,,,,,59,,,,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1920,President,Uintah,817,1354,,,,,,,,,,62,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1920,President,Utah,6377,7752,,,,,,,,,,272,,,,,,,,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1920,President,Wasatch,665,1061,,,,,,,,,,10,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1920,President,Washington,1008,1138,,,,,,,,,,7,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1920,President,Wayne,224,396,,,,,,,,,,14,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1920,President,Weber,5239,7122,,,,,,,,,,359,,,,,,,,1325,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1924,President,Beaver,578,989,,,,,,,,,,,,,,,,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1924,President,Box Elder,1841,3086,,,,,,,,,,,,,,,,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1924,President,Cache,3915,4973,,,,,,,,,,,,,,,,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1924,President,Carbon,1528,1878,,,,,,,,,,,,,,,,1590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1924,President,Daggett,26,97,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1924,President,Davis,1507,2265,,,,,,,,,,,,,,,,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1924,President,Duchesne,731,1277,,,,,,,,,,,,,,,,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1924,President,Emery,916,979,,,,,,,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1924,President,Garfield,308,823,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1924,President,Grand,243,278,,,,,,,,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1924,President,Iron,485,1429,,,,,,,,,,,,,,,,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1924,President,Juab,1241,1325,,,,,,,,,,,,,,,,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1924,President,Kane,117,515,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1924,President,Millard,1025,1917,,,,,,,,,,,,,,,,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1924,President,Morgan,360,482,,,,,,,,,,,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1924,President,Piute,208,398,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1924,President,Rich,211,403,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1924,President,Salt Lake,14853,27215,,,,,,,,,,,,,,,,16534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1924,President,San Juan,232,380,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1924,President,Sanpete,2228,3374,,,,,,,,,,,,,,,,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1924,President,Sevier,1201,2111,,,,,,,,,,,,,,,,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1924,President,Summit,825,1597,,,,,,,,,,,,,,,,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1924,President,Tooele,674,1295,,,,,,,,,,,,,,,,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1924,President,Uintah,716,1296,,,,,,,,,,,,,,,,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1924,President,Utah,5226,6946,,,,,,,,,,,,,,,,2838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1924,President,Wasatch,727,1105,,,,,,,,,,,,,,,,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1924,President,Washington,868,1181,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1924,President,Wayne,241,331,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1924,President,Weber,3970,7382,,,,,,,,,,,,,,,,5579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1928,President,Beaver,936,1149,,,,,,,,,,5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1928,President,Box Elder,2488,3317,,,,,,,,,,20,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1928,President,Cache,4748,5297,,,,,,,,,,26,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1928,President,Carbon,2954,2184,,,,,,,,,,47,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1928,President,Daggett,31,107,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1928,President,Davis,2296,2508,,,,,,,,,,14,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1928,President,Duchesne,899,1585,,,,,,,,,,13,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1928,President,Emery,965,1317,,,,,,,,,,26,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1928,President,Garfield,325,1024,,,,,,,,,,5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1928,President,Grand,310,347,,,,,,,,,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1928,President,Iron,682,1823,,,,,,,,,,23,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1928,President,Juab,1714,1557,,,,,,,,,,8,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1928,President,Kane,141,566,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1928,President,Millard,1440,2263,,,,,,,,,,16,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1928,President,Morgan,454,513,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1928,President,Piute,237,434,,,,,,,,,,5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1928,President,Rich,224,470,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1928,President,Salt Lake,34127,34393,,,,,,,,,,392,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1928,President,San Juan,231,449,,,,,,,,,,5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1928,President,Sanpete,2482,3694,,,,,,,,,,19,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1928,President,Sevier,1399,2424,,,,,,,,,,16,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1928,President,Summit,1260,1748,,,,,,,,,,21,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1928,President,Tooele,1421,1707,,,,,,,,,,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1928,President,Uintah,880,1589,,,,,,,,,,14,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1928,President,Utah,7955,8771,,,,,,,,,,79,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1928,President,Wasatch,973,1340,,,,,,,,,,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1928,President,Washington,857,1686,,,,,,,,,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1928,President,Wayne,195,422,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1928,President,Weber,8361,9934,,,,,,,,,,168,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1932,President,Beaver,1218,969,,,,,,,,,,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1932,President,Box Elder,3695,3048,,,,,,,,,,78,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1932,President,Cache,6522,4829,,,,,,,,,,80,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1932,President,Carbon,4239,1655,,,,,,,,,,215,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1932,President,Daggett,79,90,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1932,President,Davis,3006,2562,,,,,,,,,,41,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1932,President,Duchesne,1590,1333,,,,,,,,,,145,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1932,President,Emery,1613,1112,,,,,,,,,,120,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1932,President,Garfield,493,1125,,,,,,,,,,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1932,President,Grand,506,278,,,,,,,,,,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1932,President,Iron,1358,1599,,,,,,,,,,206,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1932,President,Juab,1969,1220,,,,,,,,,,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1932,President,Kane,229,618,,,,,,,,,,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1932,President,Millard,1881,1916,,,,,,,,,,57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1932,President,Morgan,602,568,,,,,,,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1932,President,Piute,403,433,,,,,,,,,,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1932,President,Rich,469,398,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1932,President,Salt Lake,48012,32224,,,,,,,,,,1332,724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1932,President,San Juan,459,460,,,,,,,,,,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1932,President,Sanpete,3600,3147,,,,,,,,,,86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1932,President,Sevier,2303,2225,,,,,,,,,,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1932,President,Summit,2028,1434,,,,,,,,,,72,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1932,President,Tooele,1865,1407,,,,,,,,,,48,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1932,President,Uintah,1778,1355,,,,,,,,,,51,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1932,President,Utah,12140,7953,,,,,,,,,,346,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1932,President,Wasatch,1103,1042,,,,,,,,,,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1932,President,Washington,1648,1378,,,,,,,,,,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1932,President,Wayne,401,398,,,,,,,,,,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1932,President,Weber,11541,8019,,,,,,,,,,928,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1936,President,Beaver,1337,913,,,,,,,,10,,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1936,President,Box Elder,5001,2180,,,,,,,,44,,5,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1936,President,Cache,8606,3258,,,,,,,,74,,13,5,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1936,President,Carbon,5040,1348,,,,,,,,59,,26,35,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1936,President,Daggett,128,78,,,,,,,,2,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1936,President,Davis,3920,1841,,,,,,,,14,,4,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1936,President,Duchesne,1970,1070,,,,,,,,35,,9,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1936,President,Emery,1909,938,,,,,,,,11,,9,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1936,President,Garfield,928,842,,,,,,,,0,,2,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1936,President,Grand,521,272,,,,,,,,12,,4,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1936,President,Iron,1844,1396,,,,,,,,12,,37,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1936,President,Juab,2319,1027,,,,,,,,17,,13,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1936,President,Kane,395,519,,,,,,,,2,,2,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1936,President,Millard,2313,1466,,,,,,,,42,,12,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1936,President,Morgan,739,483,,,,,,,,6,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1936,President,Piute,611,339,,,,,,,,0,,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1936,President,Rich,488,388,,,,,,,,4,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1936,President,Salt Lake,62386,23819,,,,,,,,382,,155,177,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1936,President,San Juan,520,432,,,,,,,,5,,3,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1936,President,Sanpete,3959,2738,,,,,,,,39,,9,0,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1936,President,Sevier,2816,1899,,,,,,,,34,,10,8,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1936,President,Summit,2344,1422,,,,,,,,7,,7,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1936,President,Tooele,2361,1029,,,,,,,,5,,2,2,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1936,President,Uintah,1986,1193,,,,,,,,71,,8,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1936,President,Utah,14387,6173,,,,,,,,62,,44,24,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1936,President,Wasatch,1299,1029,,,,,,,,1,,4,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1936,President,Washington,2005,1145,,,,,,,,9,,4,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1936,President,Wayne,522,329,,,,,,,,2,,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1936,President,Weber,17594,4989,,,,,,,,160,,48,19,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,President,Beaver,1303,1101,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,President,Box Elder,4736,3248,,,,,,,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,President,Cache,7867,5184,,,,,,,,6,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,President,Carbon,5180,2242,,,,,,,,10,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,President,Daggett,160,96,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,President,Davis,3865,2836,,,,,,,,1,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,President,Duchesne,1982,1322,,,,,,,,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,President,Emery,1901,1006,,,,,,,,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,President,Garfield,814,1030,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,President,Grand,446,432,,,,,,,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,President,Iron,1915,2060,,,,,,,,21,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,President,Juab,2136,1412,,,,,,,,5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,President,Kane,339,675,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,President,Millard,2302,1943,,,,,,,,7,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,President,Morgan,699,575,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,President,Piute,466,442,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,President,Rich,475,447,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,President,Salt Lake,67318,35427,,,,,,,,66,,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,President,San Juan,515,528,,,,,,,,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,President,Sanpete,3524,3722,,,,,,,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,President,Sevier,2521,2703,,,,,,,,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,President,Summit,2215,1730,,,,,,,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,President,Tooele,2625,1476,,,,,,,,7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,President,Uintah,1773,1624,,,,,,,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,President,Utah,15168,8740,,,,,,,,23,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,President,Wasatch,1502,1199,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,President,Washington,1993,1625,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,President,Wayne,500,380,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,President,Weber,18037,7946,,,,,,,,20,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1944,President,Beaver,1128,958,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1944,President,Box Elder,4138,3058,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1944,President,Cache,6998,4938,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1944,President,Carbon,5364,2318,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1944,President,Daggett,98,75,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1944,President,Davis,5179,3663,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1944,President,Duchesne,1629,1140,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1944,President,Emery,1427,974,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1944,President,Garfield,559,842,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1944,President,Grand,380,428,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1944,President,Iron,1677,1930,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1944,President,Juab,1483,1192,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1944,President,Kane,244,662,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1944,President,Millard,1909,1889,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1944,President,Morgan,671,535,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1944,President,Piute,346,381,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1944,President,Rich,395,394,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1944,President,Salt Lake,66114,39327,,,,,,,,,,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1944,President,San Juan,367,513,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1944,President,Sanpete,3071,3196,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1944,President,Sevier,2095,2345,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1944,President,Summit,1761,1479,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1944,President,Tooele,2802,1753,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1944,President,Uintah,1519,1479,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1944,President,Utah,15722,9946,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1944,President,Wasatch,1249,1058,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1944,President,Washington,1694,1575,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1944,President,Wayne,430,325,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1944,President,Weber,19639,9518,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1948,President,Beaver,1190,1057,,,,,,,,,,,,,,,,17,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1948,President,Box Elder,3667,3790,,,,,,,,,,,,,,,,18,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1948,President,Cache,6383,6514,,,,,,,,,,,,,,,,46,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1948,President,Carbon,6397,2704,,,,,,,,,,,,,,,,254,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1948,President,Daggett,95,69,,,,,,,,,,,,,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1948,President,Davis,6147,4718,,,,,,,,,,,,,,,,71,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1948,President,Duchesne,1588,1266,,,,,,,,,,,,,,,,16,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1948,President,Emery,1511,1147,,,,,,,,,,,,,,,,14,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1948,President,Garfield,642,924,,,,,,,,,,,,,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1948,President,Grand,400,418,,,,,,,,,,,,,,,,9,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1948,President,Iron,1596,2289,,,,,,,,,,,,,,,,24,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1948,President,Juab,1501,1396,,,,,,,,,,,,,,,,13,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1948,President,Kane,220,769,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1948,President,Millard,1817,2184,,,,,,,,,,,,,,,,26,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1948,President,Morgan,670,587,,,,,,,,,,,,,,,,7,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1948,President,Piute,315,440,,,,,,,,,,,,,,,,8,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1948,President,Rich,366,399,,,,,,,,,,,,,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1948,President,Salt Lake,62957,52479,,,,,,,,,,,,,,,,1453,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1948,President,San Juan,418,558,,,,,,,,,,,,,,,,5,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1948,President,Sanpete,3041,3336,,,,,,,,,,,,,,,,32,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,
