State,Office,Year,County,D#,R#,I1#,I2#,I3#,I4#,I5#,I6#,Prog.#,Proh.#,S#,SW#,Comm.#,CPL#,Pacif.#,CoP#,NU#,FL#,Lib.#,CW#,PCR#,N#,KCE#,C#,G#,NL#,Ref.#,I Ref.#,PI#,L#,US#,NS#,LRU#,Approv.#,Unity#,W/I1#,W/I2#,W/I3#,W/I4#,Labor#,SL#,RW#,CL#,OAP#,Pop.#,NH#,T#,Newtist#,TP#,Others,NP1#,NP2#,NP3#,NP4#,NP5#,NP6#,PL#,Lib#,W#,PL#.1,CI#,S&L#,IA#,All.#,Solid.#,SE#
Colorado,Governor,1986,Dolores,425,343,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1986,Douglas,6187,7060,,,,,,,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1986,Eagle,3104,2178,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1986,El Paso,43313,56972,,,,,,,,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1986,Elbert,1596,1631,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1986,Fremont,5588,5201,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1986,Garfield,4916,3756,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1986,Gilpin,822,492,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1986,Grand,1782,1554,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1986,Gunnison,2238,1421,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1986,Hinsdale,156,202,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1986,Huerfano,2014,858,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1986,Jackson,332,548,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1986,Jefferson,82031,60987,,,,,,,,1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1986,Kiowa,552,546,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1986,Kit Carson,1500,1598,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1986,La Plata,5413,5462,,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1986,Lake,1353,668,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1986,Larimer,33511,25112,,,,,,,,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1986,Las Animas,3813,1472,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1986,Lincoln,1016,1014,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1986,Logan,4166,3299,,,,,,,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1986,Mesa,16169,13966,,,,,,,,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1986,Mineral,237,157,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1986,Moffat,1794,2141,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1986,Montezuma,2485,3192,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1986,Montrose,4438,4149,,,,,,,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1986,Morgan,3557,3666,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1986,Otero,3797,3045,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1986,Ouray,456,673,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1986,Park,1447,1158,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1986,Phillips,1151,941,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1986,Pitkin,2920,1829,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1986,Prowers,3037,1701,,,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1986,Pueblo,30611,13991,,,,,,,,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1986,Rio Blanco,1163,1078,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1986,Rio Grande,2075,1792,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1986,Routt,3081,2089,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1986,Saguache,1053,730,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1986,San Juan,222,159,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1986,San Miguel,817,448,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1986,Sedgwick,715,646,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1986,Summit,2610,1429,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1986,Teller,1895,2327,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1986,Washington,1055,1166,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1986,Weld,20497,16654,,,,,,,,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1986,Yuma,2335,1876,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Adams,40968,21423,,,,,,,,1494,,,,,,,,,,,,,,,,,,,,623,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Alamosa,2711,1267,,,,,,,,25,,,,,,,,,,,,,,,,,,,,55,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Arapahoe,71709,37396,,,,,,,,820,,,,,,,,,,,,,,,,,,,,1724,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Archuleta,1092,802,,,,,,,,15,,,,,,,,,,,,,,,,,,,,38,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Baca,1509,807,,,,,,,,20,,,,,,,,,,,,,,,,,,,,21,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Bent,1143,498,,,,,,,,8,,,,,,,,,,,,,,,,,,,,26,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Boulder,56126,19986,,,,,,,,395,,,,,,,,,,,,,,,,,,,,1810,,,,,,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Chaffee,2853,1680,,,,,,,,26,,,,,,,,,,,,,,,,,,,,78,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Cheyenne,580,397,,,,,,,,10,,,,,,,,,,,,,,,,,,,,11,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Clear Creek,1915,979,,,,,,,,30,,,,,,,,,,,,,,,,,,,,96,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Conejos,1798,898,,,,,,,,16,,,,,,,,,,,,,,,,,,,,27,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Costilla,1148,328,,,,,,,,9,,,,,,,,,,,,,,,,,,,,25,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Crowley,722,583,,,,,,,,5,,,,,,,,,,,,,,,,,,,,18,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Custer,412,538,,,,,,,,5,,,,,,,,,,,,,,,,,,,,18,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Delta,4054,3501,,,,,,,,74,,,,,,,,,,,,,,,,,,,,187,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Denver,97216,34600,,,,,,,,932,,,,,,,,,,,,,,,,,,,,3491,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Dolores,470,216,,,,,,,,5,,,,,,,,,,,,,,,,,,,,12,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Douglas,11465,7599,,,,,,,,118,,,,,,,,,,,,,,,,,,,,350,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Eagle,3612,1339,,,,,,,,17,,,,,,,,,,,,,,,,,,,,120,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,El Paso,38107,66190,,,,,,,,18,,,,,,,,,,,,,,,,,,,,67,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Elbert,1843,1305,,,,,,,,667,,,,,,,,,,,,,,,,,,,,1846,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Fremont,4730,5548,,,,,,,,79,,,,,,,,,,,,,,,,,,,,170,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Garfield,5440,2780,,,,,,,,41,,,,,,,,,,,,,,,,,,,,159,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Gilpin,684,588,,,,,,,,18,,,,,,,,,,,,,,,,,,,,80,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Grand,2317,1405,,,,,,,,16,,,,,,,,,,,,,,,,,,,,64,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Gunnison,2295,965,,,,,,,,13,,,,,,,,,,,,,,,,,,,,88,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Hinsdale,246,167,,,,,,,,2,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Huerfano,1373,774,,,,,,,,13,,,,,,,,,,,,,,,,,,,,26,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Jackson,362,327,,,,,,,,1,,,,,,,,,,,,,,,,,,,,9,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Jefferson,92770,50778,,,,,,,,1272,,,,,,,,,,,,,,,,,,,,3193,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Kiowa,546,425,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Kit Carson,2093,1012,,,,,,,,22,,,,,,,,,,,,,,,,,,,,20,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,La Plata,6752,2919,,,,,,,,11,,,,,,,,,,,,,,,,,,,,42,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Lake,1304,451,,,,,,,,81,,,,,,,,,,,,,,,,,,,,195,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Larimer,39998,18825,,,,,,,,355,,,,,,,,,,,,,,,,,,,,1133,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Las Animas,3111,1354,,,,,,,,67,,,,,,,,,,,,,,,,,,,,93,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Lincoln,1140,675,,,,,,,,14,,,,,,,,,,,,,,,,,,,,23,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Logan,4607,1984,,,,,,,,31,,,,,,,,,,,,,,,,,,,,80,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Mesa,17165,13541,,,,,,,,157,,,,,,,,,,,,,,,,,,,,563,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Mineral,339,105,,,,,,,,3,,,,,,,,,,,,,,,,,,,,8,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Moffat,1803,1397,,,,,,,,55,,,,,,,,,,,,,,,,,,,,98,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Montezuma,2821,2107,,,,,,,,43,,,,,,,,,,,,,,,,,,,,97,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Montrose,4644,3401,,,,,,,,73,,,,,,,,,,,,,,,,,,,,193,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Morgan,4457,2243,,,,,,,,51,,,,,,,,,,,,,,,,,,,,77,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Otero,3905,2091,,,,,,,,47,,,,,,,,,,,,,,,,,,,,80,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Ouray,649,534,,,,,,,,6,,,,,,,,,,,,,,,,,,,,18,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Park,1431,1071,,,,,,,,32,,,,,,,,,,,,,,,,,,,,87,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Phillips,1382,598,,,,,,,,11,,,,,,,,,,,,,,,,,,,,18,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Pitkin,2977,805,,,,,,,,11,,,,,,,,,,,,,,,,,,,,103,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Prowers,3010,1236,,,,,,,,49,,,,,,,,,,,,,,,,,,,,72,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Pueblo,28931,12519,,,,,,,,239,,,,,,,,,,,,,,,,,,,,519,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Rio Blanco,1156,869,,,,,,,,15,,,,,,,,,,,,,,,,,,,,31,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Rio Grande,2388,1220,,,,,,,,20,,,,,,,,,,,,,,,,,,,,26,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Routt,3546,1249,,,,,,,,30,,,,,,,,,,,,,,,,,,,,104,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Saguache,1220,570,,,,,,,,10,,,,,,,,,,,,,,,,,,,,32,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,San Juan,191,145,,,,,,,,2,,,,,,,,,,,,,,,,,,,,20,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,San Miguel,1119,364,,,,,,,,11,,,,,,,,,,,,,,,,,,,,78,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Sedgwick,810,477,,,,,,,,10,,,,,,,,,,,,,,,,,,,,8,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Summit,2996,1017,,,,,,,,15,,,,,,,,,,,,,,,,,,,,96,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Teller,1729,2687,,,,,,,,26,,,,,,,,,,,,,,,,,,,,114,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Washington,1083,1025,,,,,,,,13,,,,,,,,,,,,,,,,,,,,20,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Weld,22528,12532,,,,,,,,190,,,,,,,,,,,,,,,,,,,,407,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1990,Yuma,2531,1291,,,,,,,,42,,,,,,,,,,,,,,,,,,,,42,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1994,Adams,36417,24339,,,,,,,,659,,,,,,,,,,,,,,,795,,,,,,,,,,,0,,,,,,,,,,,2819,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1994,Alamosa,2258,1613,,,,,,,,16,,,,,,,,,,,,,,,36,,,,,,,,,,,0,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1994,Arapahoe,68323,45007,,,,,,,,661,,,,,,,,,,,,,,,1269,,,,,,,,,,,0,,,,,,,,,,,3907,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1994,Archuleta,805,1214,,,,,,,,8,,,,,,,,,,,,,,,28,,,,,,,,,,,0,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1994,Baca,837,1452,,,,,,,,10,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1994,Bent,1154,935,,,,,,,,10,,,,,,,,,,,,,,,10,,,,,,,,,,,0,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1994,Boulder,60182,23529,,,,,,,,347,,,,,,,,,,,,,,,2773,,,,,,,,,,,7,,,,,,,,,,,2434,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1994,Chaffee,2733,2668,,,,,,,,31,,,,,,,,,,,,,,,70,,,,,,,,,,,0,,,,,,,,,,,124,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1994,Cheyenne,374,693,,,,,,,,10,,,,,,,,,,,,,,,3,,,,,,,,,,,0,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1994,Clear Creek,1794,1179,,,,,,,,17,,,,,,,,,,,,,,,81,,,,,,,,,,,0,,,,,,,,,,,95,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1994,Conejos,1661,1005,,,,,,,,10,,,,,,,,,,,,,,,21,,,,,,,,,,,0,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1994,Costilla,1016,386,,,,,,,,12,,,,,,,,,,,,,,,19,,,,,,,,,,,0,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1994,Crowley,489,718,,,,,,,,8,,,,,,,,,,,,,,,7,,,,,,,,,,,0,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1994,Custer,484,725,,,,,,,,9,,,,,,,,,,,,,,,7,,,,,,,,,,,0,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1994,Delta,3605,4854,,,,,,,,54,,,,,,,,,,,,,,,111,,,,,,,,,,,0,,,,,,,,,,,204,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1994,Denver,99854,37047,,,,,,,,2138,,,,,,,,,,,,,,,2906,,,,,,,,,,,55,,,,,,,,,,,3501,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1994,Dolores,232,427,,,,,,,,3,,,,,,,,,,,,,,,3,,,,,,,,,,,0,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1994,Douglas,16545,13021,,,,,,,,137,,,,,,,,,,,,,,,370,,,,,,,,,,,0,,,,,,,,,,,1048,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1994,Eagle,4587,2116,,,,,,,,19,,,,,,,,,,,,,,,118,,,,,,,,,,,0,,,,,,,,,,,88,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1994,El Paso,46381,64412,,,,,,,,24,,,,,,,,,,,,,,,55,,,,,,,,,,,0,,,,,,,,,,,225,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1994,Elbert,1859,2272,,,,,,,,659,,,,,,,,,,,,,,,1391,,,,,,,,,,,1,,,,,,,,,,,9403,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1994,Fremont,4897,6431,,,,,,,,61,,,,,,,,,,,,,,,79,,,,,,,,,,,0,,,,,,,,,,,310,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1994,Garfield,6331,4233,,,,,,,,41,,,,,,,,,,,,,,,250,,,,,,,,,,,0,,,,,,,,,,,184,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1994,Gilpin,650,581,,,,,,,,7,,,,,,,,,,,,,,,62,,,,,,,,,,,0,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1994,Grand,2132,1725,,,,,,,,30,,,,,,,,,,,,,,,55,,,,,,,,,,,0,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1994,Gunnison,2501,1312,,,,,,,,29,,,,,,,,,,,,,,,300,,,,,,,,,,,0,,,,,,,,,,,96,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1994,Hinsdale,201,217,,,,,,,,0,,,,,,,,,,,,,,,12,,,,,,,,,,,0,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1994,Huerfano,1119,1028,,,,,,,,6,,,,,,,,,,,,,,,32,,,,,,,,,,,0,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1994,Jackson,166,549,,,,,,,,4,,,,,,,,,,,,,,,4,,,,,,,,,,,0,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1994,Jefferson,87815,58861,,,,,,,,1025,,,,,,,,,,,,,,,2279,,,,,,,,,,,0,,,,,,,,,,,6163,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1994,Kiowa,385,538,,,,,,,,3,,,,,,,,,,,,,,,3,,,,,,,,,,,0,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1994,Kit Carson,1441,1549,,,,,,,,32,,,,,,,,,,,,,,,13,,,,,,,,,,,0,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1994,La Plata,6804,5373,,,,,,,,5,,,,,,,,,,,,,,,22,,,,,,,,,,,0,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1994,Lake,1130,708,,,,,,,,26,,,,,,,,,,,,,,,274,,,,,,,,,,,0,,,,,,,,,,,166,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1994,Larimer,41577,25435,,,,,,,,352,,,,,,,,,,,,,,,1428,,,,,,,,,,,60,,,,,,,,,,,3344,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1994,Las Animas,2835,2240,,,,,,,,12,,,,,,,,,,,,,,,23,,,,,,,,,,,0,,,,,,,,,,,85,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1994,Lincoln,891,977,,,,,,,,11,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1994,Logan,3724,3010,,,,,,,,51,,,,,,,,,,,,,,,31,,,,,,,,,,,0,,,,,,,,,,,146,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1994,Mesa,17998,16678,,,,,,,,177,,,,,,,,,,,,,,,331,,,,,,,,,,,0,,,,,,,,,,,952,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1994,Mineral,219,187,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1994,Moffat,1710,2241,,,,,,,,30,,,,,,,,,,,,,,,15,,,,,,,,,,,0,,,,,,,,,,,77,,,,,,,,,,,,,,,,,,,
Colorado,Governor,1994,Montezuma,2509,3693,,,,,,,,30,,,,,,,,,,,,,,,80,,,,,,,,,,,0,,,,,,,,,,,88,,,,,,,,,,,,,,,,,,,
