State,Year,Office,County,D#,R#,IND#,Proh.#,S#,SL#,Pop.#,Prog.#,U#,Labor#,Comm.#,I1#,I2#,C#,L#,NL#,Ref.#,G#,NA#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,Country#,I#,W/I#,Year / Office
Wyoming,1948,President,Sheridan,3852,3698,,,12,1,,38,,,,,,,,,,,,,,,,,,,,
Wyoming,1948,President,Sublette,496,622,,,1,1,,6,,,,,,,,,,,,,,,,,,,,
Wyoming,1948,President,Sweetwater,5146,2538,,,18,20,,363,,,,,,,,,,,,,,,,,,,,
Wyoming,1948,President,Teton,556,719,,,2,3,,9,,,,,,,,,,,,,,,,,,,,
Wyoming,1948,President,Uinta,1632,1239,,,7,1,,19,,,,,,,,,,,,,,,,,,,,
Wyoming,1948,President,Washakie,851,1074,,,0,0,,0,,,,,,,,,,,,,,,,,,,,
Wyoming,1948,President,Weston,822,962,,,0,1,,3,,,,,,,,,,,,,,,,,,,,
Wyoming,1952,President,Albany,3082,4560,,6,0,,,,,4,,,,,,,,,,,,,,,,,,
Wyoming,1952,President,Big Horn,1755,3859,,5,0,,,,,1,,,,,,,,,,,,,,,,,,
Wyoming,1952,President,Campbell,666,1823,,4,1,,,,,0,,,,,,,,,,,,,,,,,,
Wyoming,1952,President,Carbon,3242,3403,,5,2,,,,,9,,,,,,,,,,,,,,,,,,
Wyoming,1952,President,Converse,850,2056,,10,0,,,,,0,,,,,,,,,,,,,,,,,,
Wyoming,1952,President,Crook,423,1734,,10,3,,,,,3,,,,,,,,,,,,,,,,,,
Wyoming,1952,President,Fremont,2161,5881,,17,3,,,,,1,,,,,,,,,,,,,,,,,,
Wyoming,1952,President,Goshen,1648,3396,,9,4,,,,,1,,,,,,,,,,,,,,,,,,
Wyoming,1952,President,Hot Springs,856,1573,,2,1,,,,,0,,,,,,,,,,,,,,,,,,
Wyoming,1952,President,Johnson,543,1980,,1,0,,,,,0,,,,,,,,,,,,,,,,,,
Wyoming,1952,President,Laramie,8187,10785,,59,12,,,,,8,,,,,,,,,,,,,,,,,,
Wyoming,1952,President,Lincoln,1709,2321,,0,0,,,,,0,,,,,,,,,,,,,,,,,,
Wyoming,1952,President,Natrona,6021,10663,,10,0,,,,,1,,,,,,,,,,,,,,,,,,
Wyoming,1952,President,Niobrara,588,1652,,18,1,,,,,0,,,,,,,,,,,,,,,,,,
Wyoming,1952,President,Park,2084,5067,,19,3,,,,,2,,,,,,,,,,,,,,,,,,
Wyoming,1952,President,Platte,1364,2148,,5,5,,,,,2,,,,,,,,,,,,,,,,,,
Wyoming,1952,President,Sheridan,3124,6522,,5,4,,,,,0,,,,,,,,,,,,,,,,,,
Wyoming,1952,President,Sublette,344,1013,,1,0,,,,,1,,,,,,,,,,,,,,,,,,
Wyoming,1952,President,Sweetwater,5807,3567,,0,0,,,,,0,,,,,,,,,,,,,,,,,,
Wyoming,1952,President,Teton,317,1166,,0,0,,,,,0,,,,,,,,,,,,,,,,,,
Wyoming,1952,President,Uinta,1444,1801,,1,1,,,,,1,,,,,,,,,,,,,,,,,,
Wyoming,1952,President,Washakie,880,2148,,4,0,,,,,1,,,,,,,,,,,,,,,,,,
Wyoming,1952,President,Weston,839,1931,,3,0,,,,,1,,,,,,,,,,,,,,,,,,
Wyoming,1956,President,Albany,3407,4315,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1956,President,Big Horn,1813,3369,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1956,President,Campbell,656,1473,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1956,President,Carbon,3218,3336,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1956,President,Converse,751,1855,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1956,President,Crook,426,1139,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1956,President,Fremont,2569,4887,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1956,President,Goshen,2130,2825,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1956,President,Hot Springs,977,1663,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1956,President,Johnson,578,1842,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1956,President,Laramie,9072,10581,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1956,President,Lincoln,1563,2264,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1956,President,Natrona,6462,10796,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1956,President,Niobrara,518,1248,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1956,President,Park,1960,4397,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1956,President,Platte,1499,1848,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1956,President,Sheridan,3204,5546,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1956,President,Sublette,351,901,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1956,President,Sweetwater,4747,3355,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1956,President,Teton,312,1089,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1956,President,Uinta,1321,1742,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1956,President,Washakie,989,2265,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1956,President,Weston,1031,1837,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1960,President,Albany,4282,4356,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1960,President,Big Horn,2044,3449,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1960,President,Campbell,861,1575,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1960,President,Carbon,3828,3147,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1960,President,Converse,926,1933,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1960,President,Crook,573,1537,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1960,President,Fremont,4248,5738,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1960,President,Goshen,2414,3178,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1960,President,Hot Springs,1144,1659,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1960,President,Johnson,798,1806,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1960,President,Laramie,12086,11637,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1960,President,Lincoln,1948,2010,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1960,President,Natrona,9002,11809,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1960,President,Niobrara,568,1362,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1960,President,Park,2496,4510,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1960,President,Platte,1558,1771,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1960,President,Sheridan,3786,5690,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1960,President,Sublette,646,978,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1960,President,Sweetwater,5398,2545,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1960,President,Teton,583,1158,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1960,President,Uinta,1600,1606,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1960,President,Washakie,1341,2254,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1960,President,Weston,1201,1743,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1964,President,Albany,6019,2923,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1964,President,Big Horn,2690,2668,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1964,President,Campbell,1196,1606,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1964,President,Carbon,4322,2160,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1964,President,Converse,1250,1559,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1964,President,Crook,780,1214,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1964,President,Fremont,5985,4809,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1964,President,Goshen,2749,2604,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1964,President,Hot Springs,1380,1228,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1964,President,Johnson,852,1640,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1964,President,Laramie,16059,8563,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1964,President,Lincoln,2273,1811,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1964,President,Natrona,11167,10135,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1964,President,Niobrara,843,1122,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1964,President,Park,3745,3698,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1964,President,Platte,1890,1470,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1964,President,Sheridan,4747,4491,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1964,President,Sublette,791,900,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1964,President,Sweetwater,5969,1944,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1964,President,Teton,968,1081,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1964,President,Uinta,1929,1186,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1964,President,Washakie,1695,1713,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1964,President,Weston,1419,1473,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1968,President,Albany,4079,4422,,,,,,,,,,578,,,,,,,,,,,,,,,,
Wyoming,1968,President,Big Horn,1201,2771,,,,,,,,,,353,,,,,,,,,,,,,,,,
Wyoming,1968,President,Campbell,558,1694,,,,,,,,,,289,,,,,,,,,,,,,,,,
Wyoming,1968,President,Carbon,2725,2532,,,,,,,,,,399,,,,,,,,,,,,,,,,
Wyoming,1968,President,Converse,492,1658,,,,,,,,,,232,,,,,,,,,,,,,,,,
Wyoming,1968,President,Crook,318,1240,,,,,,,,,,175,,,,,,,,,,,,,,,,
Wyoming,1968,President,Fremont,3093,5417,,,,,,,,,,888,,,,,,,,,,,,,,,,
Wyoming,1968,President,Goshen,1529,2719,,,,,,,,,,468,,,,,,,,,,,,,,,,
Wyoming,1968,President,Hot Springs,705,1273,,,,,,,,,,166,,,,,,,,,,,,,,,,
Wyoming,1968,President,Johnson,398,1737,,,,,,,,,,217,,,,,,,,,,,,,,,,
Wyoming,1968,President,Laramie,9519,9824,,,,,,,,,,1649,,,,,,,,,,,,,,,,
Wyoming,1968,President,Lincoln,1246,2030,,,,,,,,,,285,,,,,,,,,,,,,,,,
Wyoming,1968,President,Natrona,5900,10679,,,,,,,,,,2095,,,,,,,,,,,,,,,,
Wyoming,1968,President,Niobrara,250,1136,,,,,,,,,,104,,,,,,,,,,,,,,,,
Wyoming,1968,President,Park,1852,4677,,,,,,,,,,605,,,,,,,,,,,,,,,,
Wyoming,1968,President,Platte,1035,1613,,,,,,,,,,319,,,,,,,,,,,,,,,,
Wyoming,1968,President,Sheridan,2659,5163,,,,,,,,,,612,,,,,,,,,,,,,,,,
Wyoming,1968,President,Sublette,310,1152,,,,,,,,,,226,,,,,,,,,,,,,,,,
Wyoming,1968,President,Sweetwater,4086,2726,,,,,,,,,,637,,,,,,,,,,,,,,,,
Wyoming,1968,President,Teton,461,1419,,,,,,,,,,169,,,,,,,,,,,,,,,,
Wyoming,1968,President,Uinta,1199,1510,,,,,,,,,,175,,,,,,,,,,,,,,,,
Wyoming,1968,President,Washakie,948,2038,,,,,,,,,,198,,,,,,,,,,,,,,,,
Wyoming,1968,President,Weston,610,1497,,,,,,,,,,266,,,,,,,,,,,,,,,,
Wyoming,1972,President,Albany,4873,7021,,,,,,,,,,23,,,,,,,,,,,,,,,,
Wyoming,1972,President,Big Horn,1049,3244,,,,,,,,,,7,,,,,,,,,,,,,,,,
Wyoming,1972,President,Campbell,783,2953,,,,,,,,,,19,,,,,,,,,,,,,,,,
Wyoming,1972,President,Carbon,2292,4037,,,,,,,,,,10,,,,,,,,,,,,,,,,
Wyoming,1972,President,Converse,682,2312,,,,,,,,,,6,,,,,,,,,,,,,,,,
Wyoming,1972,President,Crook,339,1760,,,,,,,,,,11,,,,,,,,,,,,,,,,
Wyoming,1972,President,Fremont,3248,7359,,,,,,,,,,40,,,,,,,,,,,,,,,,
Wyoming,1972,President,Goshen,1515,3629,,,,,,,,,,20,,,,,,,,,,,,,,,,
Wyoming,1972,President,Hot Springs,689,1678,,,,,,,,,,0,,,,,,,,,,,,,,,,
Wyoming,1972,President,Johnson,436,2203,,,,,,,,,,11,,,,,,,,,,,,,,,,
Wyoming,1972,President,Laramie,7791,15010,,,,,,,,,,54,,,,,,,,,,,,,,,,
Wyoming,1972,President,Lincoln,969,2459,,,,,,,,,,238,,,,,,,,,,,,,,,,
Wyoming,1972,President,Natrona,6514,15649,,,,,,,,,,37,,,,,,,,,,,,,,,,
Wyoming,1972,President,Niobrara,289,1245,,,,,,,,,,3,,,,,,,,,,,,,,,,
Wyoming,1972,President,Park,1950,5890,,,,,,,,,,35,,,,,,,,,,,,,,,,
Wyoming,1972,President,Platte,925,2200,,,,,,,,,,2,,,,,,,,,,,,,,,,
Wyoming,1972,President,Sheridan,2874,6432,,,,,,,,,,12,,,,,,,,,,,,,,,,
Wyoming,1972,President,Sublette,304,1348,,,,,,,,,,1,,,,,,,,,,,,,,,,
Wyoming,1972,President,Sweetwater,3713,5175,,,,,,,,,,27,,,,,,,,,,,,,,,,
Wyoming,1972,President,Teton,810,2182,,,,,,,,,,124,,,,,,,,,,,,,,,,
Wyoming,1972,President,Uinta,968,2011,,,,,,,,,,21,,,,,,,,,,,,,,,,
Wyoming,1972,President,Washakie,825,2604,,,,,,,,,,1,,,,,,,,,,,,,,,,
Wyoming,1972,President,Weston,520,2063,,,,,,,,,,46,,,,,,,,,,,,,,,,
Wyoming,1976,President,Albany,4663,6734,,,,,,,,,,,,,,,,,,157,38,9,20,1,,,,
Wyoming,1976,President,Big Horn,1618,3117,,,,,,,,,,,,,,,,,,0,3,9,0,0,,,,
Wyoming,1976,President,Campbell,1620,3306,,,,,,,,,,,,,,,,,,14,10,36,9,0,,,,
Wyoming,1976,President,Carbon,3010,3556,,,,,,,,,,,,,,,,,,9,2,3,1,3,,,,
Wyoming,1976,President,Converse,1150,2188,,,,,,,,,,,,,,,,,,4,3,2,0,0,,,,
Wyoming,1976,President,Crook,653,1438,,,,,,,,,,,,,,,,,,14,4,24,3,3,,,,
Wyoming,1976,President,Fremont,4423,6584,,,,,,,,,,,,,,,,,,18,7,26,4,1,,,,
Wyoming,1976,President,Goshen,2262,2764,,,,,,,,,,,,,,,,,,8,2,2,0,0,,,,
Wyoming,1976,President,Hot Springs,958,1413,,,,,,,,,,,,,,,,,,3,3,0,2,0,,,,
Wyoming,1976,President,Johnson,797,2042,,,,,,,,,,,,,,,,,,10,3,2,8,4,,,,
Wyoming,1976,President,Laramie,12040,14061,,,,,,,,,,,,,,,,,,111,39,32,6,5,,,,
Wyoming,1976,President,Lincoln,1555,2464,,,,,,,,,,,,,,,,,,6,2,17,0,0,,,,
Wyoming,1976,President,Natrona,8640,13761,,,,,,,,,,,,,,,,,,107,45,41,21,6,,,,
Wyoming,1976,President,Niobrara,427,1042,,,,,,,,,,,,,,,,,,4,2,2,0,0,,,,
Wyoming,1976,President,Park,2656,5878,,,,,,,,,,,,,,,,,,11,11,40,5,1,,,,
Wyoming,1976,President,Platte,1593,1844,,,,,,,,,,,,,,,,,,8,4,0,1,0,,,,
Wyoming,1976,President,Sheridan,3206,5382,,,,,,,,,,,,,,,,,,27,26,11,0,0,,,,
Wyoming,1976,President,Sublette,528,1284,,,,,,,,,,,,,,,,,,8,5,0,1,0,,,,
Wyoming,1976,President,Sweetwater,5575,4937,,,,,,,,,,,,,,,,,,20,19,17,2,4,,,,
Wyoming,1976,President,Teton,1204,2667,,,,,,,,,,,,,,,,,,61,7,13,3,2,,,,
Wyoming,1976,President,Uinta,1559,2124,,,,,,,,,,,,,,,,,,13,112,1,2,0,,,,
Wyoming,1976,President,Washakie,1168,2361,,,,,,,,,,,,,,,,,,10,0,1,1,0,,,,
Wyoming,1976,President,Weston,934,1770,,,,,,,,,,,,,,,,,,1,7,2,0,0,,,,
Wyoming,1980,President,Albany,3772,5830,,,,,,,,,,1630,,,295,,,,,,,,,,,,,
Wyoming,1980,President,Big Horn,1212,3709,,,,,,,,,,209,,,93,,,,,,,,,,,,,
Wyoming,1980,President,Campbell,1400,5613,,,,,,,,,,460,,,196,,,,,,,,,,,,,
Wyoming,1980,President,Carbon,2272,4337,,,,,,,,,,493,,,181,,,,,,,,,,,,,
Wyoming,1980,President,Converse,922,2987,,,,,,,,,,215,,,105,,,,,,,,,,,,,
Wyoming,1980,President,Crook,413,1909,,,,,,,,,,70,,,24,,,,,,,,,,,,,
Wyoming,1980,President,Fremont,3307,9077,,,,,,,,,,731,,,288,,,,,,,,,,,,,
Wyoming,1980,President,Goshen,1373,3572,,,,,,,,,,269,,,101,,,,,,,,,,,,,
Wyoming,1980,President,Hot Springs,745,1602,,,,,,,,,,136,,,72,,,,,,,,,,,,,
Wyoming,1980,President,Johnson,635,2291,,,,,,,,,,139,,,83,,,,,,,,,,,,,
Wyoming,1980,President,Laramie,9512,15361,,,,,,,,,,2225,,,615,,,,,,,,,,,,,
Wyoming,1980,President,Lincoln,1063,3412,,,,,,,,,,120,,,99,,,,,,,,,,,,,
Wyoming,1980,President,Natrona,7111,16801,,,,,,,,,,1768,,,992,,,,,,,,,,,,,
Wyoming,1980,President,Niobrara,270,1075,,,,,,,,,,38,,,29,,,,,,,,,,,,,
Wyoming,1980,President,Park,1718,6435,,,,,,,,,,496,,,162,,,,,,,,,,,,,
Wyoming,1980,President,Platte,1555,2642,,,,,,,,,,262,,,159,,,,,,,,,,,,,
Wyoming,1980,President,Sheridan,3034,5649,,,,,,,,,,641,,,322,,,,,,,,,,,,,
Wyoming,1980,President,Sublette,357,1538,,,,,,,,,,139,,,48,,,,,,,,,,,,,
Wyoming,1980,President,Sweetwater,4728,6265,,,,,,,,,,826,,,248,,,,,,,,,,,,,
Wyoming,1980,President,Teton,1361,3004,,,,,,,,,,664,,,183,,,,,,,,,,,,,
Wyoming,1980,President,Uinta,1138,2738,,,,,,,,,,189,,,86,,,,,,,,,,,,,
Wyoming,1980,President,Washakie,945,2634,,,,,,,,,,230,,,88,,,,,,,,,,,,,
Wyoming,1980,President,Weston,584,2219,,,,,,,,,,122,,,45,,,,,,,,,,,,,
Wyoming,1984,President,Albany,4708,7452,,,,,,,,,,,,,186,,,,,,,,,,,,,
Wyoming,1984,President,Big Horn,1175,4019,,,,,,,,,,,,,59,,,,,,,,,,,,,
Wyoming,1984,President,Campbell,1525,8387,,,,,,,,,,,,,83,,,,,,,,,,,,,
Wyoming,1984,President,Carbon,2295,4557,,,,,,,,,,,,,100,,,,,,,,,,,,,
Wyoming,1984,President,Converse,929,3542,,,,,,,,,,,,,52,,,,,,,,,,,,,
Wyoming,1984,President,Crook,450,2286,,,,,,,,,,,,,18,,,,,,,,,,,,,
Wyoming,1984,President,Fremont,3969,9885,,,,,,,,,,,,,145,,,,,,,,,,,,,
Wyoming,1984,President,Goshen,1364,3776,,,,,,,,,,,,,44,,,,,,,,,,,,,
Wyoming,1984,President,Hot Springs,672,1943,,,,,,,,,,,,,31,,,,,,,,,,,,,
Wyoming,1984,President,Johnson,558,2634,,,,,,,,,,,,,49,,,,,,,,,,,,,
Wyoming,1984,President,Laramie,10110,19348,,,,,,,,,,,,,341,,,,,,,,,,,,,
Wyoming,1984,President,Lincoln,1021,3854,,,,,,,,,,,,,46,,,,,,,,,,,,,
Wyoming,1984,President,Natrona,7598,18488,,,,,,,,,,,,,378,,,,,,,,,,,,,
Wyoming,1984,President,Niobrara,239,1098,,,,,,,,,,,,,22,,,,,,,,,,,,,
Wyoming,1984,President,Park,1965,7994,,,,,,,,,,,,,136,,,,,,,,,,,,,
Wyoming,1984,President,Platte,1232,2813,,,,,,,,,,,,,75,,,,,,,,,,,,,
Wyoming,1984,President,Sheridan,3648,7460,,,,,,,,,,,,,171,,,,,,,,,,,,,
Wyoming,1984,President,Sublette,389,1976,,,,,,,,,,,,,31,,,,,,,,,,,,,
Wyoming,1984,President,Sweetwater,5230,8308,,,,,,,,,,,,,174,,,,,,,,,,,,,
Wyoming,1984,President,Teton,1565,3487,,,,,,,,,,,,,87,,,,,,,,,,,,,
Wyoming,1984,President,Uinta,1276,4075,,,,,,,,,,,,,60,,,,,,,,,,,,,
Wyoming,1984,President,Washakie,970,3245,,,,,,,,,,,,,38,,,,,,,,,,,,,
Wyoming,1984,President,Weston,482,2614,,,,,,,,,,,,,31,,,,,,,,,,,,,
Wyoming,1988,President,Albany,5486,5653,,,,,,,,,,,,,140,,,,56,,,,,,,,,
Wyoming,1988,President,Big Horn,1469,3258,,,,,,,,,,,,,41,,,,12,,,,,,,,,
Wyoming,1988,President,Campbell,2288,6702,,,,,,,,,,,,,93,,,,29,,,,,,,,,
Wyoming,1988,President,Carbon,2555,3336,,,,,,,,,,,,,83,,,,15,,,,,,,,,
Wyoming,1988,President,Converse,1301,2885,,,,,,,,,,,,,21,,,,8,,,,,,,,,
Wyoming,1988,President,Crook,553,1939,,,,,,,,,,,,,38,,,,10,,,,,,,,,
Wyoming,1988,President,Fremont,5020,7681,,,,,,,,,,,,,128,,,,60,,,,,,,,,
Wyoming,1988,President,Goshen,1875,3075,,,,,,,,,,,,,30,,,,25,,,,,,,,,
Wyoming,1988,President,Hot Springs,800,1490,,,,,,,,,,,,,29,,,,5,,,,,,,,,
Wyoming,1988,President,Johnson,707,2081,,,,,,,,,,,,,58,,,,12,,,,,,,,,
Wyoming,1988,President,Laramie,11851,15561,,,,,,,,,,,,,272,,,,86,,,,,,,,,
Wyoming,1988,President,Lincoln,1592,3237,,,,,,,,,,,,,53,,,,15,,,,,,,,,
Wyoming,1988,President,Natrona,9148,14005,,,,,,,,,,,,,289,,,,45,,,,,,,,,
Wyoming,1988,President,Niobrara,354,825,,,,,,,,,,,,,10,,,,2,,,,,,,,,
Wyoming,1988,President,Park,2646,6884,,,,,,,,,,,,,138,,,,34,,,,,,,,,
Wyoming,1988,President,Platte,1482,2253,,,,,,,,,,,,,65,,,,8,,,,,,,,,
Wyoming,1988,President,Sheridan,4655,5980,,,,,,,,,,,,,102,,,,41,,,,,,,,,
Wyoming,1988,President,Sublette,576,1636,,,,,,,,,,,,,29,,,,6,,,,,,,,,
Wyoming,1988,President,Sweetwater,6720,6780,,,,,,,,,,,,,168,,,,37,,,,,,,,,
Wyoming,1988,President,Teton,2217,3616,,,,,,,,,,,,,76,,,,17,,,,,,,,,
Wyoming,1988,President,Uinta,1922,3464,,,,,,,,,,,,,112,,,,3,,,,,,,,,
Wyoming,1988,President,Washakie,1197,2538,,,,,,,,,,,,,23,,,,10,,,,,,,,,
Wyoming,1988,President,Weston,699,1988,,,,,,,,,,,,,28,,,,9,,,,,,,,,
Wyoming,1992,President,Albany,5713,4176,,,,,,,,,,2862,27,,61,,,,,2,25,1,0,,,,,
Wyoming,1992,President,Big Horn,1216,2216,,,,,,,,,,1236,7,,16,,,,,69,2,0,0,,,,,
Wyoming,1992,President,Campbell,2709,5315,,,,,,,,,,3133,13,,38,,,,,0,0,0,0,,,,,
Wyoming,1992,President,Carbon,2737,2320,,,,,,,,,,1579,16,,22,,,,,2,2,0,0,,,,,
Wyoming,1992,President,Converse,1307,2159,,,,,,,,,,1260,9,,12,,,,,2,2,0,0,,,,,
Wyoming,1992,President,Crook,568,1377,,,,,,,,,,718,3,,14,,,,,0,3,0,0,,,,,
Wyoming,1992,President,Fremont,4765,5387,,,,,,,,,,3594,22,,58,,,,,43,22,4,1,,,,,
Wyoming,1992,President,Goshen,1754,2395,,,,,,,,,,1144,9,,11,,,,,0,5,0,0,,,,,
Wyoming,1992,President,Hot Springs,740,978,,,,,,,,,,652,4,,16,,,,,4,5,0,0,,,,,
Wyoming,1992,President,Johnson,656,1614,,,,,,,,,,844,8,,23,,,,,0,1,0,0,,,,,
Wyoming,1992,President,Laramie,12177,12890,,,,,,,,,,6607,34,,126,,,,,11,9,1,0,,,,,
Wyoming,1992,President,Lincoln,1430,2595,,,,,,,,,,1495,6,,24,,,,,202,5,0,0,,,,,
Wyoming,1992,President,Natrona,9817,9717,,,,,,,,,,7647,31,,134,,,,,36,16,1,1,,,,,
Wyoming,1992,President,Niobrara,298,635,,,,,,,,,,355,3,,5,,,,,1,3,0,0,,,,,
Wyoming,1992,President,Park,2771,5218,,,,,,,,,,3145,10,,40,,,,,21,3,0,1,,,,,
Wyoming,1992,President,Platte,1398,1668,,,,,,,,,,956,5,,23,,,,,0,1,0,0,,,,,
Wyoming,1992,President,Sheridan,4139,4303,,,,,,,,,,3035,24,,50,,,,,2,10,2,0,,,,,
Wyoming,1992,President,Sublette,536,1168,,,,,,,,,,828,2,,18,,,,,19,3,0,0,,,,,
Wyoming,1992,President,Sweetwater,6417,4476,,,,,,,,,,3879,13,,49,,,,,60,16,0,0,,,,,
Wyoming,1992,President,Teton,3120,2854,,,,,,,,,,2340,5,,28,,,,,30,3,2,0,,,,,
Wyoming,1992,President,Uinta,2047,2701,,,,,,,,,,2041,11,,28,,,,,62,15,0,0,,,,,
Wyoming,1992,President,Washakie,1118,1720,,,,,,,,,,1084,6,,46,,,,,5,3,0,0,,,,,
Wyoming,1992,President,Weston,727,1465,,,,,,,,,,829,2,,2,,,,,0,2,0,0,,,,,
Wyoming,1996,President,Albany,6399,5967,,,,,,,,,,,,,188,49,1333,,,,,,,,,,,
Wyoming,1996,President,Big Horn,1438,2821,,,,,,,,,,,,,29,6,545,,,,,,,,,,,
Wyoming,1996,President,Campbell,3468,6382,,,,,,,,,,,,,65,20,1954,,,,,,,,,,,
Wyoming,1996,President,Carbon,2690,2930,,,,,,,,,,,,,31,11,855,,,,,,,,,,,
Wyoming,1996,President,Converse,1520,2702,,,,,,,,,,,,,42,8,639,,,,,,,,,,,
Wyoming,1996,President,Crook,651,1698,,,,,,,,,,,,,37,7,394,,,,,,,,,,,
Wyoming,1996,President,Fremont,5445,7554,,,,,,,,,,,,,138,47,1840,,,,,,,,,,,
Wyoming,1996,President,Goshen,1923,2989,,,,,,,,,,,,,36,18,547,,,,,,,,,,,
Wyoming,1996,President,Hot Springs,779,1348,,,,,,,,,,,,,17,5,287,,,,,,,,,,,
Wyoming,1996,President,Johnson,815,2071,,,,,,,,,,,,,37,8,378,,,,,,,,,,,
Wyoming,1996,President,Laramie,13676,16924,,,,,,,,,,,,,242,69,2958,,,,,,,,,,,
Wyoming,1996,President,Lincoln,1803,3764,,,,,,,,,,,,,50,13,906,,,,,,,,,,,
Wyoming,1996,President,Natrona,11240,13182,,,,,,,,,,,,,207,62,3524,,,,,,,,,,,
Wyoming,1996,President,Niobrara,325,757,,,,,,,,,,,,,14,0,209,,,,,,,,,,,
Wyoming,1996,President,Park,3240,7430,,,,,,,,,,,,,91,19,1318,,,,,,,,,,,
Wyoming,1996,President,Platte,1631,2155,,,,,,,,,,,,,39,4,579,,,,,,,,,,,
Wyoming,1996,President,Sheridan,4594,5892,,,,,,,,,,,,,91,55,1414,,,,,,,,,,,
Wyoming,1996,President,Sublette,677,1829,,,,,,,,,,,,,31,5,401,,,,,,,,,,,
