State,Year,Office,County,D#,R#,Prog.#,S#,Comm.#,Proh.#,Pop.#,CN#,U#,SR#,G#,I1#,I2#,I3#,I4#,I5#,I6#,I7#,I8#,I9#,I10#,I11#,I12#,Ref.#,L#,NA#,W/I1#,W/I2#,W/I3#,W/I4#,C#,I13#,I14#,I15#,I16#,I17#,I18#,I19#,I20#,I21#,I22#,I23#,I24#,Year / Office
Tennessee,1920,President,DeKalb,1983,2572,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Dickson,2145,1412,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Dyer,3181,1166,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Fayette,2294,346,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Fentress,694,1808,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Franklin,3504,1558,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Gibson,5942,3209,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Giles,3129,2224,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Grainger,895,2158,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Greene,2924,5677,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Grundy,745,447,,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Hamblen,1301,1571,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Hamilton,9910,10793,,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Hancock,384,1740,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Hardeman,2212,895,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Hardin,1398,3077,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Hawkins,1381,2650,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Haywood,2068,101,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Henderson,1217,3112,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Henry,4613,1957,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Hickman,1362,1470,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Houston,790,385,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Humphreys,1534,674,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Jackson,1097,1187,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Jefferson,741,3583,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Johnson,291,3627,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Knox,6801,12005,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Lake,1192,352,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Lauderdale,2313,1190,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Lawrence,2610,3843,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Lewis,403,446,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Lincoln,2463,1091,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Loudon,686,1872,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Macon,1066,3208,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Madison,5280,2665,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Marion,1874,2662,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Marshall,1828,753,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Maury,2693,1379,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,McMinn,1636,2800,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,McNairy,1863,3212,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Meigs,712,915,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Monroe,1845,2575,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Montgomery,2564,1780,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Moore,497,90,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Morgan,816,2248,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Obion,4547,1307,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Overton,1779,1939,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Perry,692,747,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Pickett,607,896,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Polk,775,1018,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Putnam,2996,2132,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Rhea,1051,1341,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Roane,838,1974,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Robertson,3046,1191,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Rutherford,3406,1881,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Scott,221,2537,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Sequatchie,545,509,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Sevier,404,6006,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Shelby,15986,8597,,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Smith,3150,1981,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Stewart,2366,849,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Sullivan,4327,3593,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Sumner,3674,1268,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Tipton,2816,906,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Trousdale,955,574,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Unicoi,547,2584,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Union,423,2607,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Van Buren,351,223,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Warren,1986,1010,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Washington,2260,4858,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Wayne,654,2617,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Weakley,4395,2741,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,White,2201,1456,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Williamson,2004,946,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1920,President,Wilson,2160,1532,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Anderson,548,1495,108,,,7,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Bedford,1799,925,59,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Benton,1097,714,33,,,3,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Bledsoe,485,690,9,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Blount,968,2754,35,,,19,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Bradley,999,1779,36,,,1,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Campbell,648,2620,283,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Cannon,581,285,12,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Carroll,1962,2199,94,,,6,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Carter,551,3657,28,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Cheatham,868,181,14,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Chester,758,484,16,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Claiborne,1091,1775,94,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Clay,668,488,10,,,5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Cocke,921,2556,18,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Coffee,1691,488,60,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Crockett,1168,587,20,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Cumberland,538,885,87,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Davidson,11363,4516,1322,,,0,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Decatur,877,799,20,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,DeKalb,1829,1406,22,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Dickson,1648,516,99,,,0,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Dyer,2336,478,5,,,0,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Fayette,1181,65,25,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Fentress,420,1197,89,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Franklin,2072,707,58,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Gibson,3235,1037,35,,,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Giles,2509,677,75,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Grainger,651,1464,13,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Greene,2586,3282,26,,,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Grundy,394,173,194,,,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Hamblen,1317,1342,53,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Hamilton,7511,8421,848,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Hancock,305,1028,7,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Hardeman,1586,254,55,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Hardin,618,1175,4,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Hawkins,1596,2600,51,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Haywood,1872,60,15,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Henderson,1009,1616,51,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Henry,2478,562,143,,,5,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Hickman,922,315,21,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Houston,444,97,33,,,2,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Humphreys,1005,216,37,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Jackson,1074,354,10,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Jefferson,712,2699,32,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Johnson,254,2799,11,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Knox,6935,10709,1340,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Lake,817,87,8,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Lauderdale,1596,242,30,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Lawrence,2185,2375,56,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Lewis,310,191,25,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Lincoln,2356,357,25,,,6,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Loudon,703,1533,62,,,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Macon,689,1808,15,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Madison,3422,1110,399,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Marion,1036,1074,102,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Marshall,1696,349,40,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Maury,3000,844,100,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,McMinn,1617,2654,239,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,McNairy,1125,1625,26,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Meigs,574,657,14,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Monroe,2226,2480,12,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Montgomery,1946,941,51,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Moore,492,41,4,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Morgan,411,1103,243,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Obion,3223,485,61,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Overton,1532,900,45,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Perry,494,268,4,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Pickett,643,676,5,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Polk,1150,1247,34,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Putnam,2474,1489,48,,,0,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Rhea,1169,1168,65,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Roane,795,1635,139,,,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Robertson,1645,229,38,,,3,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Rutherford,2137,680,32,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Scott,274,1611,188,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Sequatchie,374,247,5,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Sevier,448,3517,24,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Shelby,13696,7369,2002,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Smith,1701,700,22,,,6,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Stewart,1369,264,25,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Sullivan,3313,2247,65,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Sumner,2631,435,57,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Tipton,1917,218,40,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Trousdale,684,143,4,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Unicoi,381,1381,135,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Union,368,1540,57,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Van Buren,357,123,3,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Warren,1356,490,23,,,5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Washington,1839,3243,76,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Wayne,448,1398,12,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Weakley,3149,1154,24,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,White,1162,452,42,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Williamson,1626,242,48,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1924,President,Wilson,2043,580,26,,,6,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1928,President,Anderson,531,2304,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1928,President,Bedford,1532,1405,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1928,President,Benton,1241,949,,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1928,President,Bledsoe,598,901,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1928,President,Blount,712,4125,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1928,President,Bradley,913,2854,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1928,President,Campbell,583,3007,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1928,President,Cannon,622,588,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1928,President,Carroll,1743,2981,,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1928,President,Carter,512,4934,,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1928,President,Cheatham,913,488,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1928,President,Chester,735,582,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1928,President,Claiborne,1225,2565,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1928,President,Clay,576,556,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1928,President,Cocke,722,2908,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1928,President,Coffee,1175,1126,,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1928,President,Crockett,749,710,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1928,President,Cumberland,505,1186,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1928,President,Davidson,13442,15322,,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1928,President,Decatur,809,748,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1928,President,DeKalb,1690,2261,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1928,President,Dickson,1428,891,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1928,President,Dyer,2661,842,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1928,President,Fayette,1100,121,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1928,President,Fentress,375,1398,,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1928,President,Franklin,1698,928,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1928,President,Gibson,2898,1365,,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1928,President,Giles,2661,1032,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1928,President,Grainger,466,1457,,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1928,President,Greene,2295,3599,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1928,President,Grundy,608,380,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1928,President,Hamblen,1263,1902,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1928,President,Hamilton,7190,13244,,103,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1928,President,Hancock,216,1039,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1928,President,Hardeman,1453,491,,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1928,President,Hardin,707,1580,,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1928,President,Hawkins,1186,2965,,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1928,President,Haywood,2024,178,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1928,President,Henderson,712,1995,,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1928,President,Henry,2667,1041,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1928,President,Hickman,1038,510,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
