State,Year,Office,County,D#,R#,S#,Comm.#,Liberty#,SW#,People's#,Proh.#,IND#,Labor#,Prog.#,Wor.#,FL#,U#,NRef#,Am.#,I1#,I2#,L#,Ref.#,NL#,G#,NA#,Delta#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I7#,W/I8#,W/I9#,New Ref.#,W/I#,Year / Office,C#,NPL#
Montana,1992,Governor,Big Horn,2531,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Blaine,1682,1319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Broadwater,657,1155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Carbon,2115,2566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Carter,215,637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Cascade,19405,16819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Chouteau,1376,1818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Custer,2658,2936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Daniels,531,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Dawson,2238,2607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Deer Lodge,3677,1510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Fallon,592,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Fergus,2512,3973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Flathead,13652,17538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Gallatin,12969,15654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Garfield,199,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Glacier,2642,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Golden Valley,182,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Granite,488,821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Hill,4582,3447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Jefferson,1990,2231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Judith Basin,536,896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Lake,4998,5475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Lewis and Clark,12988,13115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Liberty,457,755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Lincoln,3648,4588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Madison,1111,2148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,McCone,539,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Meagher,406,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Mineral,933,682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Missoula,24453,18531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Musselshell,721,1483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Park,3156,4288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Petroleum,92,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Phillips,884,1720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Pondera,1283,1892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Powder River,382,646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Powell,1386,1562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Prairie,305,539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Ravalli,6040,8814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Richland,2008,2722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Roosevelt,2391,1765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Rosebud,2224,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Sanders,2080,2352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Sheridan,1462,1161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Silver Bow,11470,6528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Stillwater,1513,2113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Sweet Grass,541,1233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Teton,1341,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Toole,1160,1539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Treasure,200,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Valley,2057,2278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Wheatland,466,672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Wibaux,215,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1992,Governor,Yellowstone,26513,30025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Beaverhead,473,3553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Big Horn,1933,2281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Blaine,928,1930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Broadwater,301,1665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Carbon,934,3815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Carter,88,665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Cascade,6684,28511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Chouteau,430,2713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Custer,1049,4315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Daniels,254,1037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Dawson,897,3781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Deer Lodge,1484,3458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Fallon,168,1240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Fergus,940,5064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Flathead,5682,26670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Gallatin,5447,23357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Garfield,60,682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Glacier,1690,2423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Golden Valley,61,427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Granite,198,1195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Hill,1892,5239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Jefferson,836,3952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Judith Basin,177,1168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Lake,2547,8149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Lewis and Clark,5135,21668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Liberty,119,1058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Lincoln,1284,6379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Madison,465,3018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,McCone,236,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Meagher,105,821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Mineral,385,1215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Missoula,11426,32877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Musselshell,329,1755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Park,1327,5964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Petroleum,30,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Phillips,301,2209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Pondera,472,2473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Powder River,129,893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Powell,525,2293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Prairie,114,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Ravalli,2863,13161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Richland,998,3576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Roosevelt,1535,2416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Rosebud,1089,2674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Sanders,1028,3554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Sheridan,609,1820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Silver Bow,5813,11876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Stillwater,620,3243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Sweet Grass,223,1562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Teton,442,2858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Toole,429,2044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Treasure,71,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Valley,923,3326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Wheatland,169,915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Wibaux,107,484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,1996,Governor,Yellowstone,9953,45005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Beaverhead,1246,2889,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Big Horn,2699,1402,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Blaine,1610,1102,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Broadwater,707,1316,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Carbon,2019,2739,,,,,,,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Carter,106,515,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Cascade,18096,14479,,,,,,,,,,,,,,,,,650,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Chouteau,1112,1722,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Custer,2333,2582,,,,,,,,,,,,,,,,,58,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Daniels,377,691,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Dawson,1760,2433,,,,,,,,,,,,,,,,,71,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Deer Lodge,3297,1218,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Fallon,426,870,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Fergus,2061,3829,,,,,,,,,,,,,,,,,122,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Flathead,12298,20593,,,,,,,,,,,,,,,,,749,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Gallatin,14438,16909,,,,,,,,,,,,,,,,,634,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Garfield,125,597,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Glacier,2700,1410,,,,,,,,,,,,,,,,,82,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Golden Valley,137,382,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Granite,528,1010,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Hill,3858,2544,,,,,,,,,,,,,,,,,145,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Jefferson,2086,2967,,,,,,,,,,,,,,,,,94,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Judith Basin,459,905,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Lake,5179,5983,,,,,,,,,,,,,,,,,268,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Lewis and Clark,13704,13185,,,,,,,,,,,,,,,,,424,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Liberty,374,652,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Lincoln,2833,4735,,,,,,,,,,,,,,,,,241,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Madison,1115,2468,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,McCone,429,699,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Meagher,258,656,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Mineral,744,836,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Missoula,27034,18215,,,,,,,,,,,,,,,,,1052,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Musselshell,766,1371,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Park,3243,4004,,,,,,,,,,,,,,,,,157,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Petroleum,70,235,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Phillips,589,1598,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Pondera,1300,1569,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Powder River,229,745,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Powell,1077,1688,,,,,,,,,,,,,,,,,74,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Prairie,231,498,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Ravalli,6982,9772,,,,,,,,,,,,,,,,,375,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Richland,1293,2658,,,,,,,,,,,,,,,,,71,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Roosevelt,2417,1369,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Rosebud,1955,1466,,,,,,,,,,,,,,,,,71,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Sanders,1911,2633,,,,,,,,,,,,,,,,,132,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Sheridan,868,1052,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Silver Bow,10837,5750,,,,,,,,,,,,,,,,,213,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Stillwater,1392,2417,,,,,,,,,,,,,,,,,83,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Sweet Grass,422,1382,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Teton,1360,1892,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Toole,1071,1283,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Treasure,163,306,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Valley,1750,2137,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Wheatland,298,688,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Wibaux,187,302,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,
Montana,2000,Governor,Yellowstone,26572,29787,,,,,,,,,,,,,,,,,956,,,,,,,,,,,,,,,,,,
Montana,2004,Governor,Beaverhead,1638,2419,,,,,,,,,,,,,,,,,69,,,58,,,,,,,,,,,,,,,
Montana,2004,Governor,Big Horn,2543,1445,,,,,,,,,,,,,,,,,52,,,230,,,,,,,,,,,,,,,
Montana,2004,Governor,Blaine,1588,996,,,,,,,,,,,,,,,,,40,,,103,,,,,,,,,,,,,,,
Montana,2004,Governor,Broadwater,895,1380,,,,,,,,,,,,,,,,,34,,,30,,,,,,,,,,,,,,,
Montana,2004,Governor,Carbon,2627,2471,,,,,,,,,,,,,,,,,94,,,82,,,,,,,,,,,,,,,
Montana,2004,Governor,Carter,150,529,,,,,,,,,,,,,,,,,12,,,6,,,,,,,,,,,,,,,
Montana,2004,Governor,Cascade,18659,13848,,,,,,,,,,,,,,,,,511,,,506,,,,,,,,,,,,,,,
Montana,2004,Governor,Chouteau,1238,1556,,,,,,,,,,,,,,,,,48,,,43,,,,,,,,,,,,,,,
Montana,2004,Governor,Custer,2368,2558,,,,,,,,,,,,,,,,,76,,,67,,,,,,,,,,,,,,,
Montana,2004,Governor,Daniels,470,583,,,,,,,,,,,,,,,,,14,,,9,,,,,,,,,,,,,,,
Montana,2004,Governor,Dawson,2143,2193,,,,,,,,,,,,,,,,,57,,,42,,,,,,,,,,,,,,,
Montana,2004,Governor,Deer Lodge,3231,1096,,,,,,,,,,,,,,,,,86,,,101,,,,,,,,,,,,,,,
Montana,2004,Governor,Fallon,522,883,,,,,,,,,,,,,,,,,21,,,19,,,,,,,,,,,,,,,
Montana,2004,Governor,Fergus,2426,3509,,,,,,,,,,,,,,,,,79,,,69,,,,,,,,,,,,,,,
Montana,2004,Governor,Flathead,14967,21970,,,,,,,,,,,,,,,,,833,,,455,,,,,,,,,,,,,,,
Montana,2004,Governor,Gallatin,18575,19036,,,,,,,,,,,,,,,,,729,,,934,,,,,,,,,,,,,,,
Montana,2004,Governor,Garfield,150,482,,,,,,,,,,,,,,,,,5,,,5,,,,,,,,,,,,,,,
Montana,2004,Governor,Glacier,2994,1275,,,,,,,,,,,,,,,,,59,,,215,,,,,,,,,,,,,,,
Montana,2004,Governor,Golden Valley,190,309,,,,,,,,,,,,,,,,,6,,,7,,,,,,,,,,,,,,,
Montana,2004,Governor,Granite,605,889,,,,,,,,,,,,,,,,,52,,,24,,,,,,,,,,,,,,,
Montana,2004,Governor,Hill,3886,2407,,,,,,,,,,,,,,,,,120,,,166,,,,,,,,,,,,,,,
Montana,2004,Governor,Jefferson,2649,2953,,,,,,,,,,,,,,,,,104,,,105,,,,,,,,,,,,,,,
Montana,2004,Governor,Judith Basin,442,799,,,,,,,,,,,,,,,,,15,,,12,,,,,,,,,,,,,,,
Montana,2004,Governor,Lake,5998,5882,,,,,,,,,,,,,,,,,270,,,323,,,,,,,,,,,,,,,
Montana,2004,Governor,Lewis and Clark,15891,13343,,,,,,,,,,,,,,,,,309,,,416,,,,,,,,,,,,,,,
Montana,2004,Governor,Liberty,448,565,,,,,,,,,,,,,,,,,8,,,6,,,,,,,,,,,,,,,
Montana,2004,Governor,Lincoln,3286,4647,,,,,,,,,,,,,,,,,192,,,156,,,,,,,,,,,,,,,
Montana,2004,Governor,Madison,1416,2340,,,,,,,,,,,,,,,,,19,,,9,,,,,,,,,,,,,,,
Montana,2004,Governor,McCone,482,618,,,,,,,,,,,,,,,,,85,,,67,,,,,,,,,,,,,,,
Montana,2004,Governor,Meagher,371,557,,,,,,,,,,,,,,,,,19,,,11,,,,,,,,,,,,,,,
Montana,2004,Governor,Mineral,838,875,,,,,,,,,,,,,,,,,42,,,43,,,,,,,,,,,,,,,
Montana,2004,Governor,Missoula,31532,18269,,,,,,,,,,,,,,,,,736,,,1238,,,,,,,,,,,,,,,
Montana,2004,Governor,Musselshell,819,1316,,,,,,,,,,,,,,,,,44,,,42,,,,,,,,,,,,,,,
Montana,2004,Governor,Park,3915,3855,,,,,,,,,,,,,,,,,159,,,191,,,,,,,,,,,,,,,
Montana,2004,Governor,Petroleum,95,185,,,,,,,,,,,,,,,,,7,,,2,,,,,,,,,,,,,,,
Montana,2004,Governor,Phillips,830,1243,,,,,,,,,,,,,,,,,36,,,22,,,,,,,,,,,,,,,
Montana,2004,Governor,Pondera,1373,1376,,,,,,,,,,,,,,,,,48,,,46,,,,,,,,,,,,,,,
Montana,2004,Governor,Powder River,291,673,,,,,,,,,,,,,,,,,14,,,16,,,,,,,,,,,,,,,
Montana,2004,Governor,Powell,1248,1446,,,,,,,,,,,,,,,,,63,,,51,,,,,,,,,,,,,,,
Montana,2004,Governor,Prairie,260,457,,,,,,,,,,,,,,,,,10,,,8,,,,,,,,,,,,,,,
Montana,2004,Governor,Ravalli,8775,10182,,,,,,,,,,,,,,,,,289,,,347,,,,,,,,,,,,,,,
Montana,2004,Governor,Richland,1679,2454,,,,,,,,,,,,,,,,,45,,,57,,,,,,,,,,,,,,,
Montana,2004,Governor,Roosevelt,2377,1323,,,,,,,,,,,,,,,,,50,,,198,,,,,,,,,,,,,,,
Montana,2004,Governor,Rosebud,1990,1378,,,,,,,,,,,,,,,,,52,,,144,,,,,,,,,,,,,,,
Montana,2004,Governor,Sanders,2124,2741,,,,,,,,,,,,,,,,,109,,,74,,,,,,,,,,,,,,,
Montana,2004,Governor,Sheridan,1005,949,,,,,,,,,,,,,,,,,25,,,15,,,,,,,,,,,,,,,
Montana,2004,Governor,Silver Bow,11161,4190,,,,,,,,,,,,,,,,,272,,,347,,,,,,,,,,,,,,,
Montana,2004,Governor,Stillwater,1774,2246,,,,,,,,,,,,,,,,,77,,,54,,,,,,,,,,,,,,,
Montana,2004,Governor,Sweet Grass,640,1266,,,,,,,,,,,,,,,,,33,,,11,,,,,,,,,,,,,,,
Montana,2004,Governor,Teton,1492,1748,,,,,,,,,,,,,,,,,67,,,24,,,,,,,,,,,,,,,
Montana,2004,Governor,Toole,1055,1133,,,,,,,,,,,,,,,,,51,,,33,,,,,,,,,,,,,,,
Montana,2004,Governor,Treasure,188,259,,,,,,,,,,,,,,,,,13,,,9,,,,,,,,,,,,,,,
Montana,2004,Governor,Valley,2215,1621,,,,,,,,,,,,,,,,,71,,,79,,,,,,,,,,,,,,,
Montana,2004,Governor,Wheatland,368,583,,,,,,,,,,,,,,,,,11,,,10,,,,,,,,,,,,,,,
Montana,2004,Governor,Wibaux,218,308,,,,,,,,,,,,,,,,,3,,,9,,,,,,,,,,,,,,,
Montana,2004,Governor,Yellowstone,33906,29699,,,,,,,,,,,,,,,,,1079,,,1047,,,,,,,,,,,,,,,
Montana,2008,Governor,Beaverhead,2534,2089,,,,,,,,,,,,,,,,,99,,,,,,,,,,,,,,,,,,
Montana,2008,Governor,Big Horn,3724,1400,,,,,,,,,,,,,,,,,96,,,,,,,,,,,,,,,,,,
Montana,2008,Governor,Blaine,2242,622,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,
Montana,2008,Governor,Broadwater,1555,1184,,,,,,,,,,,,,,,,,166,,,,,,,,,,,,,,,,,,
Montana,2008,Governor,Carbon,3669,1961,,,,,,,,,,,,,,,,,103,,,,,,,,,,,,,,,,,,
Montana,2008,Governor,Carter,254,443,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,
Montana,2008,Governor,Cascade,25269,9568,,,,,,,,,,,,,,,,,554,,,,,,,,,,,,,,,,,,
Montana,2008,Governor,Chouteau,1887,920,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,
Montana,2008,Governor,Custer,3353,1964,,,,,,,,,,,,,,,,,96,,,,,,,,,,,,,,,,,,
Montana,2008,Governor,Daniels,601,441,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,
Montana,2008,Governor,Dawson,2576,1777,,,,,,,,,,,,,,,,,83,,,,,,,,,,,,,,,,,,
Montana,2008,Governor,Deer Lodge,4419,650,,,,,,,,,,,,,,,,,84,,,,,,,,,,,,,,,,,,
Montana,2008,Governor,Fallon,696,668,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,
Montana,2008,Governor,Fergus,3209,2890,,,,,,,,,,,,,,,,,111,,,,,,,,,,,,,,,,,,
Montana,2008,Governor,Flathead,24998,17060,,,,,,,,,,,,,,,,,1092,,,,,,,,,,,,,,,,,,
Montana,2008,Governor,Gallatin,29541,16879,,,,,,,,,,,,,,,,,961,,,,,,,,,,,,,,,,,,
Montana,2008,Governor,Garfield,270,436,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,
