State,Year,Office,County,D#,R#,S#,FL#,Proh.#,Prog.#,Am.#,I#,Ref.#,L#,NA#,I1#,I2#,I3#,I4#,W/I#,Year / Office
Oklahoma,,,Okfuskee,2285,1176,,,,,,,,,,,,,,,1994 Insurance Commissioner
Oklahoma,,,Oklahoma,73287,104281,,,,,,,,,,,,,,,1994 Insurance Commissioner
Oklahoma,,,Okmulgee,6840,3573,,,,,,,,,,,,,,,1994 Insurance Commissioner
Oklahoma,,,Osage,6991,5065,,,,,,,,,,,,,,,1994 Insurance Commissioner
Oklahoma,,,Ottawa,5080,3298,,,,,,,,,,,,,,,1994 Insurance Commissioner
Oklahoma,,,Pawnee,2819,2345,,,,,,,,,,,,,,,1994 Insurance Commissioner
Oklahoma,,,Payne,9352,10061,,,,,,,,,,,,,,,1994 Insurance Commissioner
Oklahoma,,,Pittsburg,8717,4692,,,,,,,,,,,,,,,1994 Insurance Commissioner
Oklahoma,,,Pontotoc,7152,4226,,,,,,,,,,,,,,,1994 Insurance Commissioner
Oklahoma,,,Pottawatomie,9420,8161,,,,,,,,,,,,,,,1994 Insurance Commissioner
Oklahoma,,,Pushmataha,2633,1231,,,,,,,,,,,,,,,1994 Insurance Commissioner
Oklahoma,,,Roger Mills,895,830,,,,,,,,,,,,,,,1994 Insurance Commissioner
Oklahoma,,,Rogers,9208,10086,,,,,,,,,,,,,,,1994 Insurance Commissioner
Oklahoma,,,Seminole,4602,2573,,,,,,,,,,,,,,,1994 Insurance Commissioner
Oklahoma,,,Sequoyah,4766,3094,,,,,,,,,,,,,,,1994 Insurance Commissioner
Oklahoma,,,Stephens,7729,6933,,,,,,,,,,,,,,,1994 Insurance Commissioner
Oklahoma,,,Texas,1380,3019,,,,,,,,,,,,,,,1994 Insurance Commissioner
Oklahoma,,,Tillman,1593,1036,,,,,,,,,,,,,,,1994 Insurance Commissioner
Oklahoma,,,Tulsa,70081,90227,,,,,,,,,,,,,,,1994 Insurance Commissioner
Oklahoma,,,Wagoner,7596,7435,,,,,,,,,,,,,,,1994 Insurance Commissioner
Oklahoma,,,Washington,6083,10686,,,,,,,,,,,,,,,1994 Insurance Commissioner
Oklahoma,,,Washita,2243,1690,,,,,,,,,,,,,,,1994 Insurance Commissioner
Oklahoma,,,Woods,1533,2021,,,,,,,,,,,,,,,1994 Insurance Commissioner
Oklahoma,,,Woodward,2497,3612,,,,,,,,,,,,,,,1994 Insurance Commissioner
Oklahoma,,,Adair,2461,2017,,,,,,,,,,342,,,,,1994 Lt. Governor
Oklahoma,,,Alfalfa,837,1281,,,,,,,,,,203,,,,,1994 Lt. Governor
Oklahoma,,,Atoka,1805,1347,,,,,,,,,,387,,,,,1994 Lt. Governor
Oklahoma,,,Beaver,527,1423,,,,,,,,,,156,,,,,1994 Lt. Governor
Oklahoma,,,Beckham,2862,2085,,,,,,,,,,346,,,,,1994 Lt. Governor
Oklahoma,,,Blaine,1735,2077,,,,,,,,,,333,,,,,1994 Lt. Governor
Oklahoma,,,Bryan,6185,2566,,,,,,,,,,781,,,,,1994 Lt. Governor
Oklahoma,,,Caddo,4294,2978,,,,,,,,,,599,,,,,1994 Lt. Governor
Oklahoma,,,Canadian,7920,15433,,,,,,,,,,1327,,,,,1994 Lt. Governor
Oklahoma,,,Carter,6188,5013,,,,,,,,,,1077,,,,,1994 Lt. Governor
Oklahoma,,,Cherokee,5831,3907,,,,,,,,,,630,,,,,1994 Lt. Governor
Oklahoma,,,Choctaw,2489,1264,,,,,,,,,,421,,,,,1994 Lt. Governor
Oklahoma,,,Cimarron,320,916,,,,,,,,,,101,,,,,1994 Lt. Governor
Oklahoma,,,Cleveland,24224,30507,,,,,,,,,,2926,,,,,1994 Lt. Governor
Oklahoma,,,Coal,1095,603,,,,,,,,,,182,,,,,1994 Lt. Governor
Oklahoma,,,Comanche,11131,11564,,,,,,,,,,1536,,,,,1994 Lt. Governor
Oklahoma,,,Cotton,1277,774,,,,,,,,,,230,,,,,1994 Lt. Governor
Oklahoma,,,Craig,2463,1637,,,,,,,,,,249,,,,,1994 Lt. Governor
Oklahoma,,,Creek,8709,8196,,,,,,,,,,1226,,,,,1994 Lt. Governor
Oklahoma,,,Custer,4068,3609,,,,,,,,,,409,,,,,1994 Lt. Governor
Oklahoma,,,Delaware,4526,4099,,,,,,,,,,619,,,,,1994 Lt. Governor
Oklahoma,,,Dewey,1006,950,,,,,,,,,,239,,,,,1994 Lt. Governor
Oklahoma,,,Ellis,721,893,,,,,,,,,,150,,,,,1994 Lt. Governor
Oklahoma,,,Garfield,6750,12074,,,,,,,,,,1092,,,,,1994 Lt. Governor
Oklahoma,,,Garvin,4241,3366,,,,,,,,,,741,,,,,1994 Lt. Governor
Oklahoma,,,Grady,5989,6267,,,,,,,,,,911,,,,,1994 Lt. Governor
Oklahoma,,,Grant,913,1297,,,,,,,,,,216,,,,,1994 Lt. Governor
Oklahoma,,,Greer,1452,479,,,,,,,,,,90,,,,,1994 Lt. Governor
Oklahoma,,,Harmon,771,256,,,,,,,,,,66,,,,,1994 Lt. Governor
Oklahoma,,,Harper,617,897,,,,,,,,,,144,,,,,1994 Lt. Governor
Oklahoma,,,Haskell,1956,1010,,,,,,,,,,288,,,,,1994 Lt. Governor
Oklahoma,,,Hughes,3010,1006,,,,,,,,,,355,,,,,1994 Lt. Governor
Oklahoma,,,Jackson,3719,2643,,,,,,,,,,412,,,,,1994 Lt. Governor
Oklahoma,,,Jefferson,1426,672,,,,,,,,,,181,,,,,1994 Lt. Governor
Oklahoma,,,Johnston,1503,1123,,,,,,,,,,323,,,,,1994 Lt. Governor
Oklahoma,,,Kay,7251,9296,,,,,,,,,,1146,,,,,1994 Lt. Governor
Oklahoma,,,Kingfisher,1832,3213,,,,,,,,,,318,,,,,1994 Lt. Governor
Oklahoma,,,Kiowa,2263,1276,,,,,,,,,,208,,,,,1994 Lt. Governor
Oklahoma,,,Latimer,1745,828,,,,,,,,,,386,,,,,1994 Lt. Governor
Oklahoma,,,Le Flore,5200,3535,,,,,,,,,,1108,,,,,1994 Lt. Governor
Oklahoma,,,Lincoln,4404,4219,,,,,,,,,,847,,,,,1994 Lt. Governor
Oklahoma,,,Logan,3707,5388,,,,,,,,,,603,,,,,1994 Lt. Governor
Oklahoma,,,Love,1333,805,,,,,,,,,,238,,,,,1994 Lt. Governor
Oklahoma,,,Major,987,1981,,,,,,,,,,229,,,,,1994 Lt. Governor
Oklahoma,,,Marshall,2026,1369,,,,,,,,,,336,,,,,1994 Lt. Governor
Oklahoma,,,Mayes,5636,4290,,,,,,,,,,679,,,,,1994 Lt. Governor
Oklahoma,,,McClain,3762,3765,,,,,,,,,,639,,,,,1994 Lt. Governor
Oklahoma,,,McCurtain,4365,2476,,,,,,,,,,1113,,,,,1994 Lt. Governor
Oklahoma,,,McIntosh,4276,2060,,,,,,,,,,526,,,,,1994 Lt. Governor
Oklahoma,,,Murray,2077,1388,,,,,,,,,,418,,,,,1994 Lt. Governor
Oklahoma,,,Muskogee,11285,7214,,,,,,,,,,1154,,,,,1994 Lt. Governor
Oklahoma,,,Noble,1764,2187,,,,,,,,,,345,,,,,1994 Lt. Governor
Oklahoma,,,Nowata,1642,1312,,,,,,,,,,219,,,,,1994 Lt. Governor
Oklahoma,,,Okfuskee,2032,1156,,,,,,,,,,348,,,,,1994 Lt. Governor
Oklahoma,,,Oklahoma,67776,107453,,,,,,,,,,8759,,,,,1994 Lt. Governor
Oklahoma,,,Okmulgee,6587,3393,,,,,,,,,,625,,,,,1994 Lt. Governor
Oklahoma,,,Osage,6491,5064,,,,,,,,,,757,,,,,1994 Lt. Governor
Oklahoma,,,Ottawa,4748,3192,,,,,,,,,,543,,,,,1994 Lt. Governor
Oklahoma,,,Pawnee,2715,2235,,,,,,,,,,339,,,,,1994 Lt. Governor
Oklahoma,,,Payne,8928,9729,,,,,,,,,,1480,,,,,1994 Lt. Governor
Oklahoma,,,Pittsburg,8046,4360,,,,,,,,,,1243,,,,,1994 Lt. Governor
Oklahoma,,,Pontotoc,6737,3940,,,,,,,,,,1087,,,,,1994 Lt. Governor
Oklahoma,,,Pottawatomie,9151,8016,,,,,,,,,,961,,,,,1994 Lt. Governor
Oklahoma,,,Pushmataha,2228,1301,,,,,,,,,,467,,,,,1994 Lt. Governor
Oklahoma,,,Roger Mills,917,755,,,,,,,,,,127,,,,,1994 Lt. Governor
Oklahoma,,,Rogers,8304,10260,,,,,,,,,,1183,,,,,1994 Lt. Governor
Oklahoma,,,Seminole,4624,2233,,,,,,,,,,570,,,,,1994 Lt. Governor
Oklahoma,,,Sequoyah,4312,3127,,,,,,,,,,507,,,,,1994 Lt. Governor
Oklahoma,,,Stephens,7887,6108,,,,,,,,,,995,,,,,1994 Lt. Governor
Oklahoma,,,Texas,967,3185,,,,,,,,,,322,,,,,1994 Lt. Governor
Oklahoma,,,Tillman,1599,858,,,,,,,,,,225,,,,,1994 Lt. Governor
Oklahoma,,,Tulsa,62213,94926,,,,,,,,,,7425,,,,,1994 Lt. Governor
Oklahoma,,,Wagoner,6835,7641,,,,,,,,,,846,,,,,1994 Lt. Governor
Oklahoma,,,Washington,5655,10721,,,,,,,,,,804,,,,,1994 Lt. Governor
Oklahoma,,,Washita,2080,1647,,,,,,,,,,325,,,,,1994 Lt. Governor
Oklahoma,,,Woods,1397,1978,,,,,,,,,,261,,,,,1994 Lt. Governor
Oklahoma,,,Woodward,2410,3430,,,,,,,,,,385,,,,,1994 Lt. Governor
Oklahoma,,,Adair,2726,2016,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Alfalfa,919,1343,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Atoka,2402,1042,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Beaver,615,1444,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Beckham,2961,2211,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Blaine,2059,1998,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Bryan,6519,2793,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Caddo,4883,2852,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Canadian,10078,14085,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Carter,7586,4507,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Cherokee,6671,3603,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Choctaw,2913,1174,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Cimarron,390,906,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Cleveland,26884,29439,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Coal,1345,513,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Comanche,12787,11091,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Cotton,1477,753,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Craig,2698,1595,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Creek,9705,8217,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Custer,4465,3498,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Delaware,4924,4197,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Dewey,1146,993,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Ellis,804,927,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Garfield,8284,11289,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Garvin,5234,2939,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Grady,7495,5418,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Grant,1105,1278,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Greer,1246,679,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Harmon,753,304,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Harper,703,895,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Haskell,2219,1004,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Hughes,3121,1109,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Jackson,3744,2927,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Jefferson,1645,600,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Johnston,2003,872,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Kay,7592,9742,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Kingfisher,2193,3055,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Kiowa,2303,1320,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Latimer,2062,853,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Le Flore,5766,3987,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Lincoln,5097,4181,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Logan,4625,4928,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Love,1601,725,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Major,1166,1974,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Marshall,2427,1241,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Mayes,6332,4139,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,McClain,4537,3425,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,McCurtain,5015,2817,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,McIntosh,4767,2028,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Murray,2609,1189,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Muskogee,12678,6735,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Noble,1959,2260,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Nowata,1793,1332,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Okfuskee,2345,1145,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Oklahoma,84564,95610,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Okmulgee,7141,3314,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Osage,7261,4832,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Ottawa,5019,3346,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Pawnee,2909,2273,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Payne,9996,9650,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Pittsburg,8877,4605,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Pontotoc,7823,3606,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Pottawatomie,10246,7479,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Pushmataha,2809,1128,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Roger Mills,963,775,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Rogers,9714,9748,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Seminole,4901,2334,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Sequoyah,4676,3192,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Stephens,10089,4820,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Texas,1140,3271,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Tillman,1714,901,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Tulsa,68149,93121,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Wagoner,7504,7606,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Washington,6621,10262,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Washita,2327,1638,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Woods,1570,2020,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Woodward,2672,3486,,,,,,,,,,,,,,,1994 Treasurer
Oklahoma,,,Adair,2249,1896,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Alfalfa,805,1244,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Atoka,2269,1078,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Beaver,685,1257,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Beckham,2241,1978,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Blaine,1475,1715,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Bryan,5163,2917,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Caddo,4005,2619,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Canadian,8587,12439,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Carter,6613,5277,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Cherokee,5648,3944,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Choctaw,2619,1048,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Cimarron,417,703,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Cleveland,24002,25896,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Coal,1212,565,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Comanche,11423,9462,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Cotton,1254,798,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Craig,2544,1767,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Creek,8662,7826,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Custer,3241,3667,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Delaware,5161,4510,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Dewey,774,863,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Ellis,702,843,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Garfield,6538,10294,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Garvin,3751,2838,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Grady,6091,5714,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Grant,909,1162,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Greer,1047,673,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Harmon,557,301,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Harper,663,791,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Haskell,1989,940,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Hughes,2349,1287,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Jackson,2988,3135,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Jefferson,1110,577,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Johnston,1892,866,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Kay,5802,8110,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Kingfisher,1568,2768,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Kiowa,1858,1209,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Latimer,1923,804,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Le Flore,7267,3861,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Lincoln,4212,4483,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Logan,3747,4525,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Love,1393,818,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Major,852,1830,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Marshall,2518,1310,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Mayes,5460,4352,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,McClain,3379,3566,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,McCurtain,4214,2335,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,McIntosh,3895,2200,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Murray,2101,1368,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Muskogee,10181,7664,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Noble,1476,1928,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Nowata,1637,1517,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Okfuskee,1826,1219,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Oklahoma,72228,79177,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Okmulgee,5302,3343,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Osage,6211,4620,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Ottawa,4844,3115,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Pawnee,2022,1917,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Payne,7469,8894,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Pittsburg,8265,4390,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Pontotoc,5997,5181,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Pottawatomie,8121,8311,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Pushmataha,2637,992,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Roger Mills,675,696,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Rogers,8273,9689,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Seminole,4091,2363,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Sequoyah,4999,3073,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Stephens,7135,6797,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Texas,1595,2573,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Tillman,1399,833,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Tulsa,62054,77971,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Wagoner,7046,7366,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Washington,5315,8898,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Washita,1669,1459,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Woods,1470,1876,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Woodward,2200,3036,,,,,,,,,,,,,,,1998 Insurance Commissioner
Oklahoma,,,Adair,2063,2142,,,,,,,,,,,,,,,1998 Lt. Governor
Oklahoma,,,Alfalfa,408,1688,,,,,,,,,,,,,,,1998 Lt. Governor
Oklahoma,,,Atoka,1579,1851,,,,,,,,,,,,,,,1998 Lt. Governor
Oklahoma,,,Beaver,500,1493,,,,,,,,,,,,,,,1998 Lt. Governor
Oklahoma,,,Beckham,1300,3015,,,,,,,,,,,,,,,1998 Lt. Governor
Oklahoma,,,Blaine,731,2513,,,,,,,,,,,,,,,1998 Lt. Governor
Oklahoma,,,Bryan,3410,4842,,,,,,,,,,,,,,,1998 Lt. Governor
Oklahoma,,,Caddo,2351,4364,,,,,,,,,,,,,,,1998 Lt. Governor
Oklahoma,,,Canadian,3896,17467,,,,,,,,,,,,,,,1998 Lt. Governor
Oklahoma,,,Carter,4241,7875,,,,,,,,,,,,,,,1998 Lt. Governor
Oklahoma,,,Cherokee,4620,5042,,,,,,,,,,,,,,,1998 Lt. Governor
Oklahoma,,,Choctaw,1962,1767,,,,,,,,,,,,,,,1998 Lt. Governor
Oklahoma,,,Cimarron,309,859,,,,,,,,,,,,,,,1998 Lt. Governor
Oklahoma,,,Cleveland,13864,36933,,,,,,,,,,,,,,,1998 Lt. Governor
Oklahoma,,,Coal,848,940,,,,,,,,,,,,,,,1998 Lt. Governor
Oklahoma,,,Comanche,6316,14946,,,,,,,,,,,,,,,1998 Lt. Governor
Oklahoma,,,Cotton,860,1211,,,,,,,,,,,,,,,1998 Lt. Governor
Oklahoma,,,Craig,2103,2255,,,,,,,,,,,,,,,1998 Lt. Governor
Oklahoma,,,Creek,6528,10094,,,,,,,,,,,,,,,1998 Lt. Governor
Oklahoma,,,Custer,1696,5348,,,,,,,,,,,,,,,1998 Lt. Governor
Oklahoma,,,Delaware,4171,5599,,,,,,,,,,,,,,,1998 Lt. Governor
Oklahoma,,,Dewey,415,1270,,,,,,,,,,,,,,,1998 Lt. Governor
Oklahoma,,,Ellis,344,1234,,,,,,,,,,,,,,,1998 Lt. Governor
Oklahoma,,,Garfield,3684,13443,,,,,,,,,,,,,,,1998 Lt. Governor
Oklahoma,,,Garvin,2445,4243,,,,,,,,,,,,,,,1998 Lt. Governor
Oklahoma,,,Grady,3623,8408,,,,,,,,,,,,,,,1998 Lt. Governor
Oklahoma,,,Grant,492,1629,,,,,,,,,,,,,,,1998 Lt. Governor
Oklahoma,,,Greer,658,1116,,,,,,,,,,,,,,,1998 Lt. Governor
Oklahoma,,,Harmon,386,495,,,,,,,,,,,,,,,1998 Lt. Governor
Oklahoma,,,Harper,353,1119,,,,,,,,,,,,,,,1998 Lt. Governor
Oklahoma,,,Haskell,1717,1243,,,,,,,,,,,,,,,1998 Lt. Governor
Oklahoma,,,Hughes,1542,2153,,,,,,,,,,,,,,,1998 Lt. Governor
Oklahoma,,,Jackson,1702,4559,,,,,,,,,,,,,,,1998 Lt. Governor
Oklahoma,,,Jefferson,829,900,,,,,,,,,,,,,,,1998 Lt. Governor
Oklahoma,,,Johnston,1150,1658,,,,,,,,,,,,,,,1998 Lt. Governor
Oklahoma,,,Kay,3563,10618,,,,,,,,,,,,,,,1998 Lt. Governor
Oklahoma,,,Kingfisher,650,3764,,,,,,,,,,,,,,,1998 Lt. Governor
Oklahoma,,,Kiowa,1162,1989,,,,,,,,,,,,,,,1998 Lt. Governor
Oklahoma,,,Latimer,1602,1162,,,,,,,,,,,,,,,1998 Lt. Governor
Oklahoma,,,Le Flore,6059,5296,,,,,,,,,,,,,,,1998 Lt. Governor
Oklahoma,,,Lincoln,2535,6346,,,,,,,,,,,,,,,1998 Lt. Governor
Oklahoma,,,Logan,2060,6340,,,,,,,,,,,,,,,1998 Lt. Governor
Oklahoma,,,Love,970,1275,,,,,,,,,,,,,,,1998 Lt. Governor
Oklahoma,,,Major,432,2294,,,,,,,,,,,,,,,1998 Lt. Governor
Oklahoma,,,Marshall,1492,2425,,,,,,,,,,,,,,,1998 Lt. Governor
Oklahoma,,,Mayes,5068,4849,,,,,,,,,,,,,,,1998 Lt. Governor
Oklahoma,,,McClain,2024,5068,,,,,,,,,,,,,,,1998 Lt. Governor
Oklahoma,,,McCurtain,3293,3381,,,,,,,,,,,,,,,1998 Lt. Governor
Oklahoma,,,McIntosh,3236,2915,,,,,,,,,,,,,,,1998 Lt. Governor
Oklahoma,,,Murray,1408,2116,,,,,,,,,,,,,,,1998 Lt. Governor
Oklahoma,,,Muskogee,8260,9803,,,,,,,,,,,,,,,1998 Lt. Governor
Oklahoma,,,Noble,791,2663,,,,,,,,,,,,,,,1998 Lt. Governor
