State,Year,Office,County,D#,R#,Prog.#,S#,AI#,L#,G#,I1#,I2#,I3#,I4#,I5#,NL#,Ref.#,W/I1#,W/2#,W/3#,D1#,D2#,D3#,D4#,D5#,I#,Ind.#,C#,O#,Others
Mississippi,2011,Attorney General,Jasper,4863,1858,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Attorney General,Jefferson,2821,326,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Attorney General,Jefferson Davis,3909,1416,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Attorney General,Jones,13363,9910,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Attorney General,Kemper,3210,1158,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Attorney General,Lafayette,7154,5399,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Attorney General,Lamar,8226,9875,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Attorney General,Lauderdale,12754,8016,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Attorney General,Lawrence,3620,2046,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Attorney General,Leake,4231,2242,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Attorney General,Lee,13685,10816,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Attorney General,Leflore,6461,2145,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Attorney General,Lincoln,7917,4546,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Attorney General,Lowndes,10202,6983,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Attorney General,Madison,19024,14227,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Attorney General,Marion,5549,4716,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Attorney General,Marshall,5666,3080,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Attorney General,Monroe,7591,4502,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Attorney General,Montgomery,2651,1414,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Attorney General,Neshoba,4895,3373,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Attorney General,Newton,4300,2854,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Attorney General,Noxubee,2887,847,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Attorney General,Oktibbeha,7662,4680,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Attorney General,Panola,8201,4645,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Attorney General,Pearl River,5511,8015,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Attorney General,Perry,2916,1758,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Attorney General,Pike,8831,4029,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Attorney General,Pontotoc,6201,4032,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Attorney General,Prentiss,4713,2952,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Attorney General,Quitman,1536,644,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Attorney General,Rankin,21456,22574,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Attorney General,Scott,5425,2687,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Attorney General,Sharkey,1574,420,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Attorney General,Simpson,5818,3577,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Attorney General,Smith,4306,2713,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Attorney General,Stone,3465,2575,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Attorney General,Sunflower,4493,1345,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Attorney General,Tallahatchie,3010,1153,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Attorney General,Tate,4202,3719,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Attorney General,Tippah,4208,3503,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Attorney General,Tishomingo,3510,2693,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Attorney General,Tunica,2185,781,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Attorney General,Union,5519,3305,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Attorney General,Walthall,3263,1923,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Attorney General,Warren,10328,4927,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Attorney General,Washington,7837,2860,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Attorney General,Wayne,5485,3019,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Attorney General,Webster,2564,2267,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Attorney General,Wilkinson,1943,969,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Attorney General,Winston,5396,2727,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Attorney General,Yalobusha,3036,1710,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Attorney General,Yazoo,5773,2514,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Adams,4944,5029,,,,,,,,,,,,184,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Alcorn,3087,7097,,,,,,,,,,,,483,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Amite,2463,3368,,,,,,,,,,,,280,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Attala,2122,3705,,,,,,,,,,,,102,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Benton,1431,1602,,,,,,,,,,,,180,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Bolivar,5141,3758,,,,,,,,,,,,435,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Calhoun,1845,3834,,,,,,,,,,,,150,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Carroll,1340,3084,,,,,,,,,,,,135,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Chickasaw,2853,3456,,,,,,,,,,,,171,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Choctaw,815,2118,,,,,,,,,,,,77,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Claiborne,2607,886,,,,,,,,,,,,153,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Clarke,2057,4180,,,,,,,,,,,,210,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Clay,3629,3433,,,,,,,,,,,,206,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Coahoma,2551,2000,,,,,,,,,,,,198,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Copiah,4000,5162,,,,,,,,,,,,268,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Covington,2870,4390,,,,,,,,,,,,288,,,,,,,,,,,,,
Mississippi,2011,Treasurer,DeSoto,8647,25964,,,,,,,,,,,,1289,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Forrest,7791,12881,,,,,,,,,,,,735,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Franklin,1025,2131,,,,,,,,,,,,81,,,,,,,,,,,,,
Mississippi,2011,Treasurer,George,2257,3858,,,,,,,,,,,,406,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Greene,1474,2446,,,,,,,,,,,,314,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Grenada,3111,4252,,,,,,,,,,,,164,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Hancock,4817,6703,,,,,,,,,,,,506,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Harrison,17447,21376,,,,,,,,,,,,1004,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Hinds,40881,26542,,,,,,,,,,,,1380,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Holmes,3990,1585,,,,,,,,,,,,243,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Humphreys,2104,1377,,,,,,,,,,,,138,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Issaquena,214,250,,,,,,,,,,,,14,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Itawamba,1900,5215,,,,,,,,,,,,355,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Jackson,14076,18941,,,,,,,,,,,,759,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Jasper,3375,3096,,,,,,,,,,,,222,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Jefferson,2243,730,,,,,,,,,,,,140,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Jefferson Davis,2720,2413,,,,,,,,,,,,158,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Jones,5960,16534,,,,,,,,,,,,749,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Kemper,2318,1880,,,,,,,,,,,,156,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Lafayette,4990,6916,,,,,,,,,,,,440,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Lamar,3395,14064,,,,,,,,,,,,575,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Lauderdale,6198,14048,,,,,,,,,,,,431,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Lawrence,1814,3639,,,,,,,,,,,,185,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Leake,2378,3947,,,,,,,,,,,,125,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Lee,7540,16126,,,,,,,,,,,,500,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Leflore,4785,3190,,,,,,,,,,,,374,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Lincoln,3469,8637,,,,,,,,,,,,274,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Lowndes,6692,10142,,,,,,,,,,,,312,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Madison,11485,21105,,,,,,,,,,,,541,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Marion,3114,6746,,,,,,,,,,,,386,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Marshall,4237,4320,,,,,,,,,,,,233,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Monroe,4414,7322,,,,,,,,,,,,267,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Montgomery,1598,2342,,,,,,,,,,,,110,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Neshoba,1944,6044,,,,,,,,,,,,239,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Newton,1861,5126,,,,,,,,,,,,163,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Noxubee,2465,1136,,,,,,,,,,,,92,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Oktibbeha,5213,6739,,,,,,,,,,,,318,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Panola,6084,6223,,,,,,,,,,,,465,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Pearl River,3175,9672,,,,,,,,,,,,671,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Perry,1103,3274,,,,,,,,,,,,289,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Pike,5847,6588,,,,,,,,,,,,263,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Pontotoc,2617,7053,,,,,,,,,,,,363,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Prentiss,2369,4875,,,,,,,,,,,,301,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Quitman,1125,859,,,,,,,,,,,,127,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Rankin,8906,34318,,,,,,,,,,,,836,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Scott,2821,4994,,,,,,,,,,,,233,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Sharkey,1031,801,,,,,,,,,,,,110,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Simpson,2969,6198,,,,,,,,,,,,185,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Smith,1681,5089,,,,,,,,,,,,223,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Stone,2040,3546,,,,,,,,,,,,230,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Sunflower,3246,2346,,,,,,,,,,,,208,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Tallahatchie,1992,1936,,,,,,,,,,,,174,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Tate,2660,4946,,,,,,,,,,,,273,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Tippah,2323,4862,,,,,,,,,,,,347,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Tishomingo,1609,4196,,,,,,,,,,,,280,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Tunica,1925,892,,,,,,,,,,,,133,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Union,2032,6336,,,,,,,,,,,,286,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Walthall,1839,3120,,,,,,,,,,,,219,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Warren,5533,8956,,,,,,,,,,,,504,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Washington,5866,4248,,,,,,,,,,,,374,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Wayne,3110,4896,,,,,,,,,,,,463,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Webster,1025,3157,,,,,,,,,,,,133,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Wilkinson,1703,1050,,,,,,,,,,,,155,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Winston,3302,4569,,,,,,,,,,,,210,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Yalobusha,1880,2660,,,,,,,,,,,,129,,,,,,,,,,,,,
Mississippi,2011,Treasurer,Yazoo,3443,4503,,,,,,,,,,,,208,,,,,,,,,,,,,
Mississippi,2011,Auditor,Adams,,5746,,,,,,,,,,,,2377,,,,,,,,,,,,,
Mississippi,2011,Auditor,Alcorn,,7871,,,,,,,,,,,,2124,,,,,,,,,,,,,
Mississippi,2011,Auditor,Amite,,3892,,,,,,,,,,,,1651,,,,,,,,,,,,,
Mississippi,2011,Auditor,Attala,,4108,,,,,,,,,,,,1042,,,,,,,,,,,,,
Mississippi,2011,Auditor,Benton,,1804,,,,,,,,,,,,1070,,,,,,,,,,,,,
Mississippi,2011,Auditor,Bolivar,,4249,,,,,,,,,,,,3618,,,,,,,,,,,,,
Mississippi,2011,Auditor,Calhoun,,4086,,,,,,,,,,,,1411,,,,,,,,,,,,,
Mississippi,2011,Auditor,Carroll,,3463,,,,,,,,,,,,813,,,,,,,,,,,,,
Mississippi,2011,Auditor,Chickasaw,,3800,,,,,,,,,,,,1979,,,,,,,,,,,,,
Mississippi,2011,Auditor,Choctaw,,2276,,,,,,,,,,,,501,,,,,,,,,,,,,
Mississippi,2011,Auditor,Claiborne,,1455,,,,,,,,,,,,1630,,,,,,,,,,,,,
Mississippi,2011,Auditor,Clarke,,4528,,,,,,,,,,,,1306,,,,,,,,,,,,,
Mississippi,2011,Auditor,Clay,,4106,,,,,,,,,,,,2102,,,,,,,,,,,,,
Mississippi,2011,Auditor,Coahoma,,2308,,,,,,,,,,,,1640,,,,,,,,,,,,,
Mississippi,2011,Auditor,Copiah,,6045,,,,,,,,,,,,2441,,,,,,,,,,,,,
Mississippi,2011,Auditor,Covington,,5510,,,,,,,,,,,,1397,,,,,,,,,,,,,
Mississippi,2011,Auditor,DeSoto,,27346,,,,,,,,,,,,5964,,,,,,,,,,,,,
Mississippi,2011,Auditor,Forrest,,14775,,,,,,,,,,,,4639,,,,,,,,,,,,,
Mississippi,2011,Auditor,Franklin,,2435,,,,,,,,,,,,549,,,,,,,,,,,,,
Mississippi,2011,Auditor,George,,5231,,,,,,,,,,,,1049,,,,,,,,,,,,,
Mississippi,2011,Auditor,Greene,,3238,,,,,,,,,,,,810,,,,,,,,,,,,,
Mississippi,2011,Auditor,Grenada,,4735,,,,,,,,,,,,1658,,,,,,,,,,,,,
Mississippi,2011,Auditor,Hancock,,9017,,,,,,,,,,,,2185,,,,,,,,,,,,,
Mississippi,2011,Auditor,Harrison,,27677,,,,,,,,,,,,8603,,,,,,,,,,,,,
Mississippi,2011,Auditor,Hinds,,38452,,,,,,,,,,,,22704,,,,,,,,,,,,,
Mississippi,2011,Auditor,Holmes,,2061,,,,,,,,,,,,2602,,,,,,,,,,,,,
Mississippi,2011,Auditor,Humphreys,,1700,,,,,,,,,,,,1513,,,,,,,,,,,,,
Mississippi,2011,Auditor,Issaquena,,284,,,,,,,,,,,,121,,,,,,,,,,,,,
Mississippi,2011,Auditor,Itawamba,,5834,,,,,,,,,,,,1377,,,,,,,,,,,,,
Mississippi,2011,Auditor,Jackson,,24213,,,,,,,,,,,,6195,,,,,,,,,,,,,
Mississippi,2011,Auditor,Jasper,,4120,,,,,,,,,,,,1682,,,,,,,,,,,,,
Mississippi,2011,Auditor,Jefferson,,1190,,,,,,,,,,,,1380,,,,,,,,,,,,,
Mississippi,2011,Auditor,Jefferson Davis,,2964,,,,,,,,,,,,1665,,,,,,,,,,,,,
Mississippi,2011,Auditor,Jones,,18602,,,,,,,,,,,,3150,,,,,,,,,,,,,
Mississippi,2011,Auditor,Kemper,,2187,,,,,,,,,,,,1484,,,,,,,,,,,,,
Mississippi,2011,Auditor,Lafayette,,8442,,,,,,,,,,,,2572,,,,,,,,,,,,,
Mississippi,2011,Auditor,Lamar,,15119,,,,,,,,,,,,2239,,,,,,,,,,,,,
Mississippi,2011,Auditor,Lauderdale,,14820,,,,,,,,,,,,3760,,,,,,,,,,,,,
Mississippi,2011,Auditor,Lawrence,,4070,,,,,,,,,,,,1144,,,,,,,,,,,,,
Mississippi,2011,Auditor,Leake,,4450,,,,,,,,,,,,1341,,,,,,,,,,,,,
Mississippi,2011,Auditor,Lee,,17789,,,,,,,,,,,,3881,,,,,,,,,,,,,
Mississippi,2011,Auditor,Leflore,,4235,,,,,,,,,,,,2602,,,,,,,,,,,,,
Mississippi,2011,Auditor,Lincoln,,9512,,,,,,,,,,,,2194,,,,,,,,,,,,,
Mississippi,2011,Auditor,Lowndes,,10948,,,,,,,,,,,,3958,,,,,,,,,,,,,
Mississippi,2011,Auditor,Madison,,24039,,,,,,,,,,,,5404,,,,,,,,,,,,,
Mississippi,2011,Auditor,Marion,,6826,,,,,,,,,,,,1927,,,,,,,,,,,,,
Mississippi,2011,Auditor,Marshall,,4645,,,,,,,,,,,,2676,,,,,,,,,,,,,
Mississippi,2011,Auditor,Monroe,,8089,,,,,,,,,,,,2544,,,,,,,,,,,,,
Mississippi,2011,Auditor,Montgomery,,2633,,,,,,,,,,,,983,,,,,,,,,,,,,
Mississippi,2011,Auditor,Neshoba,,6678,,,,,,,,,,,,1127,,,,,,,,,,,,,
Mississippi,2011,Auditor,Newton,,5509,,,,,,,,,,,,1144,,,,,,,,,,,,,
Mississippi,2011,Auditor,Noxubee,,1508,,,,,,,,,,,,1098,,,,,,,,,,,,,
Mississippi,2011,Auditor,Oktibbeha,,7836,,,,,,,,,,,,2929,,,,,,,,,,,,,
Mississippi,2011,Auditor,Panola,,7145,,,,,,,,,,,,3462,,,,,,,,,,,,,
Mississippi,2011,Auditor,Pearl River,,10846,,,,,,,,,,,,1975,,,,,,,,,,,,,
Mississippi,2011,Auditor,Perry,,3773,,,,,,,,,,,,687,,,,,,,,,,,,,
Mississippi,2011,Auditor,Pike,,7921,,,,,,,,,,,,3315,,,,,,,,,,,,,
Mississippi,2011,Auditor,Pontotoc,,7849,,,,,,,,,,,,1699,,,,,,,,,,,,,
Mississippi,2011,Auditor,Prentiss,,5505,,,,,,,,,,,,1560,,,,,,,,,,,,,
Mississippi,2011,Auditor,Quitman,,1050,,,,,,,,,,,,839,,,,,,,,,,,,,
Mississippi,2011,Auditor,Rankin,,37724,,,,,,,,,,,,4406,,,,,,,,,,,,,
Mississippi,2011,Auditor,Scott,,5903,,,,,,,,,,,,1493,,,,,,,,,,,,,
Mississippi,2011,Auditor,Sharkey,,1024,,,,,,,,,,,,615,,,,,,,,,,,,,
Mississippi,2011,Auditor,Simpson,,6902,,,,,,,,,,,,1662,,,,,,,,,,,,,
Mississippi,2011,Auditor,Smith,,5762,,,,,,,,,,,,931,,,,,,,,,,,,,
Mississippi,2011,Auditor,Stone,,4391,,,,,,,,,,,,1049,,,,,,,,,,,,,
Mississippi,2011,Auditor,Sunflower,,2831,,,,,,,,,,,,2312,,,,,,,,,,,,,
Mississippi,2011,Auditor,Tallahatchie,,2309,,,,,,,,,,,,1334,,,,,,,,,,,,,
Mississippi,2011,Auditor,Tate,,5409,,,,,,,,,,,,1765,,,,,,,,,,,,,
Mississippi,2011,Auditor,Tippah,,5602,,,,,,,,,,,,1576,,,,,,,,,,,,,
Mississippi,2011,Auditor,Tishomingo,,4686,,,,,,,,,,,,1146,,,,,,,,,,,,,
Mississippi,2011,Auditor,Tunica,,1056,,,,,,,,,,,,1395,,,,,,,,,,,,,
Mississippi,2011,Auditor,Union,,6921,,,,,,,,,,,,1348,,,,,,,,,,,,,
Mississippi,2011,Auditor,Walthall,,3468,,,,,,,,,,,,1115,,,,,,,,,,,,,
Mississippi,2011,Auditor,Warren,,10254,,,,,,,,,,,,3727,,,,,,,,,,,,,
Mississippi,2011,Auditor,Washington,,4944,,,,,,,,,,,,3596,,,,,,,,,,,,,
Mississippi,2011,Auditor,Wayne,,5834,,,,,,,,,,,,1987,,,,,,,,,,,,,
Mississippi,2011,Auditor,Webster,,3629,,,,,,,,,,,,673,,,,,,,,,,,,,
Mississippi,2011,Auditor,Wilkinson,,1304,,,,,,,,,,,,1145,,,,,,,,,,,,,
Mississippi,2011,Auditor,Winston,,5264,,,,,,,,,,,,1947,,,,,,,,,,,,,
Mississippi,2011,Auditor,Yalobusha,,2919,,,,,,,,,,,,1364,,,,,,,,,,,,,
Mississippi,2011,Auditor,Yazoo,,5003,,,,,,,,,,,,1944,,,,,,,,,,,,,
Mississippi,2011,Insurance Commissioner,Adams,4962,4896,,,,,,,,,,,,208,,,,,,,,,,,,,
Mississippi,2011,Insurance Commissioner,Alcorn,2706,7336,,,,,,,,,,,,569,,,,,,,,,,,,,
Mississippi,2011,Insurance Commissioner,Amite,2249,3589,,,,,,,,,,,,244,,,,,,,,,,,,,
Mississippi,2011,Insurance Commissioner,Attala,2038,3717,,,,,,,,,,,,132,,,,,,,,,,,,,
Mississippi,2011,Insurance Commissioner,Benton,1365,1631,,,,,,,,,,,,180,,,,,,,,,,,,,
Mississippi,2011,Insurance Commissioner,Bolivar,4842,4134,,,,,,,,,,,,367,,,,,,,,,,,,,
Mississippi,2011,Insurance Commissioner,Calhoun,1638,3876,,,,,,,,,,,,285,,,,,,,,,,,,,
Mississippi,2011,Insurance Commissioner,Carroll,1184,3268,,,,,,,,,,,,102,,,,,,,,,,,,,
Mississippi,2011,Insurance Commissioner,Chickasaw,2678,3560,,,,,,,,,,,,228,,,,,,,,,,,,,
Mississippi,2011,Insurance Commissioner,Choctaw,776,2159,,,,,,,,,,,,67,,,,,,,,,,,,,
Mississippi,2011,Insurance Commissioner,Claiborne,2549,929,,,,,,,,,,,,143,,,,,,,,,,,,,
Mississippi,2011,Insurance Commissioner,Clarke,1962,4258,,,,,,,,,,,,191,,,,,,,,,,,,,
Mississippi,2011,Insurance Commissioner,Clay,3516,3548,,,,,,,,,,,,218,,,,,,,,,,,,,
Mississippi,2011,Insurance Commissioner,Coahoma,2453,2115,,,,,,,,,,,,189,,,,,,,,,,,,,
Mississippi,2011,Insurance Commissioner,Copiah,3864,5236,,,,,,,,,,,,272,,,,,,,,,,,,,
Mississippi,2011,Insurance Commissioner,Covington,2663,4562,,,,,,,,,,,,294,,,,,,,,,,,,,
Mississippi,2011,Insurance Commissioner,DeSoto,8112,26011,,,,,,,,,,,,1473,,,,,,,,,,,,,
Mississippi,2011,Insurance Commissioner,Forrest,7432,13173,,,,,,,,,,,,640,,,,,,,,,,,,,
Mississippi,2011,Insurance Commissioner,Franklin,934,2184,,,,,,,,,,,,102,,,,,,,,,,,,,
Mississippi,2011,Insurance Commissioner,George,1544,4605,,,,,,,,,,,,344,,,,,,,,,,,,,
Mississippi,2011,Insurance Commissioner,Greene,1140,2856,,,,,,,,,,,,233,,,,,,,,,,,,,
Mississippi,2011,Insurance Commissioner,Grenada,2934,4425,,,,,,,,,,,,162,,,,,,,,,,,,,
Mississippi,2011,Insurance Commissioner,Hancock,2575,8405,,,,,,,,,,,,851,,,,,,,,,,,,,
Mississippi,2011,Insurance Commissioner,Harrison,12130,25047,,,,,,,,,,,,2192,,,,,,,,,,,,,
Mississippi,2011,Insurance Commissioner,Hinds,40637,26761,,,,,,,,,,,,1120,,,,,,,,,,,,,
Mississippi,2011,Insurance Commissioner,Holmes,3939,1652,,,,,,,,,,,,224,,,,,,,,,,,,,
Mississippi,2011,Insurance Commissioner,Humphreys,2011,1451,,,,,,,,,,,,162,,,,,,,,,,,,,
Mississippi,2011,Insurance Commissioner,Issaquena,189,278,,,,,,,,,,,,9,,,,,,,,,,,,,
Mississippi,2011,Insurance Commissioner,Itawamba,1534,5634,,,,,,,,,,,,284,,,,,,,,,,,,,
Mississippi,2011,Insurance Commissioner,Jackson,11286,20704,,,,,,,,,,,,1476,,,,,,,,,,,,,
Mississippi,2011,Insurance Commissioner,Jasper,3201,3251,,,,,,,,,,,,203,,,,,,,,,,,,,
Mississippi,2011,Insurance Commissioner,Jefferson,2280,700,,,,,,,,,,,,127,,,,,,,,,,,,,
Mississippi,2011,Insurance Commissioner,Jefferson Davis,2591,2475,,,,,,,,,,,,180,,,,,,,,,,,,,
Mississippi,2011,Insurance Commissioner,Jones,5545,16915,,,,,,,,,,,,704,,,,,,,,,,,,,
Mississippi,2011,Insurance Commissioner,Kemper,2229,1879,,,,,,,,,,,,181,,,,,,,,,,,,,
Mississippi,2011,Insurance Commissioner,Lafayette,4438,7443,,,,,,,,,,,,431,,,,,,,,,,,,,
Mississippi,2011,Insurance Commissioner,Lamar,2971,14407,,,,,,,,,,,,581,,,,,,,,,,,,,
Mississippi,2011,Insurance Commissioner,Lauderdale,6119,13798,,,,,,,,,,,,609,,,,,,,,,,,,,
Mississippi,2011,Insurance Commissioner,Lawrence,1654,3749,,,,,,,,,,,,183,,,,,,,,,,,,,
Mississippi,2011,Insurance Commissioner,Leake,2244,4017,,,,,,,,,,,,153,,,,,,,,,,,,,
Mississippi,2011,Insurance Commissioner,Lee,6628,16682,,,,,,,,,,,,620,,,,,,,,,,,,,
Mississippi,2011,Insurance Commissioner,Leflore,4486,3505,,,,,,,,,,,,318,,,,,,,,,,,,,
Mississippi,2011,Insurance Commissioner,Lincoln,3250,8758,,,,,,,,,,,,274,,,,,,,,,,,,,
Mississippi,2011,Insurance Commissioner,Lowndes,6349,10242,,,,,,,,,,,,446,,,,,,,,,,,,,
Mississippi,2011,Insurance Commissioner,Madison,10222,22011,,,,,,,,,,,,657,,,,,,,,,,,,,
Mississippi,2011,Insurance Commissioner,Marion,2895,7033,,,,,,,,,,,,304,,,,,,,,,,,,,
Mississippi,2011,Insurance Commissioner,Marshall,4148,4189,,,,,,,,,,,,323,,,,,,,,,,,,,
Mississippi,2011,Insurance Commissioner,Monroe,4038,7561,,,,,,,,,,,,365,,,,,,,,,,,,,
Mississippi,2011,Insurance Commissioner,Montgomery,1509,2439,,,,,,,,,,,,95,,,,,,,,,,,,,
Mississippi,2011,Insurance Commissioner,Neshoba,1630,6371,,,,,,,,,,,,211,,,,,,,,,,,,,
