State,Year,Office,County,D#,R#,Prog.#,S#,Proh.#,SL#,SW#,Am.#,B&T#,TX Reg.#,I#,Ref.#,NL#,G#,L#,NA#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,W/I7#,W/I8#,C#,W/I#,LRU#,I1#,I2#,Year / Office
Texas,,,Throckmorton,79,599,,,,,,,,,,,,,13,,,,,,,,,,,,,,,2018 Attorney General
Texas,,,Titus,2227,5484,,,,,,,,,,,,,149,,,,,,,,,,,,,,,2018 Attorney General
Texas,,,Tom Green,9641,23794,,,,,,,,,,,,,890,,,,,,,,,,,,,,,2018 Attorney General
Texas,,,Travis,342560,119409,,,,,,,,,,,,,15416,,,,,,,,,,,,,,,2018 Attorney General
Texas,,,Trinity,1022,4028,,,,,,,,,,,,,81,,,,,,,,,,,,,,,2018 Attorney General
Texas,,,Tyler,1220,5709,,,,,,,,,,,,,111,,,,,,,,,,,,,,,2018 Attorney General
Texas,,,Upshur,2449,11243,,,,,,,,,,,,,251,,,,,,,,,,,,,,,2018 Attorney General
Texas,,,Upton,172,800,,,,,,,,,,,,,23,,,,,,,,,,,,,,,2018 Attorney General
Texas,,,Uvalde,3458,4150,,,,,,,,,,,,,198,,,,,,,,,,,,,,,2018 Attorney General
Texas,,,Val Verde,5669,5137,,,,,,,,,,,,,352,,,,,,,,,,,,,,,2018 Attorney General
Texas,,,Van Zandt,2812,14671,,,,,,,,,,,,,328,,,,,,,,,,,,,,,2018 Attorney General
Texas,,,Victoria,8105,18329,,,,,,,,,,,,,515,,,,,,,,,,,,,,,2018 Attorney General
Texas,,,Walker,5975,11250,,,,,,,,,,,,,449,,,,,,,,,,,,,,,2018 Attorney General
Texas,,,Waller,6230,9991,,,,,,,,,,,,,333,,,,,,,,,,,,,,,2018 Attorney General
Texas,,,Ward,781,2017,,,,,,,,,,,,,75,,,,,,,,,,,,,,,2018 Attorney General
Texas,,,Washington,3253,9831,,,,,,,,,,,,,285,,,,,,,,,,,,,,,2018 Attorney General
Texas,,,Webb,34913,11585,,,,,,,,,,,,,1670,,,,,,,,,,,,,,,2018 Attorney General
Texas,,,Wharton,3829,8810,,,,,,,,,,,,,183,,,,,,,,,,,,,,,2018 Attorney General
Texas,,,Wheeler,147,1625,,,,,,,,,,,,,27,,,,,,,,,,,,,,,2018 Attorney General
Texas,,,Wichita,9540,23293,,,,,,,,,,,,,783,,,,,,,,,,,,,,,2018 Attorney General
Texas,,,Wilbarger,798,2564,,,,,,,,,,,,,67,,,,,,,,,,,,,,,2018 Attorney General
Texas,,,Willacy,2679,1334,,,,,,,,,,,,,105,,,,,,,,,,,,,,,2018 Attorney General
Texas,,,Williamson,100345,98175,,,,,,,,,,,,,7411,,,,,,,,,,,,,,,2018 Attorney General
Texas,,,Wilson,4631,12569,,,,,,,,,,,,,396,,,,,,,,,,,,,,,2018 Attorney General
Texas,,,Winkler,318,1100,,,,,,,,,,,,,23,,,,,,,,,,,,,,,2018 Attorney General
Texas,,,Wise,3935,18534,,,,,,,,,,,,,512,,,,,,,,,,,,,,,2018 Attorney General
Texas,,,Wood,2690,13856,,,,,,,,,,,,,269,,,,,,,,,,,,,,,2018 Attorney General
Texas,,,Yoakum,334,1512,,,,,,,,,,,,,39,,,,,,,,,,,,,,,2018 Attorney General
Texas,,,Young,850,5400,,,,,,,,,,,,,107,,,,,,,,,,,,,,,2018 Attorney General
Texas,,,Zapata,1376,673,,,,,,,,,,,,,60,,,,,,,,,,,,,,,2018 Attorney General
Texas,,,Zavala,2160,535,,,,,,,,,,,,,45,,,,,,,,,,,,,,,2018 Attorney General
Texas,,,Anderson,2994,11194,,,,,,,,,,,,,335,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Andrews,668,3287,,,,,,,,,,,,,118,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Angelina,6492,19038,,,,,,,,,,,,,525,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Aransas,1862,6800,,,,,,,,,,,,,220,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Archer,333,3161,,,,,,,,,,,,,66,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Armstrong,58,785,,,,,,,,,,,,,39,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Atascosa,3955,7593,,,,,,,,,,,,,431,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Austin,1856,8875,,,,,,,,,,,,,206,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Bailey,339,1163,,,,,,,,,,,,,54,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Bandera,1635,7587,,,,,,,,,,,,,289,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Bastrop,10378,15370,,,,,,,,,,,,,1239,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Baylor,134,1032,,,,,,,,,,,,,35,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Bee,2575,4163,,,,,,,,,,,,,259,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Bell,34116,48325,,,,,,,,,,,,,3083,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Bexar,291012,227058,,,,,,,,,,,,,21596,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Blanco,1328,4217,,,,,,,,,,,,,208,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Borden,14,303,,,,,,,,,,,,,9,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Bosque,1112,5662,,,,,,,,,,,,,218,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Bowie,7424,19946,,,,,,,,,,,,,660,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Brazoria,40498,66763,,,,,,,,,,,,,3218,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Brazos,22812,37341,,,,,,,,,,,,,2773,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Brewster,1859,1843,,,,,,,,,,,,,245,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Briscoe,59,541,,,,,,,,,,,,,7,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Brooks,1308,427,,,,,,,,,,,,,58,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Brown,1436,10422,,,,,,,,,,,,,254,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Burleson,1333,5067,,,,,,,,,,,,,148,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Burnet,3773,14110,,,,,,,,,,,,,535,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Caldwell,4584,6273,,,,,,,,,,,,,462,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Calhoun,1696,4069,,,,,,,,,,,,,178,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Callahan,488,4355,,,,,,,,,,,,,128,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Cameron,43370,27107,,,,,,,,,,,,,4878,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Camp,1057,2703,,,,,,,,,,,,,77,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Carson,222,2152,,,,,,,,,,,,,50,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Cass,1932,8123,,,,,,,,,,,,,158,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Castro,389,1157,,,,,,,,,,,,,48,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Chambers,2524,12097,,,,,,,,,,,,,337,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Cherokee,3017,11493,,,,,,,,,,,,,306,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Childress,207,1518,,,,,,,,,,,,,32,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Clay,470,3618,,,,,,,,,,,,,97,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Cochran,126,524,,,,,,,,,,,,,15,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Coke,115,1145,,,,,,,,,,,,,26,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Coleman,327,2719,,,,,,,,,,,,,59,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Collin,140180,195252,,,,,,,,,,,,,10415,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Collingsworth,109,759,,,,,,,,,,,,,22,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Colorado,1565,5816,,,,,,,,,,,,,153,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Comal,14304,45011,,,,,,,,,,,,,1946,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Comanche,647,3801,,,,,,,,,,,,,100,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Concho,146,802,,,,,,,,,,,,,22,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Cooke,2108,11824,,,,,,,,,,,,,364,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Coryell,4531,10704,,,,,,,,,,,,,542,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Cottle,82,443,,,,,,,,,,,,,10,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Crane,188,820,,,,,,,,,,,,,20,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Crockett,317,819,,,,,,,,,,,,,48,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Crosby,378,979,,,,,,,,,,,,,39,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Culberson,402,259,,,,,,,,,,,,,37,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Dallam,133,940,,,,,,,,,,,,,31,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Dallas,427238,259119,,,,,,,,,,,,,26541,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Dawson,705,2171,,,,,,,,,,,,,64,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Deaf Smith,952,2653,,,,,,,,,,,,,103,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Delta,293,1543,,,,,,,,,,,,,59,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Denton,113968,164574,,,,,,,,,,,,,10919,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,DeWitt,971,4986,,,,,,,,,,,,,96,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Dickens,98,635,,,,,,,,,,,,,12,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Dimmit,1836,745,,,,,,,,,,,,,104,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Donley,131,1084,,,,,,,,,,,,,40,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Duval,2639,974,,,,,,,,,,,,,158,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Eastland,713,5344,,,,,,,,,,,,,106,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Ector,8092,21146,,,,,,,,,,,,,1039,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Edwards,104,592,,,,,,,,,,,,,24,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,El Paso,131288,52799,,,,,,,,,,,,,12571,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Ellis,16114,41213,,,,,,,,,,,,,2142,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Erath,2044,10095,,,,,,,,,,,,,318,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Falls,1357,3127,,,,,,,,,,,,,114,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Fannin,1817,8480,,,,,,,,,,,,,303,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Fayette,1738,8383,,,,,,,,,,,,,205,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Fisher,318,1079,,,,,,,,,,,,,34,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Floyd,415,1400,,,,,,,,,,,,,32,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Foard,103,297,,,,,,,,,,,,,8,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Fort Bend,128361,117877,,,,,,,,,,,,,6539,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Franklin,543,3249,,,,,,,,,,,,,96,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Freestone,1140,5204,,,,,,,,,,,,,106,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Frio,1828,1488,,,,,,,,,,,,,176,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Gaines,452,3282,,,,,,,,,,,,,63,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Galveston,39800,68397,,,,,,,,,,,,,3795,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Garza,172,1047,,,,,,,,,,,,,33,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Gillespie,2020,10007,,,,,,,,,,,,,315,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Glasscock,27,493,,,,,,,,,,,,,14,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Goliad,648,2253,,,,,,,,,,,,,72,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Gonzales,1259,4148,,,,,,,,,,,,,119,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Gray,532,5228,,,,,,,,,,,,,125,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Grayson,9808,31445,,,,,,,,,,,,,1225,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Gregg,10112,24755,,,,,,,,,,,,,805,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Grimes,1856,6501,,,,,,,,,,,,,207,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Guadalupe,17562,34212,,,,,,,,,,,,,1935,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Hale,1701,5400,,,,,,,,,,,,,213,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Hall,153,763,,,,,,,,,,,,,16,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Hamilton,442,2757,,,,,,,,,,,,,79,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Hansford,96,1500,,,,,,,,,,,,,40,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Hardeman,172,918,,,,,,,,,,,,,23,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Hardin,2431,17017,,,,,,,,,,,,,358,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Harris,631964,533027,,,,,,,,,,,,,33311,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Harrison,5682,16048,,,,,,,,,,,,,518,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Hartley,129,1436,,,,,,,,,,,,,33,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Haskell,279,1302,,,,,,,,,,,,,36,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Hays,38878,35303,,,,,,,,,,,,,3874,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Hemphill,136,1166,,,,,,,,,,,,,22,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Henderson,4727,21134,,,,,,,,,,,,,598,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Hidalgo,96955,45430,,,,,,,,,,,,,6508,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Hill,2101,8906,,,,,,,,,,,,,266,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Hockley,1012,4799,,,,,,,,,,,,,180,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Hood,3825,20129,,,,,,,,,,,,,603,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Hopkins,2199,9279,,,,,,,,,,,,,232,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Houston,1695,5442,,,,,,,,,,,,,117,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Howard,1522,5548,,,,,,,,,,,,,207,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Hudspeth,325,453,,,,,,,,,,,,,62,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Hunt,5908,20937,,,,,,,,,,,,,907,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Hutchinson,676,5741,,,,,,,,,,,,,148,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Irion,83,605,,,,,,,,,,,,,30,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Jack,260,2477,,,,,,,,,,,,,47,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Jackson,745,3914,,,,,,,,,,,,,64,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Jasper,2131,9312,,,,,,,,,,,,,212,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Jeff Davis,396,666,,,,,,,,,,,,,61,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Jefferson,35691,36290,,,,,,,,,,,,,1489,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Jim Hogg,996,330,,,,,,,,,,,,,57,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Jim Wells,4937,4195,,,,,,,,,,,,,356,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Johnson,10402,39429,,,,,,,,,,,,,1758,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Jones,766,4058,,,,,,,,,,,,,90,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Karnes,1144,2711,,,,,,,,,,,,,123,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Kaufman,10596,26306,,,,,,,,,,,,,1012,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Kendall,3389,15543,,,,,,,,,,,,,540,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Kenedy,57,77,,,,,,,,,,,,,10,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Kent,35,279,,,,,,,,,,,,,9,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Kerr,4302,16925,,,,,,,,,,,,,636,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Kimble,172,1488,,,,,,,,,,,,,30,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,King,3,115,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Kinney,305,773,,,,,,,,,,,,,45,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Kleberg,3935,3878,,,,,,,,,,,,,400,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Knox,199,837,,,,,,,,,,,,,32,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,La Salle,740,593,,,,,,,,,,,,,47,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Lamar,3277,12467,,,,,,,,,,,,,443,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Lamb,614,2684,,,,,,,,,,,,,86,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Lampasas,1361,5875,,,,,,,,,,,,,215,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Lavaca,855,6671,,,,,,,,,,,,,107,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Lee,1162,4453,,,,,,,,,,,,,140,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Leon,753,5689,,,,,,,,,,,,,95,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Liberty,3985,15729,,,,,,,,,,,,,524,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Limestone,1533,5172,,,,,,,,,,,,,133,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Lipscomb,97,936,,,,,,,,,,,,,22,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Live Oak,566,2959,,,,,,,,,,,,,67,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Llano,1785,8053,,,,,,,,,,,,,246,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Loving,6,47,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Lubbock,26718,59945,,,,,,,,,,,,,3314,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Lynn,294,1323,,,,,,,,,,,,,47,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Madison,719,2993,,,,,,,,,,,,,77,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Marion,968,2463,,,,,,,,,,,,,65,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Martin,220,1273,,,,,,,,,,,,,27,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Mason,339,1544,,,,,,,,,,,,,41,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Matagorda,2706,7356,,,,,,,,,,,,,293,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Maverick,6810,2668,,,,,,,,,,,,,713,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,McCulloch,353,2228,,,,,,,,,,,,,59,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,McLennan,24522,47085,,,,,,,,,,,,,2446,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,McMullen,33,377,,,,,,,,,,,,,4,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Medina,4066,11519,,,,,,,,,,,,,456,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Menard,138,621,,,,,,,,,,,,,16,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Midland,7991,32948,,,,,,,,,,,,,1373,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Milam,1807,5874,,,,,,,,,,,,,206,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Mills,211,1742,,,,,,,,,,,,,29,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Mitchell,283,1533,,,,,,,,,,,,,44,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Montague,781,6327,,,,,,,,,,,,,164,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Montgomery,42878,140525,,,,,,,,,,,,,4924,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Moore,723,3189,,,,,,,,,,,,,92,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Morris,1199,2857,,,,,,,,,,,,,99,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Motley,38,477,,,,,,,,,,,,,5,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Nacogdoches,6646,13582,,,,,,,,,,,,,744,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Navarro,3405,10494,,,,,,,,,,,,,377,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Newton,978,3479,,,,,,,,,,,,,102,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Nolan,800,3088,,,,,,,,,,,,,103,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Nueces,41881,46359,,,,,,,,,,,,,3799,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Ochiltree,167,2151,,,,,,,,,,,,,52,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Oldham,66,721,,,,,,,,,,,,,14,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Orange,4604,20761,,,,,,,,,,,,,591,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Palo Pinto,1559,7552,,,,,,,,,,,,,222,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Panola,1501,7020,,,,,,,,,,,,,137,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Parker,8139,44553,,,,,,,,,,,,,1522,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Parmer,344,1624,,,,,,,,,,,,,49,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Pecos,1206,2052,,,,,,,,,,,,,122,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Polk,3438,12666,,,,,,,,,,,,,390,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Potter,6623,16613,,,,,,,,,,,,,893,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Presidio,1091,420,,,,,,,,,,,,,62,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Rains,605,3679,,,,,,,,,,,,,86,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Randall,7947,38498,,,,,,,,,,,,,1467,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Reagan,116,671,,,,,,,,,,,,,20,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Real,191,1298,,,,,,,,,,,,,40,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Red River,925,3340,,,,,,,,,,,,,76,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Reeves,1103,1020,,,,,,,,,,,,,111,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Refugio,782,1600,,,,,,,,,,,,,52,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Roberts,16,431,,,,,,,,,,,,,11,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Robertson,1835,4145,,,,,,,,,,,,,162,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Rockwall,9721,27387,,,,,,,,,,,,,1077,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Runnels,340,2793,,,,,,,,,,,,,68,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Rusk,3274,12491,,,,,,,,,,,,,270,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Sabine,467,3402,,,,,,,,,,,,,56,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,San Augustine,714,2204,,,,,,,,,,,,,46,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,San Jacinto,1627,7353,,,,,,,,,,,,,214,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,San Patricio,6239,11279,,,,,,,,,,,,,482,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,San Saba,205,1794,,,,,,,,,,,,,16,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Schleicher,189,700,,,,,,,,,,,,,28,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Scurry,576,3639,,,,,,,,,,,,,83,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Shackelford,86,1164,,,,,,,,,,,,,21,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Shelby,1413,5897,,,,,,,,,,,,,113,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Sherman,73,691,,,,,,,,,,,,,20,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Smith,20623,53854,,,,,,,,,,,,,1804,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Somervell,501,2963,,,,,,,,,,,,,120,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Starr,6941,2117,,,,,,,,,,,,,533,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Stephens,283,2599,,,,,,,,,,,,,53,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Sterling,31,443,,,,,,,,,,,,,6,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Stonewall,101,470,,,,,,,,,,,,,13,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Sutton,245,922,,,,,,,,,,,,,26,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Swisher,404,1398,,,,,,,,,,,,,55,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Tarrant,275927,319220,,,,,,,,,,,,,22079,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Taylor,8800,30055,,,,,,,,,,,,,1377,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Terrell,127,278,,,,,,,,,,,,,14,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Terry,535,2120,,,,,,,,,,,,,88,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Throckmorton,59,605,,,,,,,,,,,,,15,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Titus,1987,5551,,,,,,,,,,,,,241,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Tom Green,8377,24496,,,,,,,,,,,,,1097,,,,,,,,,,,,,,,2018 Comptroller
Texas,,,Travis,317149,135703,,,,,,,,,,,,,19690,,,,,,,,,,,,,,,2018 Comptroller
