State,Year,Office,County,D#,R#,Pop.#,PF#,Proh.#,BR#,Right.#,FB#,Labor#,Wor.#,Nat.#,Cit.#,Free.#,Comm.#,S#,Ind.#,Prog.#,SD#,SL#,FS#,S&L#,SW#,SE#,FL#,Chr.#,Liberty#,Justice#,U#,Am.#,I1#,I2#,I3#,Ref.#,NL#,G#,L#,NA#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,D1#,D2#,R1#,R2#,ULS#,WSAL#,CNPM#,CNP#,IP#,New#,Buffalo#,C#,W/I#,State#,OWL#,T#,I#,Year / Office,Prog.#.1,Christian#,CON#,NM#
Washington,1908,President,Mason,318,553,,,22,,,,,,,,,,80,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,President,Okanogan,1074,1368,,,22,,,,,,,,,,307,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,President,Pacific,483,1492,,,21,,,,,,,,,,153,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,President,Pierce,4936,10935,,,463,,,,,,,,,,1626,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,President,San Juan,178,581,,,10,,,,,,,,,,111,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,President,Skagit,1449,2924,,,113,,,,,,,,,,690,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,President,Skamania,143,310,,,7,,,,,,,,,,54,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,President,Snohomish,2974,5659,,,567,,,,,,,,,,958,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,President,Spokane,6557,11719,,,496,,,,,,,,,,1184,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,President,Stevens,1564,2546,,,120,,,,,,,,,,646,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,President,Thurston,964,1940,,,110,,,,,,,,,,367,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,President,Wahkiakum,150,485,,,3,,,,,,,,,,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,President,Walla Walla,1660,2843,,,71,,,,,,,,,,102,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,President,Whatcom,2398,4955,,,296,,,,,,,,,,963,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,President,Whitman,2386,3376,,,315,,,,,,,,,,337,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,President,Yakima,1650,3998,,,258,,,,,,,,,,344,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,President,Adams,949,398,,,42,,,,,,,,,,155,,788,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,President,Asotin,551,579,,,66,,,,,,,,,,133,,513,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,President,Benton,1238,728,,,78,,,,,,,,,,356,,1373,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,President,Chelan,1331,970,,,204,,,,,,,,,,623,,1994,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,President,Clallam,464,727,,,36,,,,,,,,,,610,,686,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,President,Clark,2549,1872,,,513,,,,,,,,,,966,,2082,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,President,Columbia,855,673,,,59,,,,,,,,,,172,,803,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,President,Cowlitz,919,1348,,,79,,,,,,,,,,527,,1006,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,President,Douglas,1357,642,,,65,,,,,,,,,,316,,794,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,President,Ferry,609,286,,,13,,,,,,,,,,269,,502,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,President,Franklin,612,293,,,38,,,,,,,,,,302,,525,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,President,Garfield,426,345,,,32,,,,,,,,,,86,,667,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,President,Grant,771,458,,,62,,,,,,,,,,414,,914,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,President,Chehalis,1953,3055,,,228,,,,,,,,,,1683,,1847,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,President,Island,310,332,,,80,,,,,,,,,,347,,503,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,President,Jefferson,642,636,,,11,,,,,,,,,,285,,741,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,President,King,20088,15579,,,1251,,,,,,,,,,6839,,26887,,665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,President,Kitsap,969,1224,,,101,,,,,,,,,,1429,,2321,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,President,Kittitas,1407,1157,,,142,,,,,,,,,,515,,1902,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,President,Klickitat,1028,1163,,,107,,,,,,,,,,351,,795,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,President,Lewis,2471,3200,,,410,,,,,,,,,,1637,,2032,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,President,Lincoln,1829,691,,,88,,,,,,,,,,293,,1864,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,President,Mason,522,439,,,22,,,,,,,,,,339,,464,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,President,Okanogan,1461,804,,,38,,,,,,,,,,827,,1088,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,President,Pacific,971,1375,,,82,,,,,,,,,,382,,1251,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,President,Pend Oreille,747,305,,,32,,,,,,,,,,288,,716,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,President,Pierce,6855,6517,,,964,,,,,,,,,,4075,,13074,,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,President,San Juan,311,341,,,18,,,,,,,,,,217,,346,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,President,Skagit,1962,2399,,,508,,,,,,,,,,1781,,2529,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,President,Skamania,262,251,,,10,,,,,,,,,,86,,218,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,President,Snohomish,3846,3007,,,896,,,,,,,,,,3969,,7347,,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,President,Spokane,10845,4205,,,779,,,,,,,,,,2553,,16687,,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,President,Stevens,1979,810,,,227,,,,,,,,,,988,,1971,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,President,Thurston,1456,1937,,,270,,,,,,,,,,1160,,1471,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,President,Wahkiakum,185,282,,,14,,,,,,,,,,111,,287,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,President,Walla Walla,2507,1937,,,125,,,,,,,,,,346,,2727,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,President,Whatcom,2773,4187,,,573,,,,,,,,,,2809,,4562,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,President,Whitman,3621,1989,,,617,,,,,,,,,,631,,3061,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,President,Yakima,3209,3304,,,930,,,,,,,,,,1264,,4360,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,President,Adams,1294,1237,,,21,,,,,,,,,,112,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,President,Asotin,1136,1004,,,80,,,,,,,,,,117,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,President,Benton,1351,1460,,,53,,,,,,,,,,342,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,President,Chelan,2747,3011,,,151,,,,,,,,,,405,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,President,Clallam,1339,1475,,,19,,,,,,,,,,418,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,President,Clark,3728,4419,,,198,,,,,,,,,,677,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,President,Columbia,1164,1148,,,25,,,,,,,,,,108,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,President,Cowlitz,1282,2113,,,57,,,,,,,,,,378,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,President,Douglas,1916,1125,,,28,,,,,,,,,,148,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,President,Ferry,913,581,,,5,,,,,,,,,,221,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,President,Franklin,1110,671,,,23,,,,,,,,,,109,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,President,Garfield,728,845,,,11,,,,,,,,,,32,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,President,Grant,1563,1205,,,38,,,,,,,,,,221,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,President,Grays Harbor,4992,5024,,,96,,,,,,,,,,1209,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,President,Island,855,804,,,16,,,,,,,,,,170,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,President,Jefferson,861,1094,,,22,,,,,,,,,,134,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,President,King,52362,38959,,,922,,,,,,,,,,3193,,,,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,President,Kitsap,3479,2638,,,94,,,,,,,,,,751,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,President,Kittitas,2609,2310,,,93,,,,,,,,,,262,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,President,Klickitat,1478,1570,,,23,,,,,,,,,,186,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,President,Lewis,4318,5186,,,239,,,,,,,,,,845,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,President,Lincoln,2827,2356,,,62,,,,,,,,,,221,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,President,Mason,779,764,,,16,,,,,,,,,,162,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,President,Okanogan,2924,1896,,,33,,,,,,,,,,474,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,President,Pacific,1537,2688,,,30,,,,,,,,,,257,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,President,Pend Oreille,1080,916,,,9,,,,,,,,,,111,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,President,Pierce,18940,16780,,,1059,,,,,,,,,,1894,,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,President,San Juan,669,591,,,13,,,,,,,,,,122,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,President,Skagit,4936,4142,,,256,,,,,,,,,,951,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,President,Skamania,451,489,,,5,,,,,,,,,,34,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,President,Snohomish,8390,8625,,,606,,,,,,,,,,2543,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,President,Spokane,21339,19503,,,877,,,,,,,,,,1321,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,President,Stevens,3184,2684,,,104,,,,,,,,,,678,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,President,Thurston,2658,3223,,,231,,,,,,,,,,624,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,President,Wahkiakum,340,490,,,7,,,,,,,,,,103,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,President,Walla Walla,4456,4429,,,120,,,,,,,,,,218,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,President,Whatcom,5629,7632,,,465,,,,,,,,,,2075,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,President,Whitman,5888,4933,,,186,,,,,,,,,,239,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,President,Yakima,6136,7188,,,575,,,,,,,,,,735,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1920,President,Adams,515,1525,,,17,,,,,,,,,,42,,,,5,,,,,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1920,President,Asotin,497,1210,,,46,,,,,,,,,,49,,,,3,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1920,President,Benton,975,2001,,,50,,,,,,,,,,51,,,,6,,,,,764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1920,President,Chelan,1540,3885,,,132,,,,,,,,,,110,,,,11,,,,,957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1920,President,Clallam,489,1775,,,20,,,,,,,,,,43,,,,9,,,,,966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1920,President,Clark,2941,4852,,,125,,,,,,,,,,234,,,,16,,,,,1127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1920,President,Columbia,662,1376,,,10,,,,,,,,,,36,,,,3,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1920,President,Cowlitz,801,2267,,,34,,,,,,,,,,115,,,,6,,,,,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1920,President,Douglas,918,1587,,,19,,,,,,,,,,45,,,,3,,,,,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1920,President,Ferry,505,592,,,3,,,,,,,,,,41,,,,4,,,,,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1920,President,Franklin,571,839,,,14,,,,,,,,,,62,,,,4,,,,,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1920,President,Garfield,370,869,,,8,,,,,,,,,,7,,,,0,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1920,President,Grant,684,1378,,,28,,,,,,,,,,60,,,,0,,,,,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1920,President,Grays Harbor,3378,5920,,,81,,,,,,,,,,240,,,,25,,,,,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1920,President,Island,285,883,,,15,,,,,,,,,,52,,,,2,,,,,488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1920,President,Jefferson,322,1128,,,22,,,,,,,,,,36,,,,3,,,,,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1920,President,King,17369,58584,,,690,,,,,,,,,,3081,,,,632,,,,,26768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1920,President,Kitsap,1350,4989,,,85,,,,,,,,,,325,,,,23,,,,,3326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1920,President,Kittitas,1119,2837,,,41,,,,,,,,,,134,,,,17,,,,,1054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1920,President,Klickitat,745,1649,,,39,,,,,,,,,,45,,,,1,,,,,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1920,President,Lewis,2212,6160,,,117,,,,,,,,,,259,,,,17,,,,,2520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1920,President,Lincoln,1395,3038,,,34,,,,,,,,,,55,,,,5,,,,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1920,President,Mason,383,997,,,19,,,,,,,,,,25,,,,4,,,,,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1920,President,Okanogan,1260,2784,,,66,,,,,,,,,,128,,,,17,,,,,809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1920,President,Pacific,874,2607,,,28,,,,,,,,,,87,,,,8,,,,,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1920,President,Pend Oreille,651,1079,,,12,,,,,,,,,,67,,,,11,,,,,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1920,President,Pierce,8259,22048,,,436,,,,,,,,,,779,,,,133,,,,,10836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1920,President,San Juan,196,833,,,10,,,,,,,,,,37,,,,2,,,,,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1920,President,Skagit,1840,5320,,,159,,,,,,,,,,208,,,,23,,,,,2756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1920,President,Skamania,247,409,,,7,,,,,,,,,,24,,,,2,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1920,President,Snohomish,3056,10793,,,181,,,,,,,,,,356,,,,35,,,,,6146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1920,President,Spokane,13412,26219,,,360,,,,,,,,,,777,,,,160,,,,,2373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1920,President,Stevens,1452,3282,,,61,,,,,,,,,,175,,,,10,,,,,914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1920,President,Thurston,1367,3899,,,147,,,,,,,,,,114,,,,12,,,,,1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1920,President,Wahkiakum,164,494,,,3,,,,,,,,,,109,,,,12,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1920,President,Walla Walla,2338,5957,,,74,,,,,,,,,,79,,,,15,,,,,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1920,President,Whatcom,2288,9157,,,205,,,,,,,,,,481,,,,45,,,,,3744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1920,President,Whitman,2806,6344,,,99,,,,,,,,,,119,,,,16,,,,,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1920,President,Yakima,4062,11571,,,303,,,,,,,,,,226,,,,21,,,,,3301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1924,President,Adams,228,760,,,,,,,,0,,,,,,,1036,,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1924,President,Asotin,508,1094,,,,,,,,2,,,,,,,728,,5,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1924,President,Benton,437,1812,,,,,,,,6,,,,,,,1711,,4,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1924,President,Chelan,995,4543,,,,,,,,1,,,,,,,2584,,19,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1924,President,Clallam,283,2129,,,,,,,,10,,,,,,,1639,,17,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1924,President,Clark,2004,5215,,,,,,,,17,,,,,,,3573,,33,,,,,,,,,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1924,President,Columbia,522,1122,,,,,,,,2,,,,,,,492,,3,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1924,President,Cowlitz,927,3274,,,,,,,,17,,,,,,,1609,,34,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1924,President,Douglas,398,1070,,,,,,,,3,,,,,,,1053,,5,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1924,President,Ferry,349,507,,,,,,,,4,,,,,,,605,,2,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1924,President,Franklin,237,709,,,,,,,,3,,,,,,,1301,,7,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1924,President,Garfield,324,875,,,,,,,,0,,,,,,,140,,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1924,President,Grant,332,813,,,,,,,,1,,,,,,,823,,4,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1924,President,Grays Harbor,1239,8273,,,,,,,,43,,,,,,,4079,,32,,,,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1924,President,Island,114,832,,,,,,,,8,,,,,,,830,,6,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1924,President,Jefferson,143,913,,,,,,,,8,,,,,,,692,,3,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1924,President,King,7404,60438,,,,,,,,217,,,,,,,41146,,309,,,,,,,,,,3426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1924,President,Kitsap,490,3954,,,,,,,,24,,,,,,,4215,,22,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1924,President,Kittitas,455,2360,,,,,,,,16,,,,,,,2112,,9,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1924,President,Klickitat,518,1482,,,,,,,,5,,,,,,,790,,7,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1924,President,Lewis,1544,6973,,,,,,,,29,,,,,,,3392,,39,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1924,President,Lincoln,743,2042,,,,,,,,2,,,,,,,1629,,3,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1924,President,Mason,179,902,,,,,,,,3,,,,,,,741,,6,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1924,President,Okanogan,721,2531,,,,,,,,6,,,,,,,1735,,14,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1924,President,Pacific,501,2672,,,,,,,,15,,,,,,,930,,8,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
