State,Year,Office,County,D#,R#,L#,C#,G#,NL#,Ref.#,S#,I1#,I2#,I3#,I4#,Pop.#,Proh.#,Prog.#,CN#,Cit.#,PBP#,In. Al.#,USC#,NA#,Ap.#,AF#,JIA#,TBA,LB#,WW#,W/I1#,W/I2#,I#,W/I#
Arkansas,1984,US Senate,White,9551,10060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1984,US Senate,Woodruff,2909,925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1984,US Senate,Yell,4449,3079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1990,US Senate,Arkansas,5955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,1990,US Senate,Ashley,5501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
Arkansas,1990,US Senate,Baxter,8128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19
Arkansas,1990,US Senate,Benton,20037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,1990,US Senate,Boone,5867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
Arkansas,1990,US Senate,Bradley,2391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,1990,US Senate,Calhoun,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,1990,US Senate,Carroll,4265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
Arkansas,1990,US Senate,Chicot,3857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64
Arkansas,1990,US Senate,Clark,6100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
Arkansas,1990,US Senate,Clay,2662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,1990,US Senate,Cleburne,4967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
Arkansas,1990,US Senate,Cleveland,2471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71
Arkansas,1990,US Senate,Columbia,5418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
Arkansas,1990,US Senate,Conway,4113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
Arkansas,1990,US Senate,Craighead,11773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,1990,US Senate,Crawford,8533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,1990,US Senate,Crittenden,5900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
Arkansas,1990,US Senate,Cross,1602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Arkansas,1990,US Senate,Dallas,3362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
Arkansas,1990,US Senate,Desha,3530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
Arkansas,1990,US Senate,Drew,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,1990,US Senate,Faulkner,12812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
Arkansas,1990,US Senate,Franklin,2571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,1990,US Senate,Fulton,2558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,1990,US Senate,Garland,20293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98
Arkansas,1990,US Senate,Grant,3134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
Arkansas,1990,US Senate,Greene,7655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236
Arkansas,1990,US Senate,Hempstead,4045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Arkansas,1990,US Senate,Hot Spring,7685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
Arkansas,1990,US Senate,Howard,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
Arkansas,1990,US Senate,Independence,8624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,1990,US Senate,Izard,3785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
Arkansas,1990,US Senate,Jackson,4098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36
Arkansas,1990,US Senate,Jefferson,18345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,1990,US Senate,Johnson,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,1990,US Senate,Lafayette,1083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
Arkansas,1990,US Senate,Lawrence,4742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,1990,US Senate,Lee,4094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,1990,US Senate,Lincoln,3347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
Arkansas,1990,US Senate,Little River,1786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
Arkansas,1990,US Senate,Logan,6174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
Arkansas,1990,US Senate,Lonoke,9767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,1990,US Senate,Madison,2723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,1990,US Senate,Marion,2569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
Arkansas,1990,US Senate,Miller,7351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
Arkansas,1990,US Senate,Mississippi,7860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
Arkansas,1990,US Senate,Monroe,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,1990,US Senate,Montgomery,2098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
Arkansas,1990,US Senate,Nevada,2185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,1990,US Senate,Newton,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,1990,US Senate,Ouachita,7892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
Arkansas,1990,US Senate,Perry,1802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
Arkansas,1990,US Senate,Phillips,7038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Arkansas,1990,US Senate,Pike,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,1990,US Senate,Poinsett,5382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
Arkansas,1990,US Senate,Polk,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,1990,US Senate,Pope,11091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
Arkansas,1990,US Senate,Prairie,2254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
Arkansas,1990,US Senate,Pulaski,76581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
Arkansas,1990,US Senate,Randolph,2981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
Arkansas,1990,US Senate,Saint Francis,5432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
Arkansas,1990,US Senate,Saline,16678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
Arkansas,1990,US Senate,Scott,805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
Arkansas,1990,US Senate,Searcy,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,1990,US Senate,Sebastian,21833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,1990,US Senate,Sevier,3090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
Arkansas,1990,US Senate,Sharp,3948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,1990,US Senate,Stone,2797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
Arkansas,1990,US Senate,Union,10041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,1990,US Senate,Van Buren,1464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
Arkansas,1990,US Senate,Washington,23320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,1990,US Senate,White,13527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,1990,US Senate,Woodruff,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,1990,US Senate,Yell,5062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Arkansas,1992,US Senate,Arkansas,5063,1859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Ashley,5418,3186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Baxter,7907,7071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Benton,18944,24597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Boone,6971,6364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Bradley,3364,1533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Calhoun,1658,1055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Carroll,4441,4437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Chicot,3927,1228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Clark,6312,2652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Clay,5285,1724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Cleburne,6231,3867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Cleveland,2286,1164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Columbia,3976,4852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Conway,5418,2914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Craighead,15291,9117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Crawford,7473,8371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Crittenden,8759,5596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Cross,4612,2268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Dallas,2828,1351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Desha,3986,1277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Drew,4361,1880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Faulkner,14463,9601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Franklin,4000,2739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Fulton,3186,1452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Garland,16253,14910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Grant,3868,2362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Greene,8904,3860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Hempstead,4557,4170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Hot Spring,7648,3642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Howard,2666,2086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Independence,8515,4420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Izard,3865,1763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Jackson,5575,1920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Jefferson,20880,8368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Johnson,4736,3011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Lafayette,2315,1640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Lawrence,4899,1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Lee,3977,1018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Lincoln,3170,1160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Little River,3332,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Logan,4809,3685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Lonoke,9594,6018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Madison,2842,2419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Marion,2860,2569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Miller,6718,7945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Mississippi,9494,4311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Monroe,3216,1089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Montgomery,2223,1522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Nevada,2531,1527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Newton,2082,1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Ouachita,8048,4475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Perry,2230,1240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Phillips,7276,2150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Pike,2424,1830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Poinsett,6178,2562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Polk,3519,3713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Pope,9816,9029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Prairie,2934,1091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Pulaski,86421,46864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Randolph,4188,1813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Saint Francis,7282,3234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Saline,16214,11474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Scott,2482,2076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Searcy,1942,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Sebastian,16897,18974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Sevier,2927,2109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Sharp,4415,2831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Stone,2552,1351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Union,9373,8238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Van Buren,4238,2954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Washington,26088,21474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,White,11019,8124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Woodruff,2500,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,US Senate,Yell,4983,2675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Arkansas,3443,2914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Ashley,4485,3337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Baxter,6323,9215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Benton,12224,33369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Boone,5028,7076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Bradley,2427,1569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Calhoun,1252,1114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Carroll,3498,5331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Chicot,3043,1506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Clark,4896,3254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Clay,3444,2283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Cleburne,4163,5345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Cleveland,1633,1434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Columbia,3750,3820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Conway,3464,3717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Craighead,11893,12676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Crawford,5255,10523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Crittenden,6771,5453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Cross,3195,2764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Dallas,1824,1455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Desha,2503,1604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Drew,3116,2406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Faulkner,8581,13314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Franklin,2746,3426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Fulton,2289,1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Garland,16449,19243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Grant,2716,2689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Greene,6106,5475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Hempstead,4277,3143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Hot Spring,4864,2966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Howard,2598,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Independence,5543,6122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Izard,2794,2326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Jackson,3980,2472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Jefferson,15720,9608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Johnson,2883,3689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Lafayette,2194,1544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Lawrence,3385,2717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Lee,3155,1314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Lincoln,2405,1329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Little River,3170,1864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Logan,3393,4605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Lonoke,6832,9226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Madison,2147,3076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Marion,2468,3093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Miller,6522,6002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Mississippi,6419,5266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Monroe,2007,1376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Montgomery,1664,1780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Nevada,2299,1503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Newton,1640,2525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Ouachita,6405,4568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Perry,1586,1753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Phillips,4746,2796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Pike,2188,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Poinsett,4213,3167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Polk,2429,3943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Pope,6982,11415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Prairie,1847,1695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Pulaski,64343,62028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Randolph,2896,2492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Saint Francis,5355,3348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Saline,8159,12510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Scott,1899,2348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Searcy,1396,2122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Sebastian,8017,17332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Sevier,2446,1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Sharp,3367,3661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Stone,2101,2196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Union,7252,7463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Van Buren,3339,3508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Washington,16957,29931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,White,8370,11829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Woodruff,1816,887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,US Senate,Yell,3256,3325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1998,US Senate,Arkansas,3576,1633,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,
Arkansas,1998,US Senate,Ashley,4368,2301,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,
Arkansas,1998,US Senate,Baxter,5429,6646,,,,,,,,,,,,,,,,,,,,,,,,,,,,419,
Arkansas,1998,US Senate,Benton,11714,25421,,,,,,,,,,,,,,,,,,,,,,,,,,,,1067,
Arkansas,1998,US Senate,Boone,4220,5231,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,
Arkansas,1998,US Senate,Bradley,2060,1044,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,
Arkansas,1998,US Senate,Calhoun,934,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,
Arkansas,1998,US Senate,Carroll,3210,3916,,,,,,,,,,,,,,,,,,,,,,,,,,,,298,
Arkansas,1998,US Senate,Chicot,2868,949,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,
Arkansas,1998,US Senate,Clark,4212,2036,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,
Arkansas,1998,US Senate,Clay,3939,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,
Arkansas,1998,US Senate,Cleburne,3842,3502,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,
Arkansas,1998,US Senate,Cleveland,1627,927,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,
Arkansas,1998,US Senate,Columbia,3539,2802,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,
Arkansas,1998,US Senate,Conway,3606,2098,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,
Arkansas,1998,US Senate,Craighead,12029,7283,,,,,,,,,,,,,,,,,,,,,,,,,,,,424,
Arkansas,1998,US Senate,Crawford,5400,6702,,,,,,,,,,,,,,,,,,,,,,,,,,,,550,
Arkansas,1998,US Senate,Crittenden,7519,3060,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,
Arkansas,1998,US Senate,Cross,3316,1462,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,
Arkansas,1998,US Senate,Dallas,1666,830,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,
Arkansas,1998,US Senate,Desha,2193,815,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,
Arkansas,1998,US Senate,Drew,3072,1556,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,
Arkansas,1998,US Senate,Faulkner,9697,8759,,,,,,,,,,,,,,,,,,,,,,,,,,,,433,
Arkansas,1998,US Senate,Franklin,2652,2357,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,
Arkansas,1998,US Senate,Fulton,1908,1101,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,
Arkansas,1998,US Senate,Garland,13724,12321,,,,,,,,,,,,,,,,,,,,,,,,,,,,713,
Arkansas,1998,US Senate,Grant,2477,1636,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,
Arkansas,1998,US Senate,Greene,6022,2898,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,
Arkansas,1998,US Senate,Hempstead,3331,1797,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,
Arkansas,1998,US Senate,Hot Spring,4726,2759,,,,,,,,,,,,,,,,,,,,,,,,,,,,262,
