State,Year,Office,County,D#,R#,Pop.#,Prog.#,Proh.#,U#,S#,SW#,ND#,Comm.#,C#,CON#,IND#,I1#,I2#,I3#,I4#,I5#,I6#,I7#,Ref.#,NL#,L#,G#,Citizens,States' Rights,Independent African American,Statesman,Write-Ins,SM#,W/I1#,W/I2#,Det.#,W#
Alabama,1916,President,Morgan,2120,364,,,38,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1916,President,Perry,895,20,,,1,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1916,President,Pickens,1179,218,,,4,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1916,President,Pike,1789,50,,,6,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1916,President,Randolph,1324,652,,,5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1916,President,Russell,752,3,,,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1916,President,Saint Clair,987,851,,,8,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1916,President,Shelby,1311,1428,,,9,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1916,President,Sumter,770,8,,,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1916,President,Talladega,1539,447,,,6,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1916,President,Tallapoosa,1892,129,,,3,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1916,President,Tuscaloosa,2437,218,,,12,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1916,President,Walker,2314,1860,,,20,,107,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1916,President,Washington,500,32,,,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1916,President,Wilcox,866,1,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1916,President,Winston,727,1107,,,7,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Autauga,918,210,,,4,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Baldwin,1230,556,,,17,,134,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Barbour,1568,203,,,2,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Bibb,1643,364,,,5,,136,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Blount,3535,3465,,,5,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Bullock,877,2,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Butler,1299,153,,,7,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Calhoun,3423,1139,,,17,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Chambers,1994,322,,,6,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Cherokee,1969,1576,,,0,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Chilton,962,2273,,,6,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Choctaw,1071,82,,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Clarke,253,43,,,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Clay,2165,2133,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Cleburne,684,971,,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Coffee,1721,673,,,10,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Colbert,1869,650,,,0,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Conecuh,1315,189,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Coosa,1007,741,,,2,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Covington,2039,548,,,3,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Crenshaw,1411,310,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Cullman,2566,3492,,,6,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Dale,1386,768,,,16,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Dallas,2702,78,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,DeKalb,3894,4852,,,3,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Elmore,1762,353,,,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Escambia,1455,178,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Etowah,5917,3218,,,3,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Fayette,1413,1865,,,16,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Franklin,2094,2930,,,1,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Geneva,1488,1088,,,12,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Greene,520,10,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Hale,953,18,,,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Henry,715,489,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Houston,2045,571,,,9,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Jackson,2513,1483,,,8,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Jefferson,24982,7124,,,278,,555,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Lamar,1628,576,,,10,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Lauderdale,2644,1164,,,6,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Lawrence,935,831,,,6,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Lee,1620,155,,,7,,111,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Limestone,1812,285,,,3,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Lowndes,727,6,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Macon,693,64,,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Madison,2822,489,,,5,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Marengo,1370,42,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Marion,2461,1865,,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Marshall,4041,3879,,,2,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Mobile,6171,2681,,,38,,133,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Monroe,1295,20,,,7,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Montgomery,6411,314,,,18,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Morgan,4057,1201,,,21,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Perry,1195,34,,,1,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Pickens,1419,263,,,3,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Pike,1586,204,,,9,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Randolph,1357,1113,,,1,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Russell,671,29,,,3,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Saint Clair,1934,2561,,,111,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Shelby,2523,3235,,,11,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Sumter,1088,15,,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Talladega,2137,931,,,10,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Tallapoosa,2257,269,,,2,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Tuscaloosa,3438,491,,,11,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Walker,4703,4488,,,22,,186,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Washington,575,85,,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Wilcox,1099,2,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1920,President,Winston,1037,2307,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Autauga,781,146,,22,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Baldwin,1023,549,,392,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Barbour,1340,78,,40,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Bibb,875,251,,240,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Blount,2083,1518,,103,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Bullock,763,8,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Butler,1050,95,,115,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Calhoun,1907,766,,129,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Chambers,1922,146,,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Cherokee,1380,845,,45,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Chilton,848,1595,,75,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Choctaw,1021,19,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Clarke,1059,78,,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Clay,1597,1017,,49,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Cleburne,622,696,,38,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Coffee,1597,323,,20,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Colbert,1503,576,,189,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Conecuh,955,92,,31,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Coosa,790,508,,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Covington,1776,156,,132,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Crenshaw,1107,117,,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Cullman,1809,1639,,180,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Dale,1117,297,,22,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Dallas,1948,50,,125,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,DeKalb,3003,3434,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Elmore,1088,219,,15,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Escambia,1217,152,,46,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Etowah,3081,1664,,242,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Fayette,1358,977,,30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Franklin,1985,22,,65,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Geneva,1191,477,,39,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Greene,408,5,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Hale,856,23,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Henry,816,179,,37,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Houston,1731,242,,83,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Jackson,1923,885,,86,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Jefferson,15133,5678,,2808,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Lamar,1087,262,,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Lauderdale,2266,823,,80,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Lawrence,990,468,,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Lee,1290,98,,111,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Limestone,1415,136,,51,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Lowndes,602,5,,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Macon,538,48,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Madison,2166,368,,49,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Marengo,1243,17,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Marion,1359,0,,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Marshall,2629,1718,,81,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Mobile,4125,1814,,380,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Monroe,1155,22,,22,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Montgomery,4422,233,,375,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Morgan,2247,519,,352,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Perry,928,25,,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Pickens,1045,132,,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Pike,1832,30,,15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Randolph,1307,669,,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Russell,474,14,,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Saint Clair,1281,1432,,110,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Shelby,1882,1753,,186,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Sumter,837,28,,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Talladega,1730,628,,48,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Tallapoosa,1713,1,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Tuscaloosa,2363,247,,128,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Walker,3351,2446,,332,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Washington,610,55,,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Wilcox,938,6,,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1924,President,Winston,650,1096,,45,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Autauga,883,683,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Baldwin,1317,1388,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Barbour,1506,845,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Bibb,1188,1003,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Blount,1607,1745,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Bullock,699,249,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Butler,1235,699,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Calhoun,2117,2537,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Chambers,999,1732,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Cherokee,894,1515,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Chilton,1402,3186,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Choctaw,1242,429,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Clarke,1662,936,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Clay,978,1889,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Cleburne,794,1108,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Coffee,1609,1036,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Colbert,2596,1249,,,,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Conecuh,858,1113,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Coosa,699,1078,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Covington,2000,1681,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Crenshaw,1314,978,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Cullman,1574,2959,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Dale,1233,1000,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Dallas,1905,705,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,DeKalb,3957,5761,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Elmore,1309,1770,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Escambia,1077,1754,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Etowah,2484,3612,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Fayette,1131,1686,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Franklin,2279,2937,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Geneva,1485,1533,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Greene,601,39,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Hale,1048,403,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Henry,815,796,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Houston,2290,1963,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Jackson,2153,3081,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Jefferson,16735,18060,,,,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Lamar,1412,804,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Lauderdale,2763,1410,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Lawrence,1035,1008,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Lee,1436,1016,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Limestone,1689,407,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Lowndes,703,180,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Macon,526,348,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Madison,2681,2695,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Marengo,1898,752,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Marion,1541,1488,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Marshall,2322,2511,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Mobile,5965,5058,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Monroe,1343,1074,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Montgomery,6347,3114,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Morgan,3366,4085,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Perry,1242,459,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Pickens,1028,634,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Pike,1819,552,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Randolph,1257,1815,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Russell,846,333,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Saint Clair,1313,2581,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Shelby,1679,2502,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Sumter,1015,191,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Talladega,1693,1602,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Tallapoosa,1849,1257,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Tuscaloosa,2769,1210,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Walker,4228,3635,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Washington,718,515,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Wilcox,979,266,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1928,President,Winston,659,2085,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1932,President,Autauga,1322,138,,,0,,13,,,0,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1932,President,Baldwin,2098,544,,,0,,131,,,7,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1932,President,Barbour,2207,64,,,0,,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1932,President,Bibb,1636,145,,,0,,31,,,0,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1932,President,Blount,2232,582,,,0,,43,,,5,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1932,President,Bullock,1004,12,,,0,,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1932,President,Butler,2280,74,,,0,,9,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1932,President,Calhoun,4392,684,,,0,,28,,,3,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1932,President,Chambers,2550,342,,,0,,7,,,4,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1932,President,Cherokee,1897,359,,,0,,23,,,4,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1932,President,Chilton,1664,1532,,,0,,55,,,2,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1932,President,Choctaw,1533,48,,,0,,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1932,President,Clarke,2408,53,,,0,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1932,President,Clay,2103,931,,,0,,13,,,15,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1932,President,Cleburne,1403,405,,,0,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1932,President,Coffee,2868,95,,,0,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1932,President,Colbert,2908,312,,,0,,24,,,0,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1932,President,Conecuh,2125,114,,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1932,President,Coosa,1265,250,,,0,,15,,,0,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1932,President,Covington,3855,99,,,0,,10,,,4,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1932,President,Crenshaw,2200,127,,,4,,3,,,54,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1932,President,Cullman,2910,956,,,0,,71,,,7,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1932,President,Dale,2300,155,,,1,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1932,President,Dallas,327,93,,,0,,12,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1932,President,DeKalb,4217,3496,,,0,,73,,,4,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1932,President,Elmore,3198,160,,,0,,8,,,275,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1932,President,Escambia,2024,157,,,0,,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1932,President,Etowah,5167,1093,,,0,,62,,,0,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1932,President,Fayette,2013,733,,,0,,19,,,4,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1932,President,Franklin,2876,1547,,,0,,34,,,0,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1932,President,Geneva,2559,270,,,0,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1932,President,Greene,665,9,,,0,,20,,,0,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1932,President,Hale,1275,70,,,0,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1932,President,Henry,1741,42,,,0,,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1932,President,Houston,3863,157,,,2,,7,,,2,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1932,President,Jackson,3110,938,,,0,,8,,,0,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1932,President,Jefferson,31156,4572,,,1,,777,,,33,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1932,President,Lamar,2207,258,,,0,,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,
