State,Year,Office,County,D#,R#,Prog.#,U#,Proh.#,S#,Comm.#,SL#,AI#,I#,Ref.#,NL#,G#,L#,ST#,IL#,BL#,Cit.#,NA#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,W/I7#,I1#,I2#,I3#,I4#,T#,DN#,SW#,DS#,IHT#,Wor.#,W/I#,Town
Maine,2004,President,,318,151,,,,,,,,,,,1,5,,,6,,,0,,,,,,,,,,,0,,,,,,,Islesboro Town
Maine,2004,President,,234,280,,,,,,,,,,,2,2,,,6,,,0,,,,,,,,,,,1,,,,,,,Jackman Town
Maine,2004,President,,135,141,,,,,,,,,,,1,1,,,5,,,0,,,,,,,,,,,0,,,,,,,Jackson Town
Maine,2004,President,,1790,974,,,,,,,,,,,12,6,,,31,,,4,,,,,,,,,,,0,,,,,,,Jay Town
Maine,2004,President,,677,808,,,,,,,,,,,6,8,,,14,,,0,,,,,,,,,,,1,,,,,,,Jefferson Town
Maine,2004,President,,135,180,,,,,,,,,,,1,1,,,10,,,0,,,,,,,,,,,0,,,,,,,Jonesboro Town
Maine,2004,President,,347,310,,,,,,,,,,,0,2,,,6,,,0,,,,,,,,,,,0,,,,,,,Jonesport Town
Maine,2004,President,,319,357,,,,,,,,,,,4,1,,,9,,,0,,,,,,,,,,,2,,,,,,,Kenduskeag Town
Maine,2004,President,,3709,3328,,,,,,,,,,,25,18,,,71,,,0,,,,,,,,,,,3,,,,,,,Kennebunk Town
Maine,2004,President,,1308,1360,,,,,,,,,,,5,10,,,27,,,0,,,,,,,,,,,1,,,,,,,Kennebunkport Town
Maine,2004,President,,331,338,,,,,,,,,,,4,5,,,4,,,0,,,,,,,,,,,0,,,,,,,Kingfield Town
Maine,2004,President,,22,58,,,,,,,,,,,0,1,,,2,,,0,,,,,,,,,,,1,,,,,,,Kingman UT
Maine,2004,President,,5,8,,,,,,,,,,,0,0,,,0,,,0,,,,,,,,,,,0,,,,,,,Kingsbury Plantation
Maine,2004,President,,3176,1901,,,,,,,,,,,19,14,,,36,,,0,,,,,,,,,,,3,,,,,,,Kittery Town
Maine,2004,President,,172,252,,,,,,,,,,,3,0,,,7,,,0,,,,,,,,,,,0,,,,,,,Knox Town
Maine,2004,President,,162,175,,,,,,,,,,,0,1,,,6,,,0,,,,,,,,,,,3,,,,,,,Lagrange Town
Maine,2004,President,,30,46,,,,,,,,,,,1,0,,,1,,,0,,,,,,,,,,,0,,,,,,,Lake View Plantation
Maine,2004,President,,47,37,,,,,,,,,,,1,0,,,1,,,0,,,,,,,,,,,0,,,,,,,Lakeville Town
Maine,2004,President,,520,514,,,,,,,,,,,0,5,,,13,,,0,,,,,,,,,,,0,,,,,,,Lamoine Town
Maine,2004,President,,1237,1552,,,,,,,,,,,11,9,,,28,,,0,,,,,,,,,,,2,,,,,,,Lebanon Town
Maine,2004,President,,186,313,,,,,,,,,,,0,0,,,3,,,0,,,,,,,,,,,2,,,,,,,Lee Town
Maine,2004,President,,582,540,,,,,,,,,,,7,7,,,22,,,0,,,,,,,,,,,0,,,,,,,Leeds Town
Maine,2004,President,,431,822,,,,,,,,,,,4,0,,,9,,,0,,,,,,,,,,,1,,,,,,,Levant Town
Maine,2004,President,,11021,6523,,,,,,,,,,,72,29,,,192,,,0,,,,,,,,,,,18,,,,,,,Lewiston City
Maine,2004,President,,295,265,,,,,,,,,,,3,3,,,6,,,0,,,,,,,,,,,2,,,,,,,Liberty Town
Maine,2004,President,,711,711,,,,,,,,,,,8,7,,,20,,,0,,,,,,,,,,,1,,,,,,,Limerick Town
Maine,2004,President,,574,441,,,,,,,,,,,3,1,,,14,,,0,,,,,,,,,,,1,,,,,,,Limestone Town
Maine,2004,President,,857,1063,,,,,,,,,,,10,7,,,23,,,0,,,,,,,,,,,2,,,,,,,Limington Town
Maine,2004,President,,1082,1461,,,,,,,,,,,10,7,,,31,,,0,,,,,,,,,,,5,,,,,,,Lincoln Town
Maine,2004,President,,8,22,,,,,,,,,,,0,0,,,0,,,0,,,,,,,,,,,0,,,,,,,Lincoln Plantation
Maine,2004,President,,797,629,,,,,,,,,,,3,3,,,20,,,0,,,,,,,,,,,2,,,,,,,Lincolnville Town
Maine,2004,President,,111,323,,,,,,,,,,,0,1,,,2,,,0,,,,,,,,,,,2,,,,,,,Linneus Town
Maine,2004,President,,2372,2374,,,,,,,,,,,18,18,,,65,,,0,,,,,,,,,,,4,,,,,,,Lisbon Town
Maine,2004,President,,913,969,,,,,,,,,,,9,6,,,23,,,0,,,,,,,,,,,3,,,,,,,Litchfield Town
Maine,2004,President,,139,345,,,,,,,,,,,0,0,,,5,,,0,,,,,,,,,,,0,,,,,,,Littleton Town
Maine,2004,President,,720,555,,,,,,,,,,,3,1,,,17,,,0,,,,,,,,,,,0,,,,,,,Livermore Town
Maine,2004,President,,906,577,,,,,,,,,,,8,6,,,15,,,0,,,,,,,,,,,1,,,,,,,Livermore Falls Town
Maine,2004,President,,128,74,,,,,,,,,,,1,0,,,4,,,0,,,,,,,,,,,0,,,,,,,Long Island Town
Maine,2004,President,,333,367,,,,,,,,,,,2,0,,,7,,,0,,,,,,,,,,,0,,,,,,,Lovell Town
Maine,2004,President,,83,111,,,,,,,,,,,0,1,,,0,,,0,,,,,,,,,,,2,,,,,,,Lowell Town
Maine,2004,President,,572,343,,,,,,,,,,,10,1,,,2,,,0,,,,,,,,,,,0,,,,,,,Lubec Town
Maine,2004,President,,83,124,,,,,,,,,,,0,2,,,0,,,0,,,,,,,,,,,0,,,,,,,Ludlow Town
Maine,2004,President,,1174,1105,,,,,,,,,,,8,10,,,32,,,0,,,,,,,,,,,0,,,,,,,Lyman Town
Maine,2004,President,,558,506,,,,,,,,,,,7,2,,,16,,,0,,,,,,,,,,,0,,,,,,,Machias Town
Maine,2004,President,,213,250,,,,,,,,,,,1,1,,,6,,,0,,,,,,,,,,,1,,,,,,,Machiasport Town
Maine,2004,President,,51,44,,,,,,,,,,,1,0,,,1,,,0,,,,,,,,,,,0,,,,,,,Macwahoc Plantation
Maine,2004,President,,1601,552,,,,,,,,,,,3,1,,,24,,,0,,,,,,,,,,,4,,,,,,,Madawaska Town
Maine,2004,President,,50,46,,,,,,,,,,,0,0,,,1,,,0,,,,,,,,,,,0,,,,,,,Madawaska Lake UT
Maine,2004,President,,1303,1063,,,,,,,,,,,9,1,,,22,,,0,,,,,,,,,,,4,,,,,,,Madison Town
Maine,2004,President,,63,41,,,,,,,,,,,2,0,,,2,,,0,,,,,,,,,,,0,,,,,,,Madrid UT
Maine,2004,President,,4,14,,,,,,,,,,,0,0,,,0,,,0,,,,,,,,,,,0,,,,,,,Magalloway Plantation
Maine,2004,President,,798,803,,,,,,,,,,,6,1,,,15,,,0,,,,,,,,,,,0,,,,,,,Manchester Town
Maine,2004,President,,458,594,,,,,,,,,,,4,1,,,12,,,0,,,,,,,,,,,1,,,,,,,Mapleton Town
Maine,2004,President,,93,144,,,,,,,,,,,2,1,,,2,,,0,,,,,,,,,,,0,,,,,,,Mariaville Town
Maine,2004,President,,237,587,,,,,,,,,,,1,1,,,9,,,0,,,,,,,,,,,1,,,,,,,Mars Hill Town
Maine,2004,President,,101,174,,,,,,,,,,,0,0,,,1,,,0,,,,,,,,,,,0,,,,,,,Marshfield Town
Maine,2004,President,,73,74,,,,,,,,,,,0,0,,,2,,,0,,,,,,,,,,,0,,,,,,,Masardis Town
Maine,2004,President,,33,21,,,,,,,,,,,0,0,,,1,,,0,,,,,,,,,,,0,,,,,,,Matinicus Isle Plantation
Maine,2004,President,,193,215,,,,,,,,,,,1,1,,,6,,,0,,,,,,,,,,,0,,,,,,,Mattawamkeag Town
Maine,2004,President,,23,31,,,,,,,,,,,0,0,,,2,,,0,,,,,,,,,,,0,,,,,,,Maxfield Town
Maine,2004,President,,702,820,,,,,,,,,,,6,5,,,20,,,0,,,,,,,,,,,0,,,,,,,Mechanic Falls Town
Maine,2004,President,,41,57,,,,,,,,,,,1,2,,,0,,,0,,,,,,,,,,,0,,,,,,,Meddybemps Town
Maine,2004,President,,40,89,,,,,,,,,,,0,0,,,2,,,0,,,,,,,,,,,0,,,,,,,Medford Town
Maine,2004,President,,312,480,,,,,,,,,,,4,0,,,1,,,0,,,,,,,,,,,0,,,,,,,Medway Town
Maine,2004,President,,205,181,,,,,,,,,,,7,4,,,6,,,0,,,,,,,,,,,1,,,,,,,Mercer Town
Maine,2004,President,,62,68,,,,,,,,,,,0,0,,,2,,,0,,,,,,,,,,,3,,,,,,,Merrill Town
Maine,2004,President,,962,467,,,,,,,,,,,3,5,,,31,,,0,,,,,,,,,,,4,,,,,,,Mexico Town
Maine,2004,President,,357,369,,,,,,,,,,,5,0,,,5,,,0,,,,,,,,,,,0,,,,,,,Milbridge Town
Maine,2004,President,,971,722,,,,,,,,,,,3,5,,,21,,,0,,,,,,,,,,,0,,,,,,,Milford Town
Maine,2004,President,,1647,1188,,,,,,,,,,,9,4,,,37,,,0,,,,,,,,,,,9,,,,,,,Millinocket Town
Maine,2004,President,,628,616,,,,,,,,,,,4,3,,,19,,,0,,,,,,,,,,,1,,,,,,,Milo Town
Maine,2004,President,,53,44,,,,,,,,,,,1,1,,,1,,,0,,,,,,,,,,,0,,,,,,,Milton UT
Maine,2004,President,,637,789,,,,,,,,,,,3,6,,,18,,,0,,,,,,,,,,,2,,,,,,,Minot Town
Maine,2004,President,,55,12,,,,,,,,,,,0,0,,,6,,,0,,,,,,,,,,,0,,,,,,,Monhegan Plantation
Maine,2004,President,,1115,1105,,,,,,,,,,,10,7,,,23,,,0,,,,,,,,,,,3,,,,,,,Monmouth Town
Maine,2004,President,,285,237,,,,,,,,,,,3,1,,,5,,,0,,,,,,,,,,,3,,,,,,,Monroe Town
Maine,2004,President,,239,225,,,,,,,,,,,3,1,,,5,,,0,,,,,,,,,,,3,,,,,,,Monson Town
Maine,2004,President,,163,286,,,,,,,,,,,0,1,,,3,,,0,,,,,,,,,,,0,,,,,,,Monticello Town
Maine,2004,President,,353,223,,,,,,,,,,,1,1,,,15,,,0,,,,,,,,,,,2,,,,,,,Montville Town
Maine,2004,President,,41,87,,,,,,,,,,,1,0,,,0,,,0,,,,,,,,,,,0,,,,,,,Moose River Town
Maine,2004,President,,1,26,,,,,,,,,,,0,0,,,2,,,0,,,,,,,,,,,1,,,,,,,Moro Plantation
Maine,2004,President,,204,288,,,,,,,,,,,0,0,,,4,,,0,,,,,,,,,,,0,,,,,,,Morrill Town
Maine,2004,President,,137,126,,,,,,,,,,,1,1,,,2,,,0,,,,,,,,,,,0,,,,,,,Moscow Town
Maine,2004,President,,29,101,,,,,,,,,,,1,0,,,2,,,0,,,,,,,,,,,0,,,,,,,Mount Chase Town
Maine,2004,President,,950,533,,,,,,,,,,,6,7,,,20,,,0,,,,,,,,,,,1,,,,,,,Mount Desert Town
Maine,2004,President,,513,417,,,,,,,,,,,7,1,,,9,,,0,,,,,,,,,,,5,,,,,,,Mount Vernon Town
Maine,2004,President,,979,1093,,,,,,,,,,,13,6,,,30,,,0,,,,,,,,,,,1,,,,,,,Naples Town
Maine,2004,President,,18,12,,,,,,,,,,,0,0,,,0,,,0,,,,,,,,,,,0,,,,,,,Nashville Plantation
Maine,2004,President,,104,54,,,,,,,,,,,1,0,,,1,,,0,,,,,,,,,,,0,,,,,,,New Canada Town
Maine,2004,President,,1438,1555,,,,,,,,,,,16,10,,,36,,,0,,,,,,,,,,,3,,,,,,,New Gloucester Town
Maine,2004,President,,131,189,,,,,,,,,,,0,0,,,2,,,0,,,,,,,,,,,0,,,,,,,New Limerick Town
Maine,2004,President,,207,266,,,,,,,,,,,1,0,,,3,,,0,,,,,,,,,,,0,,,,,,,New Portland Town
Maine,2004,President,,424,397,,,,,,,,,,,3,1,,,27,,,0,,,,,,,,,,,1,,,,,,,New Sharon Town
Maine,2004,President,,200,175,,,,,,,,,,,1,1,,,3,,,0,,,,,,,,,,,0,,,,,,,New Sweden Town
Maine,2004,President,,213,241,,,,,,,,,,,1,0,,,3,,,0,,,,,,,,,,,0,,,,,,,New Vineyard Town
Maine,2004,President,,402,469,,,,,,,,,,,6,2,,,7,,,0,,,,,,,,,,,1,,,,,,,Newburgh Town
Maine,2004,President,,683,463,,,,,,,,,,,0,7,,,12,,,0,,,,,,,,,,,1,,,,,,,Newcastle Town
Maine,2004,President,,332,427,,,,,,,,,,,4,0,,,9,,,0,,,,,,,,,,,2,,,,,,,Newfield Town
Maine,2004,President,,656,947,,,,,,,,,,,9,6,,,14,,,0,,,,,,,,,,,2,,,,,,,Newport Town
Maine,2004,President,,131,105,,,,,,,,,,,1,1,,,5,,,0,,,,,,,,,,,0,,,,,,,Newry Town
Maine,2004,President,,587,524,,,,,,,,,,,5,4,,,12,,,0,,,,,,,,,,,0,,,,,,,Nobleboro Town
Maine,2004,President,,923,814,,,,,,,,,,,10,5,,,24,,,0,,,,,,,,,,,0,,,,,,,Norridgewock Town
Maine,2004,President,,1177,1343,,,,,,,,,,,8,3,,,37,,,0,,,,,,,,,,,4,,,,,,,North Berwick Town
Maine,2004,President,,157,108,,,,,,,,,,,2,0,,,3,,,0,,,,,,,,,,,0,,,,,,,North Haven Town
Maine,2004,President,,1207,1069,,,,,,,,,,,9,7,,,20,,,0,,,,,,,,,,,1,,,,,,,North Yarmouth Town
Maine,2004,President,,43,45,,,,,,,,,,,0,0,,,0,,,0,,,,,,,,,,,0,,,,,,,Northfield Town
Maine,2004,President,,499,435,,,,,,,,,,,3,5,,,13,,,0,,,,,,,,,,,5,,,,,,,Northport Town
Maine,2004,President,,1466,1128,,,,,,,,,,,9,3,,,37,,,0,,,,,,,,,,,3,,,,,,,Norway Town
Maine,2004,President,,33,43,,,,,,,,,,,2,0,,,0,,,0,,,,,,,,,,,1,,,,,,,No. 8 S.D. UT
Maine,2004,President,,4,8,,,,,,,,,,,0,0,,,0,,,0,,,,,,,,,,,0,,,,,,,No. 14 (Cooper) UT
Maine,2004,President,,20,31,,,,,,,,,,,1,0,,,0,,,0,,,,,,,,,,,0,,,,,,,No. 21 UT
Maine,2004,President,,9,15,,,,,,,,,,,0,0,,,0,,,0,,,,,,,,,,,0,,,,,,,No. 27 UT
Maine,2004,President,,153,217,,,,,,,,,,,2,0,,,7,,,0,,,,,,,,,,,1,,,,,,,Oakfield Town
Maine,2004,President,,1716,1501,,,,,,,,,,,15,5,,,42,,,0,,,,,,,,,,,2,,,,,,,Oakland Town
Maine,2004,President,,604,408,,,,,,,,,,,2,3,,,7,,,0,,,,,,,,,,,0,,,,,,,Ogunquit Town
Maine,2004,President,,3240,2095,,,,,,,,,,,22,15,,,51,,,0,,,,,,,,,,,5,,,,,,,Old Orchard Beach Town
Maine,2004,President,,2729,1674,,,,,,,,,,,24,13,,,41,,,0,,,,,,,,,,,2,,,,,,,Old Town City
Maine,2004,President,,30,50,,,,,,,,,,,0,0,,,1,,,0,,,,,,,,,,,0,,,,,,,Orient Town
Maine,2004,President,,749,548,,,,,,,,,,,4,5,,,15,,,0,,,,,,,,,,,4,,,,,,,Orland Town
Maine,2004,President,,0,0,,,,,,,,,,,0,0,,,0,,,0,,,,,,,,,,,0,,,,,,,Orneville UT
Maine,2004,President,,3649,1578,,,,,,,,,,,21,25,,,49,,,0,,,,,,,,,,,3,,,,,,,Orono Town
Maine,2004,President,,1017,1248,,,,,,,,,,,4,2,,,17,,,0,,,,,,,,,,,3,,,,,,,Orrington Town
Maine,2004,President,,14,37,,,,,,,,,,,0,1,,,0,,,0,,,,,,,,,,,0,,,,,,,Osborn Town
Maine,2004,President,,138,245,,,,,,,,,,,2,1,,,2,,,0,,,,,,,,,,,0,,,,,,,Otis Town
Maine,2004,President,,491,505,,,,,,,,,,,7,1,,,17,,,0,,,,,,,,,,,0,,,,,,,Otisfield Town
Maine,2004,President,,511,516,,,,,,,,,,,5,1,,,7,,,0,,,,,,,,,,,1,,,,,,,Owls Head Town
Maine,2004,President,,21,23,,,,,,,,,,,0,2,,,1,,,0,,,,,,,,,,,0,,,,,,,Oxbow Plantation
Maine,2004,President,,952,1028,,,,,,,,,,,10,3,,,23,,,0,,,,,,,,,,,0,,,,,,,Oxford Town
Maine,2004,President,,336,435,,,,,,,,,,,8,0,,,13,,,0,,,,,,,,,,,5,,,,,,,Palermo Town
Maine,2004,President,,438,622,,,,,,,,,,,4,5,,,9,,,0,,,,,,,,,,,4,,,,,,,Palmyra Town
Maine,2004,President,,1374,1276,,,,,,,,,,,10,8,,,34,,,0,,,,,,,,,,,6,,,,,,,Paris Town
Maine,2004,President,,163,254,,,,,,,,,,,3,3,,,7,,,0,,,,,,,,,,,5,,,,,,,Parkman Town
Maine,2004,President,,516,475,,,,,,,,,,,2,4,,,22,,,0,,,,,,,,,,,4,,,,,,,Parsonsfield Town
Maine,2004,President,,73,131,,,,,,,,,,,1,0,,,4,,,0,,,,,,,,,,,0,,,,,,,Passadumkeag Town
Maine,2004,President,,193,403,,,,,,,,,,,0,0,,,4,,,0,,,,,,,,,,,0,,,,,,,Patten Town
Maine,2004,President,,264,224,,,,,,,,,,,1,3,,,3,,,0,,,,,,,,,,,0,,,,,,,Pembroke Town
Maine,2004,President,,505,359,,,,,,,,,,,1,2,,,5,,,0,,,,,,,,,,,1,,,,,,,Penobscot Town
Maine,2004,President,,258,24,,,,,,,,,,,0,2,,,2,,,0,,,,,,,,,,,0,,,,,,,Penobscot Nation Voting District
Maine,2004,President,,102,144,,,,,,,,,,,0,0,,,2,,,0,,,,,,,,,,,0,,,,,,,Perham Town
Maine,2004,President,,7,10,,,,,,,,,,,0,0,,,0,,,0,,,,,,,,,,,0,,,,,,,Perkins UT
Maine,2004,President,,197,207,,,,,,,,,,,2,1,,,4,,,0,,,,,,,,,,,2,,,,,,,Perry Town
Maine,2004,President,,535,386,,,,,,,,,,,2,3,,,12,,,0,,,,,,,,,,,2,,,,,,,Peru Town
Maine,2004,President,,271,281,,,,,,,,,,,5,0,,,4,,,0,,,,,,,,,,,0,,,,,,,Phillips Town
Maine,2004,President,,713,676,,,,,,,,,,,9,3,,,22,,,0,,,,,,,,,,,4,,,,,,,Phippsburg Town
Maine,2004,President,,986,1087,,,,,,,,,,,6,11,,,17,,,0,,,,,,,,,,,3,,,,,,,Pittsfield Town
Maine,2004,President,,766,815,,,,,,,,,,,16,2,,,17,,,0,,,,,,,,,,,1,,,,,,,Pittston Town
Maine,2004,President,,214,46,,,,,,,,,,,0,0,,,0,,,0,,,,,,,,,,,0,,,,,,,Pleasant Point Voting District
Maine,2004,President,,29,28,,,,,,,,,,,0,0,,,1,,,0,,,,,,,,,,,0,,,,,,,Pleasant Ridge Plantation
Maine,2004,President,,279,430,,,,,,,,,,,4,0,,,3,,,0,,,,,,,,,,,0,,,,,,,Plymouth Town
Maine,2004,President,,1490,1465,,,,,,,,,,,11,7,,,33,,,0,,,,,,,,,,,2,,,,,,,Poland Town
Maine,2004,President,,137,135,,,,,,,,,,,2,2,,,0,,,0,,,,,,,,,,,0,,,,,,,Portage Lake Town
Maine,2004,President,,383,415,,,,,,,,,,,4,1,,,8,,,0,,,,,,,,,,,0,,,,,,,Porter Town
Maine,2004,President,,26800,9455,,,,,,,,,,,142,113,,,385,,,0,,,,,,,,,,,21,,,,,,,Portland City
Maine,2004,President,,557,445,,,,,,,,,,,6,0,,,10,,,0,,,,,,,,,,,0,,,,,,,Pownal Town
Maine,2004,President,,31,51,,,,,,,,,,,0,1,,,2,,,0,,,,,,,,,,,1,,,,,,,Prentiss UT
Maine,2004,President,,2309,2268,,,,,,,,,,,15,15,,,57,,,0,,,,,,,,,,,8,,,,,,,Presque Isle City
Maine,2004,President,,182,258,,,,,,,,,,,4,2,,,5,,,0,,,,,,,,,,,0,,,,,,,Princeton Town
Maine,2004,President,,184,200,,,,,,,,,,,2,0,,,5,,,0,,,,,,,,,,,2,,,,,,,Prospect Town
Maine,2004,President,,585,486,,,,,,,,,,,6,3,,,8,,,0,,,,,,,,,,,1,,,,,,,Randolph Town
Maine,2004,President,,295,440,,,,,,,,,,,1,1,,,13,,,0,,,,,,,,,,,3,,,,,,,Rangeley Town
Maine,2004,President,,44,63,,,,,,,,,,,1,0,,,0,,,0,,,,,,,,,,,0,,,,,,,Rangeley Plantation
Maine,2004,President,,1314,1335,,,,,,,,,,,4,4,,,33,,,0,,,,,,,,,,,4,,,,,,,Raymond Town
Maine,2004,President,,893,725,,,,,,,,,,,6,3,,,27,,,0,,,,,,,,,,,3,,,,,,,Readfield Town
Maine,2004,President,,21,60,,,,,,,,,,,0,0,,,1,,,0,,,,,,,,,,,0,,,,,,,Reed Plantation
Maine,2004,President,,935,895,,,,,,,,,,,15,5,,,29,,,0,,,,,,,,,,,0,,,,,,,Richmond Town
Maine,2004,President,,116,153,,,,,,,,,,,0,1,,,3,,,0,,,,,,,,,,,0,,,,,,,Ripley Town
Maine,2004,President,,151,131,,,,,,,,,,,0,0,,,4,,,0,,,,,,,,,,,0,,,,,,,Robbinston Town
Maine,2004,President,,2077,1497,,,,,,,,,,,21,11,,,47,,,0,,,,,,,,,,,2,,,,,,,Rockland City
Maine,2004,President,,1224,872,,,,,,,,,,,13,4,,,18,,,0,,,,,,,,,,,0,,,,,,,Rockport Town
Maine,2004,President,,71,146,,,,,,,,,,,0,0,,,6,,,0,,,,,,,,,,,1,,,,,,,Rockwood UT
Maine,2004,President,,312,283,,,,,,,,,,,4,5,,,10,,,0,,,,,,,,,,,0,,,,,,,Rome Town
Maine,2004,President,,93,67,,,,,,,,,,,6,1,,,0,,,0,,,,,,,,,,,0,,,,,,,Roque Bluffs Town
Maine,2004,President,,173,89,,,,,,,,,,,1,2,,,4,,,0,,,,,,,,,,,0,,,,,,,Roxbury Town
Maine,2004,President,,2060,1151,,,,,,,,,,,16,8,,,58,,,0,,,,,,,,,,,4,,,,,,,Rumford Town
Maine,2004,President,,1269,1212,,,,,,,,,,,6,6,,,27,,,0,,,,,,,,,,,2,,,,,,,Sabattus Town
Maine,2004,President,,5892,3948,,,,,,,,,,,28,23,,,76,,,0,,,,,,,,,,,2,,,,,,,Saco City
Maine,2004,President,,377,123,,,,,,,,,,,0,1,,,1,,,0,,,,,,,,,,,3,,,,,,,Saint Agatha Town
Maine,2004,President,,380,638,,,,,,,,,,,7,3,,,13,,,0,,,,,,,,,,,1,,,,,,,Saint Albans Town
Maine,2004,President,,251,87,,,,,,,,,,,3,1,,,1,,,0,,,,,,,,,,,0,,,,,,,Saint Francis Town
Maine,2004,President,,967,738,,,,,,,,,,,10,4,,,23,,,0,,,,,,,,,,,10,,,,,,,Saint George Town
Maine,2004,President,,123,57,,,,,,,,,,,1,1,,,3,,,0,,,,,,,,,,,0,,,,,,,Saint John Plantation
Maine,2004,President,,37,60,,,,,,,,,,,0,0,,,0,,,0,,,,,,,,,,,0,,,,,,,Sandy River Plantation
Maine,2004,President,,5582,4634,,,,,,,,,,,45,21,,,109,,,0,,,,,,,,,,,15,,,,,,,Sanford Town
