State,Year,Office,County,D1#,R#,SD#,D2#,AS#,Nat.#,Wor.#,AF#,Lib.#,TC#,NP#,HR#,Cit.#,GB#,FL#,Proh.#,Labor#,UL#,Pop.#,SW#,S#,Comm.#,SL#,SE#,CW#,ST#,Prog.#,U#,AI#,Ind.#,Tisch#,I1#,I2#,I3#,I4#,Ref.#,NL#,G#,L#,WL#,UC#,W/I#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,D#,FN#,WW#,I#,WAC#,W/I1#,IND#,Am.#,CON#,SD#.1,PU#,Tisch #,W/I7#,W/I8#,W/I9#,SqD#,CD#,T#
Michigan,2010,Governor,Genesee,,62589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868,766,,,,0,0,0,0,0,68708,,,,,0,,1001,,,,,0,0,,,,
Michigan,2010,Governor,Gladwin,,5756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,63,,,,0,0,0,0,0,2986,,,,,0,,106,,,,,0,0,,,,
Michigan,2010,Governor,Gogebic,,2511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,44,,,,0,0,0,0,0,2627,,,,,0,,63,,,,,0,0,,,,
Michigan,2010,Governor,Grand Traverse,,23541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336,291,,,,0,0,0,0,0,9395,,,,,0,,252,,,,,0,0,,,,
Michigan,2010,Governor,Gratiot,,7234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,75,,,,0,0,0,0,0,3537,,,,,0,,92,,,,,0,0,,,,
Michigan,2010,Governor,Hillsdale,,10055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,148,,,,0,0,0,0,0,3675,,,,,0,,137,,,,,0,0,,,,
Michigan,2010,Governor,Houghton,,7295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,137,,,,0,0,0,0,0,4479,,,,,0,,111,,,,,0,0,,,,
Michigan,2010,Governor,Huron,,8453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,77,,,,0,0,0,0,0,3347,,,,,0,,102,,,,,0,0,,,,
Michigan,2010,Governor,Ingham,,43181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865,646,,,,0,0,0,0,0,42961,,,,,0,,416,,,,,0,0,,,,
Michigan,2010,Governor,Ionia,,13269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,163,,,,0,0,0,0,0,4754,,,,,0,,95,,,,,0,0,,,,
Michigan,2010,Governor,Iosco,,5943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,67,,,,0,1,0,0,0,3435,,,,,0,,131,,,,,0,0,,,,
Michigan,2010,Governor,Iron,,2516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,43,,,,0,0,0,0,0,1825,,,,,0,,65,,,,,0,0,,,,
Michigan,2010,Governor,Isabella,,9865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,131,,,,0,0,0,0,0,5776,,,,,0,,97,,,,,0,0,,,,
Michigan,2010,Governor,Jackson,,31914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,324,,,,0,0,0,0,0,16947,,,,,0,,360,,,,,0,0,,,,
Michigan,2010,Governor,Kalamazoo,,46823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542,491,,,,0,0,0,0,0,30499,,,,,0,,502,,,,,0,0,,,,
Michigan,2010,Governor,Kalkaska,,4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,79,,,,0,0,0,0,0,1467,,,,,0,,102,,,,,0,0,,,,
Michigan,2010,Governor,Kent,,134019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023,1431,,,,0,0,0,0,0,57142,,,,,1,,993,,,,,0,0,,,,
Michigan,2010,Governor,Keweenaw,,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,,,,0,0,0,0,0,374,,,,,0,,12,,,,,0,0,,,,
Michigan,2010,Governor,Lake,,2220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,32,,,,0,0,0,0,0,1354,,,,,0,,31,,,,,0,0,,,,
Michigan,2010,Governor,Lapeer,,19771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,279,,,,0,0,0,0,0,9072,,,,,0,,260,,,,,0,0,,,,
Michigan,2010,Governor,Leelanau,,7467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,88,,,,0,0,0,0,0,3655,,,,,0,,64,,,,,0,0,,,,
Michigan,2010,Governor,Lenawee,,19611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,243,,,,3,0,0,0,0,11284,,,,,0,,283,,,,,0,0,,,,
Michigan,2010,Governor,Livingston,,51560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,509,,,,0,0,0,0,0,15994,,,,,0,,309,,,,,0,0,,,,
Michigan,2010,Governor,Luce,,1285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,21,,,,0,0,0,0,0,615,,,,,0,,17,,,,,0,0,,,,
Michigan,2010,Governor,Mackinac,,3129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,35,,,,0,0,0,0,0,1511,,,,,0,,48,,,,,0,0,,,,
Michigan,2010,Governor,Macomb,,164660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1567,1998,,,,0,0,0,1,0,98675,,,,,0,,1799,,,,,0,0,,,,
Michigan,2010,Governor,Manistee,,5513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,90,,,,0,0,0,0,0,3352,,,,,0,,106,,,,,0,0,,,,
Michigan,2010,Governor,Marquette,,10690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,238,,,,0,0,0,0,0,10301,,,,,0,,210,,,,,0,0,,,,
Michigan,2010,Governor,Mason,,6871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,72,,,,0,0,0,0,0,3152,,,,,0,,59,,,,,0,0,,,,
Michigan,2010,Governor,Mecosta,,8079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,99,,,,0,0,0,0,0,3485,,,,,0,,94,,,,,0,0,,,,
Michigan,2010,Governor,Menominee,,4114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,70,,,,0,0,0,0,0,2797,,,,,0,,104,,,,,0,0,,,,
Michigan,2010,Governor,Midland,,20262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,238,,,,0,1,0,0,0,8041,,,,,0,,208,,,,,0,0,,,,
Michigan,2010,Governor,Missaukee,,4057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,46,,,,0,0,0,0,0,1105,,,,,0,,41,,,,,0,0,,,,
Michigan,2010,Governor,Monroe,,28911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301,410,,,,0,0,0,0,0,17917,,,,,0,,428,,,,,0,0,,,,
Michigan,2010,Governor,Montcalm,,12170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,157,,,,0,0,3,0,0,5237,,,,,0,,167,,,,,0,0,,,,
Michigan,2010,Governor,Montmorency,,2625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,53,,,,0,0,0,0,0,1113,,,,,1,,54,,,,,0,0,,,,
Michigan,2010,Governor,Muskegon,,27567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332,333,,,,0,0,0,0,0,22552,,,,,0,,341,,,,,0,0,,,,
Michigan,2010,Governor,Newaygo,,10503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,126,,,,0,0,0,0,0,4101,,,,,0,,137,,,,,0,0,,,,
Michigan,2010,Governor,Oakland,,272040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2420,2697,,,,0,0,0,0,0,173615,,,,,0,,1865,,,,,0,0,,,,
Michigan,2010,Governor,Oceana,,5710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,59,,,,0,0,0,0,0,2549,,,,,0,,63,,,,,0,0,,,,
Michigan,2010,Governor,Ogemaw,,4866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,59,,,,0,0,0,0,0,2442,,,,,0,,117,,,,,0,0,,,,
Michigan,2010,Governor,Ontonagon,,1585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,41,,,,0,0,0,0,0,1176,,,,,0,,52,,,,,0,0,,,,
Michigan,2010,Governor,Osceola,,5518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,94,,,,0,0,0,0,0,1901,,,,,0,,77,,,,,0,0,,,,
Michigan,2010,Governor,Oscoda,,2079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,39,,,,0,0,0,0,0,896,,,,,0,,53,,,,,0,0,,,,
Michigan,2010,Governor,Otsego,,6130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,87,,,,0,0,0,0,0,2349,,,,,0,,77,,,,,0,0,,,,
Michigan,2010,Governor,Ottawa,,71847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418,563,,,,0,0,0,0,0,17534,,,,,2,,454,,,,,0,0,,,,
Michigan,2010,Governor,Presque Isle,,3427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,46,,,,0,0,0,0,0,1892,,,,,0,,66,,,,,0,0,,,,
Michigan,2010,Governor,Roscommon,,6450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,80,,,,0,0,0,0,0,3157,,,,,0,,117,,,,,0,0,,,,
Michigan,2010,Governor,Saginaw,,37920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,374,,,,0,0,0,0,0,29008,,,,,0,,439,,,,,0,0,,,,
Michigan,2010,Governor,Saint Clair,,34503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362,481,,,,0,0,0,0,0,16425,,,,,0,,497,,,,,0,0,,,,
Michigan,2010,Governor,Saint Joseph,,10794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,129,,,,0,0,0,0,0,4126,,,,,0,,134,,,,,0,0,,,,
Michigan,2010,Governor,Sanilac,,9576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,100,,,,0,0,0,0,0,3453,,,,,0,,124,,,,,0,0,,,,
Michigan,2010,Governor,Schoolcraft,,1787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,34,,,,0,0,0,0,0,1285,,,,,0,,39,,,,,0,0,,,,
Michigan,2010,Governor,Shiawassee,,14245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,192,,,,0,0,0,0,0,8595,,,,,0,,191,,,,,0,0,,,,
Michigan,2010,Governor,Tuscola,,12314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,137,,,,0,0,0,0,0,5850,,,,,0,,153,,,,,0,0,,,,
Michigan,2010,Governor,Van Buren,,13985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,226,,,,0,0,0,0,0,7264,,,,,0,,182,,,,,0,0,,,,
Michigan,2010,Governor,Washtenaw,,58029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981,720,,,,1,0,0,0,0,59829,,,,,0,,445,,,,,0,0,,,,
Michigan,2010,Governor,Wayne,,201424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2566,2612,,,,1,1,1,1,2,316514,,,,,2,,2624,,,,,1,1,,,,
Michigan,2010,Governor,Wexford,,7251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,122,,,,0,0,0,0,0,2707,,,,,0,,102,,,,,0,0,,,,
Michigan,2014,Governor,Alcona,,2529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,64,,,,0,0,0,,,1806,,,,,0,,49,,,,,,,,,,
Michigan,2014,Governor,Alger,,1520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,57,,,,0,0,0,,,1646,,,,,0,,43,,,,,,,,,,
Michigan,2014,Governor,Allegan,,23301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,502,,,,0,0,0,,,11187,,,,,0,,272,,,,,,,,,,
Michigan,2014,Governor,Alpena,,4810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,149,,,,0,0,0,,,4546,,,,,0,,73,,,,,,,,,,
Michigan,2014,Governor,Antrim,,5881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,114,,,,0,0,0,,,3407,,,,,0,,64,,,,,,,,,,
Michigan,2014,Governor,Arenac,,2708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,95,,,,0,0,0,,,2459,,,,,1,,87,,,,,,,,,,
Michigan,2014,Governor,Baraga,,1180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,28,,,,0,0,0,,,1249,,,,,0,,20,,,,,,,,,,
Michigan,2014,Governor,Barry,,12824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,219,,,,0,0,0,,,6760,,,,,0,,159,,,,,,,,,,
Michigan,2014,Governor,Bay,,17899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,459,,,,2,0,0,,,19307,,,,,0,,363,,,,,,,,,,
Michigan,2014,Governor,Benzie,,3823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,122,,,,0,0,0,,,3183,,,,,0,,45,,,,,,,,,,
Michigan,2014,Governor,Berrien,,24173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,727,,,,0,0,0,,,18042,,,,,0,,316,,,,,,,,,,
Michigan,2014,Governor,Branch,,7050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,162,,,,0,0,0,,,3907,,,,,0,,112,,,,,,,,,,
Michigan,2014,Governor,Calhoun,,20425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,423,,,,0,0,0,,,16709,,,,,0,,247,,,,,,,,,,
Michigan,2014,Governor,Cass,,7521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,236,,,,0,0,2,,,5425,,,,,0,,164,,,,,,,,,,
Michigan,2014,Governor,Charlevoix,,6255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,128,,,,0,0,0,,,3998,,,,,0,,93,,,,,,,,,,
Michigan,2014,Governor,Cheboygan,,5287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,133,,,,0,0,0,,,4005,,,,,0,,110,,,,,,,,,,
Michigan,2014,Governor,Chippewa,,5590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,171,,,,0,0,0,,,5166,,,,,0,,92,,,,,,,,,,
Michigan,2014,Governor,Clare,,4660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,172,,,,1,0,0,,,4210,,,,,11,,153,,,,,,,,,,
Michigan,2014,Governor,Clinton,,15946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,249,,,,0,1,0,,,12723,,,,,0,,114,,,,,,,,,,
Michigan,2014,Governor,Crawford,,2656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,74,,,,0,0,0,,,1962,,,,,0,,44,,,,,,,,,,
Michigan,2014,Governor,Delta,,7072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,160,,,,0,0,0,,,6054,,,,,0,,80,,,,,,,,,,
Michigan,2014,Governor,Dickinson,,5025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,88,,,,0,0,0,,,3374,,,,,0,,47,,,,,,,,,,
Michigan,2014,Governor,Eaton,,20026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,391,,,,0,2,0,,,20263,,,,,0,,232,,,,,,,,,,
Michigan,2014,Governor,Emmet,,8063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,196,,,,0,0,0,,,4580,,,,,0,,86,,,,,,,,,,
Michigan,2014,Governor,Genesee,,48896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650,1459,,,,0,0,0,,,79566,,,,,0,,1025,,,,,,,,,,
Michigan,2014,Governor,Gladwin,,4579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,146,,,,0,0,0,,,3735,,,,,0,,105,,,,,,,,,,
Michigan,2014,Governor,Gogebic,,2306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,42,,,,0,0,0,,,2628,,,,,0,,44,,,,,,,,,,
Michigan,2014,Governor,Grand Traverse,,19461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236,499,,,,0,0,0,,,12992,,,,,0,,178,,,,,,,,,,
Michigan,2014,Governor,Gratiot,,5670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,145,,,,0,0,0,,,4986,,,,,0,,83,,,,,,,,,,
Michigan,2014,Governor,Hillsdale,,8309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,190,,,,0,0,0,,,4598,,,,,0,,142,,,,,,,,,,
Michigan,2014,Governor,Houghton,,5581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,187,,,,0,2,0,,,4449,,,,,0,,63,,,,,,,,,,
Michigan,2014,Governor,Huron,,7143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,119,,,,0,0,0,,,4377,,,,,0,,112,,,,,,,,,,
Michigan,2014,Governor,Ingham,,35392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481,816,,,,0,0,0,,,50002,,,,,0,,328,,,,,,,,,,
Michigan,2014,Governor,Ionia,,10424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,246,,,,0,1,0,,,7093,,,,,0,,150,,,,,,,,,,
Michigan,2014,Governor,Iosco,,5095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,166,,,,0,0,0,,,4063,,,,,0,,79,,,,,,,,,,
Michigan,2014,Governor,Iron,,2262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,67,,,,0,0,0,,,1839,,,,,0,,33,,,,,,,,,,
Michigan,2014,Governor,Isabella,,8031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,263,,,,0,0,0,,,7871,,,,,5,,152,,,,,,,,,,
Michigan,2014,Governor,Jackson,,25672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173,519,,,,0,0,0,,,19563,,,,,0,,306,,,,,,,,,,
Michigan,2014,Governor,Kalamazoo,,41409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,1369,,,,0,1,0,,,37524,,,,,0,,379,,,,,,,,,,
Michigan,2014,Governor,Kalkaska,,3330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,120,,,,2,0,0,,,2202,,,,,0,,79,,,,,,,,,,
Michigan,2014,Governor,Kent,,116967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021,2180,,,,0,0,1,,,67289,,,,,0,,914,,,,,,,,,,
Michigan,2014,Governor,Keweenaw,,639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,17,,,,0,0,0,,,444,,,,,0,,7,,,,,,,,,,
Michigan,2014,Governor,Lake,,1745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,57,,,,0,0,0,,,1656,,,,,0,,36,,,,,,,,,,
Michigan,2014,Governor,Lapeer,,17024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,423,,,,2,0,0,,,11614,,,,,0,,364,,,,,,,,,,
Michigan,2014,Governor,Leelanau,,6172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,123,,,,0,0,0,,,4600,,,,,0,,48,,,,,,,,,,
Michigan,2014,Governor,Lenawee,,15576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,388,,,,0,1,0,,,12664,,,,,0,,325,,,,,,,,,,
Michigan,2014,Governor,Livingston,,47113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253,840,,,,0,0,0,,,21484,,,,,0,,332,,,,,,,,,,
Michigan,2014,Governor,Luce,,1046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,24,,,,0,0,0,,,810,,,,,0,,25,,,,,,,,,,
Michigan,2014,Governor,Mackinac,,2414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,33,,,,0,0,0,,,1996,,,,,0,,37,,,,,,,,,,
Michigan,2014,Governor,Macomb,,142836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053,2899,,,,0,0,0,,,116651,,,,,0,,1664,,,,,,,,,,
Michigan,2014,Governor,Manistee,,4362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,129,,,,0,0,0,,,4652,,,,,0,,63,,,,,,,,,,
Michigan,2014,Governor,Marquette,,9264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,300,,,,0,0,0,,,12458,,,,,0,,100,,,,,,,,,,
Michigan,2014,Governor,Mason,,5455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,150,,,,0,0,0,,,4330,,,,,0,,81,,,,,,,,,,
Michigan,2014,Governor,Mecosta,,6491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,168,,,,0,0,0,,,4854,,,,,0,,112,,,,,,,,,,
Michigan,2014,Governor,Menominee,,3635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,60,,,,0,0,0,,,2729,,,,,0,,49,,,,,,,,,,
Michigan,2014,Governor,Midland,,17669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,424,,,,0,0,0,,,10607,,,,,0,,178,,,,,,,,,,
Michigan,2014,Governor,Missaukee,,3209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,67,,,,0,0,0,,,1541,,,,,0,,44,,,,,,,,,,
Michigan,2014,Governor,Monroe,,24271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,660,,,,0,0,0,,,21447,,,,,0,,430,,,,,,,,,,
Michigan,2014,Governor,Montcalm,,9866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,281,,,,7,0,0,,,6686,,,,,0,,220,,,,,,,,,,
Michigan,2014,Governor,Montmorency,,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,63,,,,0,0,0,,,1497,,,,,0,,45,,,,,,,,,,
Michigan,2014,Governor,Muskegon,,22879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283,650,,,,0,0,0,,,24752,,,,,0,,507,,,,,,,,,,
Michigan,2014,Governor,Newaygo,,8980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,246,,,,0,0,0,,,5031,,,,,0,,188,,,,,,,,,,
Michigan,2014,Governor,Oakland,,247876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1891,4021,,,,0,0,0,,,191375,,,,,1,,1502,,,,,,,,,,
Michigan,2014,Governor,Oceana,,4999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,95,,,,0,0,0,,,3045,,,,,0,,96,,,,,,,,,,
Michigan,2014,Governor,Ogemaw,,3622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,119,,,,0,0,0,,,3095,,,,,0,,96,,,,,,,,,,
Michigan,2014,Governor,Ontonagon,,1295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,35,,,,0,0,0,,,1156,,,,,0,,31,,,,,,,,,,
Michigan,2014,Governor,Osceola,,4337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,125,,,,0,0,0,,,2642,,,,,0,,94,,,,,,,,,,
Michigan,2014,Governor,Oscoda,,1498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,52,,,,0,0,0,,,1158,,,,,0,,56,,,,,,,,,,
Michigan,2014,Governor,Otsego,,5085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,116,,,,0,0,0,,,3211,,,,,0,,78,,,,,,,,,,
Michigan,2014,Governor,Ottawa,,65892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,926,,,,0,1,0,,,21956,,,,,0,,444,,,,,,,,,,
Michigan,2014,Governor,Presque Isle,,2743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,72,,,,0,0,0,,,2365,,,,,0,,59,,,,,,,,,,
Michigan,2014,Governor,Roscommon,,4861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,142,,,,0,0,0,,,4070,,,,,0,,94,,,,,,,,,,
Michigan,2014,Governor,Saginaw,,30266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,746,,,,1,0,0,,,35370,,,,,0,,480,,,,,,,,,,
Michigan,2014,Governor,Saint Clair,,28666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,772,,,,0,0,0,,,21546,,,,,0,,468,,,,,,,,,,
Michigan,2014,Governor,Saint Joseph,,9124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,253,,,,0,3,0,,,5308,,,,,0,,142,,,,,,,,,,
Michigan,2014,Governor,Sanilac,,7986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,164,,,,0,0,0,,,4288,,,,,0,,138,,,,,,,,,,
Michigan,2014,Governor,Schoolcraft,,1507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,32,,,,0,0,0,,,1321,,,,,0,,21,,,,,,,,,,
Michigan,2014,Governor,Shiawassee,,12266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,393,,,,1,0,0,,,11251,,,,,0,,250,,,,,,,,,,
Michigan,2014,Governor,Tuscola,,9804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,254,,,,0,0,0,,,7530,,,,,0,,205,,,,,,,,,,
Michigan,2014,Governor,Van Buren,,12310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,353,,,,0,0,0,,,9250,,,,,0,,191,,,,,,,,,,
Michigan,2014,Governor,Washtenaw,,50394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802,1094,,,,0,0,0,,,68275,,,,,0,,347,,,,,,,,,,
Michigan,2014,Governor,Wayne,,177691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1911,4139,,,,1,0,0,,,323762,,,,,0,,2380,,,,,,,,,,
Michigan,2014,Governor,Wexford,,5868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,166,,,,0,0,0,,,3835,,,,,0,,104,,,,,,,,,,
Michigan,2018,Governor,Alcona,,"3,408",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,41,40,,,,0,0,0,0,0,"1,982",,,,,0,,42,,,,,0,0,0,,,
