State,Year,Office,County,D#,R#,GB#,Proh.#,ND#,S#,SL#,SW#,Comm.#,IL#,Pop.#,Prog.#,U#,AI#,I1#,I2#,Ref.#,NL#,G#,L#,LaR#,Wor.#,Labor#,NA#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,TE#,TSJ#,TO#,Vol.#,CON#,LWR#,TND#,12V#,BR#,GR#,UCT#,TRP#,IndCit#,ITR#,SSG#,DS#,Anti-Mer#,I3#,ET#,Am.#,DN#,I#,IHT#,W/I#,Town,UI#
Massachusetts,2012,President,,2188,1446,,,,,,,,,,,,,,,,,21,24,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eastham,
Massachusetts,2012,President,,6283,2463,,,,,,,,,,,,,,,,,157,103,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Easthampton,
Massachusetts,2012,President,,5733,6206,,,,,,,,,,,,,,,,,42,95,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Easton,
Massachusetts,2012,President,,1701,827,,,,,,,,,,,,,,,,,14,22,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Edgartown,
Massachusetts,2012,President,,677,152,,,,,,,,,,,,,,,,,9,4,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Egremont,
Massachusetts,2012,President,,557,200,,,,,,,,,,,,,,,,,5,8,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Erving,
Massachusetts,2012,President,,1163,966,,,,,,,,,,,,,,,,,14,29,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Essex,
Massachusetts,2012,President,,9409,3589,,,,,,,,,,,,,,,,,45,93,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Everett,
Massachusetts,2012,President,,5011,3056,,,,,,,,,,,,,,,,,46,107,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fairhaven,
Massachusetts,2012,President,,21878,7390,,,,,,,,,,,,,,,,,128,299,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fall River,
Massachusetts,2012,President,,11127,8163,,,,,,,,,,,,,,,,,112,153,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Falmouth,
Massachusetts,2012,President,,8547,5602,,,,,,,,,,,,,,,,,71,216,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fitchburg,
Massachusetts,2012,President,,255,127,,,,,,,,,,,,,,,,,1,7,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Florida,
Massachusetts,2012,President,,4787,4817,,,,,,,,,,,,,,,,,22,99,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Foxborough,
Massachusetts,2012,President,,18499,8978,,,,,,,,,,,,,,,,,164,265,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Framingham,
Massachusetts,2012,President,,8616,8566,,,,,,,,,,,,,,,,,87,176,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Franklin,
Massachusetts,2012,President,,2318,2247,,,,,,,,,,,,,,,,,25,66,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Freetown,
Massachusetts,2012,President,,4699,3331,,,,,,,,,,,,,,,,,65,117,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gardner,
Massachusetts,2012,President,,2273,2579,,,,,,,,,,,,,,,,,17,49,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Georgetown,
Massachusetts,2012,President,,653,213,,,,,,,,,,,,,,,,,18,12,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gill,
Massachusetts,2012,President,,9780,5535,,,,,,,,,,,,,,,,,79,161,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gloucester,
Massachusetts,2012,President,,395,198,,,,,,,,,,,,,,,,,11,10,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Goshen,
Massachusetts,2012,President,,49,36,,,,,,,,,,,,,,,,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gosnold,
Massachusetts,2012,President,,4877,4438,,,,,,,,,,,,,,,,,49,122,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grafton,
Massachusetts,2012,President,,1870,1575,,,,,,,,,,,,,,,,,28,28,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Granby,
Massachusetts,2012,President,,377,502,,,,,,,,,,,,,,,,,4,11,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Granville,
Massachusetts,2012,President,,2928,597,,,,,,,,,,,,,,,,,43,33,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Great Barrington,
Massachusetts,2012,President,,6187,1895,,,,,,,,,,,,,,,,,185,89,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greenfield,
Massachusetts,2012,President,,3229,2814,,,,,,,,,,,,,,,,,49,58,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Groton,
Massachusetts,2012,President,,1832,2084,,,,,,,,,,,,,,,,,17,50,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Groveland,
Massachusetts,2012,President,,2142,891,,,,,,,,,,,,,,,,,43,26,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hadley,
Massachusetts,2012,President,,1938,2071,,,,,,,,,,,,,,,,,16,48,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Halifax,
Massachusetts,2012,President,,2189,2223,,,,,,,,,,,,,,,,,26,56,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hamilton,
Massachusetts,2012,President,,1286,1569,,,,,,,,,,,,,,,,,13,37,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hampden,
Massachusetts,2012,President,,228,142,,,,,,,,,,,,,,,,,3,9,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hancock,
Massachusetts,2012,President,,3359,4911,,,,,,,,,,,,,,,,,20,53,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hanover,
Massachusetts,2012,President,,2513,3003,,,,,,,,,,,,,,,,,14,43,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hanson,
