State,Year,Office,County,D#,R#,GR#,Justice#,C#,FLR#,IND#,I#,New#,PF#,LU#,T#,S&L,SW#,Labor#,S#,Comm.#,SL#,Proh.#,Pop.#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,W/I7#,W/I8#,W/I9#,W/I10#,GD#,Prog.#,GWP#,Ref.#,NL#,G#,SD#,NA#,Cit.#,L#,P&P,KISS#,ABC#,I1#,I2#,I3#,I4#,I5#,I6#,I7#,GR#.1,M#,W/I#,ER#,CRE#,RJF#,PoV#,Loc.#,Year / Office,Town,S&L#,P&P#
Vermont,1998,Governor,,117,177,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,Sutton Town,,
Vermont,1998,Governor,,938,853,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,11,,,,,,,,,,,,,0,,,,,,,Swanton Town,,
Vermont,1998,Governor,,765,502,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,3,,,,,,,,,,,,,0,,,,,,,Thetford Town,,
Vermont,1998,Governor,,108,76,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,Tinmouth Town,,
Vermont,1998,Governor,,124,208,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,0,,,,,,,Topsham Town,,
Vermont,1998,Governor,,246,236,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,8,,,,,,,,,,,,,1,,,,,,,Townshend Town,,
Vermont,1998,Governor,,154,262,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,1,,,,,,,,,,,,,0,,,,,,,Troy Town,,
Vermont,1998,Governor,,263,211,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,4,,,,,,,,,,,,,0,,,,,,,Tunbridge Town,,
Vermont,1998,Governor,,861,439,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,4,,,,,,,,,,,,,1,,,,,,,Underhill Town,,
Vermont,1998,Governor,,499,325,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,8,,,,,,,,,,,,,1,,,,,,,Vergennes City,,
Vermont,1998,Governor,,286,521,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,13,,,,,,,,,,,,,1,,,,,,,Vernon Town,,
Vermont,1998,Governor,,147,120,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,1,,,,,,,,,,,,,0,,,,,,,Vershire Town,,
Vermont,1998,Governor,,8,48,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1,,,,,,,,,,,,,0,,,,,,,Victory Town,,
Vermont,1998,Governor,,391,358,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,2,,,,,,,,,,,,,4,,,,,,,Waitsfield Town,,
Vermont,1998,Governor,,185,188,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,5,,,,,,,,,,,,,0,,,,,,,Walden Town,,
Vermont,1998,Governor,,473,421,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,3,,,,,,,,,,,,,5,,,,,,,Wallingford Town,,
Vermont,1998,Governor,,123,68,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,Waltham Town,,
Vermont,1998,Governor,,99,196,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,3,,,,,,,,,,,,,1,,,,,,,Wardsboro Town,,
Vermont,1998,Governor,,300,435,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,2,,,,,,,,,,,,,1,,,,,,,Warren Town,,
Vermont,1998,Governor,,203,193,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,2,,,,,,,,,,,,,1,,,,,,,Washington Town,,
Vermont,1998,Governor,,1173,572,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,9,,,,,,,,,,,,,2,,,,,,,Waterbury Town,,
Vermont,1998,Governor,,220,329,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,5,,,,,,,,,,,,,1,,,,,,,Waterford Town,,
Vermont,1998,Governor,,119,95,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,Waterville Town,,
Vermont,1998,Governor,,598,354,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,7,,,,,,,,,,,,,1,,,,,,,Weathersfield Town,,
Vermont,1998,Governor,,158,155,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,Wells Town,,
Vermont,1998,Governor,,119,121,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1,,,,,,,,,,,,,0,,,,,,,West Fairlee Town,,
Vermont,1998,Governor,,50,44,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,0,,,,,,,West Haven Town,,
Vermont,1998,Governor,,492,326,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,24,,,,,,,,,,,,,0,,,,,,,West Rutland Town,,
Vermont,1998,Governor,,234,258,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,2,,,,,,,,,,,,,0,,,,,,,West Windsor Town,,
Vermont,1998,Governor,,65,132,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,0,,,,,,,Westfield Town,,
Vermont,1998,Governor,,447,254,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,5,,,,,,,,,,,,,0,,,,,,,Westford Town,,
Vermont,1998,Governor,,706,240,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,14,,,,,,,,,,,,,3,,,,,,,Westminster Town,,
Vermont,1998,Governor,,38,126,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,Westmore Town,,
Vermont,1998,Governor,,106,191,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,0,,,,,,,Weston Town,,
Vermont,1998,Governor,,306,125,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,3,,,,,,,,,,,,,1,,,,,,,Weybridge Town,,
Vermont,1998,Governor,,83,110,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,Wheelock Town,,
Vermont,1998,Governor,,88,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,0,,,,,,,Whiting Town,,
Vermont,1998,Governor,,86,445,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,6,,,,,,,,,,,,,0,,,,,,,Whitingham Town,,
Vermont,1998,Governor,,513,508,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,5,,,,,,,,,,,,,1,,,,,,,Williamstown Town,,
Vermont,1998,Governor,,1467,1427,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,10,,,,,,,,,,,,,6,,,,,,,Williston Town,,
Vermont,1998,Governor,,215,638,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,17,,,,,,,,,,,,,2,,,,,,,Wilmington Town,,
Vermont,1998,Governor,,60,91,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,4,,,,,,,,,,,,,0,,,,,,,Windham Town,,
Vermont,1998,Governor,,882,341,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,8,,,,,,,,,,,,,3,,,,,,,Windsor Town,,
Vermont,1998,Governor,,52,318,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,Winhall Town,,
Vermont,1998,Governor,,1230,542,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,2,,,,,,,,,,,,,0,,,,,,,Winooski City,,
Vermont,1998,Governor,,236,216,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,1,,,,,,,,,,,,,0,,,,,,,Wolcott Town,,
Vermont,1998,Governor,,190,100,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,2,,,,,,,,,,,,,0,,,,,,,Woodbury Town,,
Vermont,1998,Governor,,79,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,,,,,,,,,,0,,,,,,,Woodford Town,,
Vermont,1998,Governor,,791,840,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,4,,,,,,,,,,,,,3,,,,,,,Woodstock Town,,
Vermont,1998,Governor,,279,126,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,1,,,,,,,,,,,,,4,,,,,,,Worcester Town,,
Vermont,2000,Governor,,280,344,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,1,,,,4,0,,,,,,,,0,,,,,,,Addison Town,,
Vermont,2000,Governor,,205,210,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,64,,,,,,,,0,,,,2,1,,,,,,,,0,,,,,,,Albany Town,,
Vermont,2000,Governor,,298,418,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,8,,,,1,2,,,,,,,,0,,,,,,,Alburg Town,,
Vermont,2000,Governor,,124,133,3,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,0,,,,1,1,,,,,,,,0,,,,,,,Andover Town,,
Vermont,2000,Governor,,657,518,14,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,76,,,,,,,,1,,,,4,6,,,,,,,,0,,,,,,,Arlington Town,,
Vermont,2000,Governor,,35,78,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,0,,,,2,0,,,,,,,,0,,,,,,,Athens Town,,
Vermont,2000,Governor,,296,236,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,59,,,,,,,,2,,,,1,1,,,,,,,,1,,,,,,,Bakersfield Town,,
Vermont,2000,Governor,,37,61,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,0,,,,0,2,,,,,,,,0,,,,,,,Baltimore Town,,
Vermont,2000,Governor,,285,235,4,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,1,,,,1,5,,,,,,,,0,,,,,,,Barnard Town,,
Vermont,2000,Governor,,335,417,4,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,135,,,,,,,,3,,,,3,2,,,,,,,,1,,,,,,,Barnet Town,,
Vermont,2000,Governor,,1725,1579,10,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,442,,,,,,,,7,,,,17,5,,,,,,,,3,,,,,,,Barre City,,
Vermont,2000,Governor,,1607,2052,14,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,364,,,,,,,,6,,,,10,9,,,,,,,,5,,,,,,,Barre Town,,
Vermont,2000,Governor,,466,673,4,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,145,,,,,,,,2,,,,2,6,,,,,,,,3,,,,,,,Barton Town,,
Vermont,2000,Governor,,49,76,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,0,,,,0,0,,,,,,,,1,,,,,,,Belvidere Town,,
Vermont,2000,Governor,,3574,2457,58,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,393,,,,,,,,21,,,,41,59,,,,,,,,0,,,,,,,Bennington Town,,
Vermont,2000,Governor,,164,160,2,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,1,,,,94,1,,,,,,,,0,,,,,,,Benson Town,,
Vermont,2000,Governor,,231,280,4,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,0,,,,3,0,,,,,,,,0,,,,,,,Berkshire Town,,
Vermont,2000,Governor,,579,525,4,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,144,,,,,,,,1,,,,2,2,,,,,,,,0,,,,,,,Berlin Town,,
Vermont,2000,Governor,,496,345,7,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,78,,,,,,,,10,,,,4,6,,,,,,,,1,,,,,,,Bethel Town,,
Vermont,2000,Governor,,40,48,2,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,0,,,,5,2,,,,,,,,0,,,,,,,Bloomfield Town,,
Vermont,2000,Governor,,254,221,2,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,0,,,,1,0,,,,,,,,1,,,,,,,Bolton Town,,
Vermont,2000,Governor,,635,565,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,4,,,,3,6,,,,,,,,0,,,,,,,Bradford Town,,
Vermont,2000,Governor,,275,262,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,0,,,,3,1,,,,,,,,1,,,,,,,Braintree Town,,
Vermont,2000,Governor,,878,731,3,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,128,,,,,,,,0,,,,24,3,,,,,,,,1,,,,,,,Brandon Town,,
Vermont,2000,Governor,,3271,1197,24,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,872,,,,,,,,14,,,,14,36,,,,,,,,3,,,,,,,Brattleboro Town,,
Vermont,2000,Governor,,238,264,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,2,,,,4,1,,,,,,,,0,,,,,,,Bridgewater Town,,
Vermont,2000,Governor,,293,306,1,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,3,,,,6,2,,,,,,,,0,,,,,,,Bridport Town,,
Vermont,2000,Governor,,202,367,2,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,7,,,,2,2,,,,,,,,1,,,,,,,Brighton Town,,
Vermont,2000,Governor,,888,612,4,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,168,,,,,,,,1,,,,8,6,,,,,,,,1,,,,,,,Bristol Town,,
Vermont,2000,Governor,,353,306,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,2,,,,3,4,,,,,,,,1,,,,,,,Brookfield Town,,
Vermont,2000,Governor,,117,103,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,0,,,,1,2,,,,,,,,0,,,,,,,Brookline Town,,
Vermont,2000,Governor,,121,205,2,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,0,,,,1,0,,,,,,,,0,,,,,,,Brownington Town,,
Vermont,2000,Governor,,23,20,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,0,,,,1,0,,,,,,,,0,,,,,,,Brunswick Town,,
Vermont,2000,Governor,,314,346,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,5,,,,1,3,,,,,,,,1,,,,,,,Burke Town,,
Vermont,2000,Governor,,11611,3616,88,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,2450,,,,,,,,47,,,,27,40,,,,,,,,17,,,,,,,Burlington City,,
Vermont,2000,Governor,,303,210,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,16,,,,2,3,,,,,,,,0,,,,,,,Cabot Town,,
Vermont,2000,Governor,,503,258,3,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,170,,,,,,,,1,,,,0,3,,,,,,,,0,,,,,,,Calais Town,,
Vermont,2000,Governor,,869,572,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,9,,,,3,4,,,,,,,,1,,,,,,,Cambridge Town,,
Vermont,2000,Governor,,179,204,3,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,4,,,,2,9,,,,,,,,1,,,,,,,Canaan Town,,
Vermont,2000,Governor,,707,655,14,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,168,,,,,,,,0,,,,184,6,,,,,,,,2,,,,,,,Castleton Town,,
Vermont,2000,Governor,,279,301,5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,1,,,,4,6,,,,,,,,0,,,,,,,Cavendish Town,,
Vermont,2000,Governor,,128,267,5,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,2,,,,0,0,,,,,,,,0,,,,,,,Charleston Town,,
Vermont,2000,Governor,,1370,581,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,177,,,,,,,,7,,,,5,0,,,,,,,,0,,,,,,,Charlotte Town,,
Vermont,2000,Governor,,273,353,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,2,,,,2,3,,,,,,,,0,,,,,,,Chelsea Town,,
Vermont,2000,Governor,,866,513,13,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,4,,,,11,19,,,,,,,,0,,,,,,,Chester Town,,
Vermont,2000,Governor,,303,290,4,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,1,,,,6,3,,,,,,,,0,,,,,,,Chittenden Town,,
Vermont,2000,Governor,,471,693,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,106,,,,,,,,2,,,,32,8,,,,,,,,1,,,,,,,Clarendon Town,,
Vermont,2000,Governor,,3983,2636,14,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,644,,,,,,,,27,,,,12,11,,,,,,,,11,,,,,,,Colchester Town,,
Vermont,2000,Governor,,158,273,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,1,,,,1,3,,,,,,,,0,,,,,,,Concord Town,,
Vermont,2000,Governor,,338,363,5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,1,,,,3,0,,,,,,,,0,,,,,,,Corinth Town,,
Vermont,2000,Governor,,449,186,3,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,1,,,,5,3,,,,,,,,1,,,,,,,Cornwall Town,,
Vermont,2000,Governor,,134,184,3,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,0,,,,0,1,,,,,,,,0,,,,,,,Coventry Town,,
Vermont,2000,Governor,,335,185,2,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,96,,,,,,,,0,,,,4,2,,,,,,,,0,,,,,,,Craftsbury Town,,
Vermont,2000,Governor,,231,303,8,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,3,,,,19,12,,,,,,,,0,,,,,,,Danby Town,,
Vermont,2000,Governor,,496,570,3,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,129,,,,,,,,4,,,,3,4,,,,,,,,0,,,,,,,Danville Town,,
Vermont,2000,Governor,,804,1111,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,242,,,,,,,,3,,,,5,5,,,,,,,,2,,,,,,,Derby Town,,
Vermont,2000,Governor,,391,606,11,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,111,,,,,,,,2,,,,26,5,,,,,,,,0,,,,,,,Dorset Town,,
Vermont,2000,Governor,,215,406,4,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,6,,,,4,5,,,,,,,,0,,,,,,,Dover Town,,
Vermont,2000,Governor,,631,279,4,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,12,,,,4,1,,,,,,,,0,,,,,,,Dummerston Town,,
Vermont,2000,Governor,,320,223,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,3,,,,2,2,,,,,,,,0,,,,,,,Duxbury Town,,
Vermont,2000,Governor,,35,85,2,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,1,,,,2,1,,,,,,,,0,,,,,,,East Haven Town,,
Vermont,2000,Governor,,767,544,3,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,194,,,,,,,,1,,,,2,3,,,,,,,,1,,,,,,,East Montpelier Town,,
Vermont,2000,Governor,,167,245,6,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,1,,,,2,0,,,,,,,,2,,,,,,,Eden Town,,
Vermont,2000,Governor,,250,148,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,1,,,,0,0,,,,,,,,0,,,,,,,Elmore Town,,
Vermont,2000,Governor,,533,487,2,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,114,,,,,,,,2,,,,5,6,,,,,,,,0,,,,,,,Enosburg Town,,
Vermont,2000,Governor,,4972,3726,21,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,774,,,,,,,,24,,,,16,19,,,,,,,,11,,,,,,,Essex Town,,
Vermont,2000,Governor,,398,415,14,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,1,,,,253,2,,,,,,,,2,,,,,,,Fair Haven Town,,
Vermont,2000,Governor,,723,775,7,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,157,,,,,,,,3,,,,1,7,,,,,,,,1,,,,,,,Fairfax Town,,
Vermont,2000,Governor,,382,406,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,73,,,,,,,,2,,,,5,1,,,,,,,,0,,,,,,,Fairfield Town,,
Vermont,2000,Governor,,307,229,5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,1,,,,1,2,,,,,,,,0,,,,,,,Fairlee Town,,
Vermont,2000,Governor,,421,210,4,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,77,,,,,,,,1,,,,3,2,,,,,,,,0,,,,,,,Fayston Town,,
Vermont,2000,Governor,,664,599,4,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,109,,,,,,,,3,,,,7,2,,,,,,,,1,,,,,,,Ferrisburg Town,,
Vermont,2000,Governor,,265,223,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,4,,,,1,0,,,,,,,,2,,,,,,,Fletcher Town,,
Vermont,2000,Governor,,215,280,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,1,,,,2,3,,,,,,,,1,,,,,,,Franklin Town,,
Vermont,2000,Governor,,776,1013,5,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,167,,,,,,,,8,,,,3,5,,,,,,,,2,,,,,,,Georgia Town,,
Vermont,2000,Governor,,234,252,2,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,4,,,,3,1,,,,,,,,0,,,,,,,Glover Town,,
Vermont,2000,Governor,,76,36,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,1,,,,0,0,,,,,,,,0,,,,,,,Goshen Town,,
Vermont,2000,Governor,,158,174,3,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,1,,,,0,2,,,,,,,,0,,,,,,,Grafton Town,,
Vermont,2000,Governor,,8,39,2,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,0,,,,0,1,,,,,,,,0,,,,,,,Granby Town,,
Vermont,2000,Governor,,556,397,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,18,,,,2,4,,,,,,,,2,,,,,,,Grand Isle Town,,
Vermont,2000,Governor,,83,54,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,0,,,,1,1,,,,,,,,0,,,,,,,Granville Town,,
Vermont,2000,Governor,,175,165,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,1,,,,0,0,,,,,,,,1,,,,,,,Greensboro Town,,
Vermont,2000,Governor,,153,309,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,2,,,,1,1,,,,,,,,1,,,,,,,Groton Town,,
Vermont,2000,Governor,,47,83,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,3,,,,1,2,,,,,,,,0,,,,,,,Guildhall Town,,
Vermont,2000,Governor,,561,278,4,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,156,,,,,,,,3,,,,2,4,,,,,,,,1,,,,,,,Guilford Town,,
Vermont,2000,Governor,,168,213,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,6,,,,4,7,,,,,,,,0,,,,,,,Halifax Town,,
Vermont,2000,Governor,,73,81,3,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,1,,,,3,1,,,,,,,,0,,,,,,,Hancock Town,,
Vermont,2000,Governor,,589,537,5,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,164,,,,,,,,1,,,,5,3,,,,,,,,1,,,,,,,Hardwick Town,,
Vermont,2000,Governor,,2863,1418,29,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,301,,,,,,,,9,,,,18,22,,,,,,,,1,,,,,,,Hartford Town,,
Vermont,2000,Governor,,914,605,10,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,114,,,,,,,,4,,,,12,12,,,,,,,,1,,,,,,,Hartland Town,,
Vermont,2000,Governor,,443,673,2,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,128,,,,,,,,2,,,,2,3,,,,,,,,0,,,,,,,Highgate Town,,
Vermont,2000,Governor,,1350,654,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,187,,,,,,,,2,,,,10,1,,,,,,,,0,,,,,,,Hinesburg Town,,
Vermont,2000,Governor,,89,160,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,1,,,,1,1,,,,,,,,0,,,,,,,Holland Town,,
Vermont,2000,Governor,,122,125,2,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,0,,,,37,1,,,,,,,,0,,,,,,,Hubbardton Town,,
Vermont,2000,Governor,,571,314,3,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,93,,,,,,,,4,,,,2,0,,,,,,,,1,,,,,,,Huntington Town,,
Vermont,2000,Governor,,720,530,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,165,,,,,,,,1,,,,6,3,,,,,,,,5,,,,,,,Hyde Park Town,,
Vermont,2000,Governor,,91,98,3,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,0,,,,5,3,,,,,,,,12,,,,,,,Ira Town,,
Vermont,2000,Governor,,158,361,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,0,,,,0,1,,,,,,,,0,,,,,,,Irasburg Town,,
Vermont,2000,Governor,,73,171,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,2,,,,0,0,,,,,,,,0,,,,,,,Isle La Motte Town,,
Vermont,2000,Governor,,171,220,5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,1,,,,4,4,,,,,,,,0,,,,,,,Jamaica Town,,
Vermont,2000,Governor,,74,98,2,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,0,,,,0,2,,,,,,,,0,,,,,,,Jay Town,,
Vermont,2000,Governor,,1615,990,4,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,190,,,,,,,,7,,,,4,2,,,,,,,,2,,,,,,,Jericho Town,,
Vermont,2000,Governor,,719,443,7,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,263,,,,,,,,12,,,,11,11,,,,,,,,0,,,,,,,Johnson Town,,
