State,Year,Office,County,D#,R#,UL#,Proh.#,Labor#,ND#,Soc.D#,Nat.#,Pop.#,S#,Prog.#,AI#,CON#,I1#,I2#,I3#,Ref.#,NL#,G#,L#,NA#,SM#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,W/I7#,W/I8#,W/I9#,W/I10#,Proh.,Am.#,I#,W/I#,IL#,Unnamed: 13,C#
Kansas,2012,President,Johnson,110526,158401,,,,,,,,,,,,,,,611,,,4590,,,709,157,29,29,11,6,3,2,0,,,,,,,,
Kansas,2012,President,Kearny,268,1097,,,,,,,,,,,,,,,5,,,16,,,0,0,0,0,0,0,0,0,0,,,,,,,,
Kansas,2012,President,Kingman,733,2397,,,,,,,,,,,,,,,27,,,70,,,0,3,1,0,0,0,0,0,0,,,,,,,,
Kansas,2012,President,Kiowa,163,976,,,,,,,,,,,,,,,2,,,1,,,0,2,0,0,0,0,0,0,0,,,,,,,,
Kansas,2012,President,Labette,3117,4742,,,,,,,,,,,,,,,47,,,121,,,0,5,2,1,2,0,0,0,0,,,,,,,,
Kansas,2012,President,Lane,172,739,,,,,,,,,,,,,,,7,,,10,,,0,0,0,0,0,0,0,0,0,,,,,,,,
Kansas,2012,President,Leavenworth,11357,17059,,,,,,,,,,,,,,,156,,,494,,,0,6,8,1,4,0,0,0,0,,,,,,,,
Kansas,2012,President,Lincoln,289,1165,,,,,,,,,,,,,,,11,,,18,,,0,0,0,0,0,0,0,0,0,,,,,,,,
Kansas,2012,President,Linn,1170,3177,,,,,,,,,,,,,,,40,,,77,,,0,1,1,0,1,0,0,0,0,,,,,,,,
Kansas,2012,President,Logan,197,1126,,,,,,,,,,,,,,,12,,,15,,,0,0,0,0,0,0,0,0,0,,,,,,,,
Kansas,2012,President,Lyon,5111,6470,,,,,,,,,,,,,,,65,,,226,,,0,3,0,0,0,0,0,0,0,,,,,,,,
Kansas,2012,President,Marion,3449,8545,,,,,,,,,,,,,,,72,,,212,,,1,10,6,2,0,0,0,0,0,,,,,,,,
Kansas,2012,President,Marshall,1385,3889,,,,,,,,,,,,,,,52,,,80,,,0,3,0,0,0,0,0,0,0,,,,,,,,
Kansas,2012,President,McPherson,1469,3195,,,,,,,,,,,,,,,29,,,80,,,0,0,0,0,0,0,0,0,0,,,,,,,,
Kansas,2012,President,Meade,258,1428,,,,,,,,,,,,,,,5,,,18,,,0,0,0,0,0,0,0,0,0,,,,,,,,
Kansas,2012,President,Miami,4712,9858,,,,,,,,,,,,,,,69,,,213,,,0,4,0,0,0,0,0,0,0,,,,,,,,
Kansas,2012,President,Mitchell,584,2327,,,,,,,,,,,,,,,38,,,16,,,0,0,0,0,0,0,0,0,0,,,,,,,,
Kansas,2012,President,Montgomery,3501,8630,,,,,,,,,,,,,,,81,,,200,,,0,5,0,0,0,0,0,0,0,,,,,,,,
Kansas,2012,President,Morris,718,1773,,,,,,,,,,,,,,,20,,,51,,,0,0,0,0,0,0,0,0,0,,,,,,,,
Kansas,2012,President,Morton,189,1072,,,,,,,,,,,,,,,7,,,10,,,0,0,0,0,0,0,0,0,0,,,,,,,,
Kansas,2012,President,Nemaha,1000,3930,,,,,,,,,,,,,,,41,,,54,,,0,1,0,0,0,0,0,0,0,,,,,,,,
Kansas,2012,President,Neosho,2050,4272,,,,,,,,,,,,,,,55,,,102,,,0,0,1,0,0,0,0,0,0,,,,,,,,
Kansas,2012,President,Ness,218,1209,,,,,,,,,,,,,,,5,,,12,,,0,0,0,0,0,0,0,0,0,,,,,,,,
Kansas,2012,President,Norton,398,1878,,,,,,,,,,,,,,,13,,,35,,,0,0,0,0,0,1,0,0,0,,,,,,,,
Kansas,2012,President,Osage,2268,4427,,,,,,,,,,,,,,,44,,,167,,,0,0,0,0,0,0,0,0,0,,,,,,,,
Kansas,2012,President,Osborne,324,1479,,,,,,,,,,,,,,,14,,,21,,,0,0,0,0,0,0,0,0,0,,,,,,,,
Kansas,2012,President,Ottawa,558,2295,,,,,,,,,,,,,,,15,,,65,,,0,0,0,0,0,0,0,0,0,,,,,,,,
Kansas,2012,President,Pawnee,718,1836,,,,,,,,,,,,,,,13,,,40,,,0,0,1,0,0,0,0,0,0,,,,,,,,
Kansas,2012,President,Phillips,382,2135,,,,,,,,,,,,,,,11,,,36,,,0,0,1,0,0,0,0,0,0,,,,,,,,
Kansas,2012,President,Pottawatomie,2335,6804,,,,,,,,,,,,,,,135,,,193,,,0,1,10,0,0,1,0,0,0,,,,,,,,
Kansas,2012,President,Pratt,980,2771,,,,,,,,,,,,,,,7,,,42,,,0,0,1,0,0,0,0,0,0,,,,,,,,
Kansas,2012,President,Rawlins,190,1223,,,,,,,,,,,,,,,4,,,27,,,0,0,0,0,0,0,0,0,0,,,,,,,,
Kansas,2012,President,Reno,8085,15718,,,,,,,,,,,,,,,156,,,440,,,0,6,13,3,0,0,1,0,0,,,,,,,,
Kansas,2012,President,Republic,477,2134,,,,,,,,,,,,,,,25,,,50,,,0,0,0,0,0,0,0,0,0,,,,,,,,
Kansas,2012,President,Rice,911,2676,,,,,,,,,,,,,,,29,,,65,,,0,0,0,0,0,0,0,0,0,,,,,,,,
Kansas,2012,President,Riley,8977,11507,,,,,,,,,,,,,,,73,,,488,,,0,44,5,6,1,0,0,0,0,,,,,,,,
Kansas,2012,President,Rooks,361,2038,,,,,,,,,,,,,,,15,,,45,,,0,1,0,0,0,0,0,0,0,,,,,,,,
Kansas,2012,President,Rush,367,1166,,,,,,,,,,,,,,,6,,,31,,,0,0,0,0,0,0,0,0,0,,,,,,,,
Kansas,2012,President,Russell,593,2553,,,,,,,,,,,,,,,21,,,33,,,0,0,0,0,0,0,0,0,0,,,,,,,,
Kansas,2012,President,Saline,7040,13840,,,,,,,,,,,,,,,96,,,505,,,0,11,0,3,0,1,0,0,0,,,,,,,,
Kansas,2012,President,Scott,277,1728,,,,,,,,,,,,,,,10,,,37,,,0,0,0,0,0,0,0,0,0,,,,,,,,
Kansas,2012,President,Sedgwick,71977,106506,,,,,,,,,,,,,,,683,,,3521,,,1,137,28,16,17,6,2,1,0,,,,,,,,
Kansas,2012,President,Seward,1490,3617,,,,,,,,,,,,,,,14,,,55,,,0,0,0,0,0,0,0,0,0,,,,,,,,
Kansas,2012,President,Shawnee,36975,37782,,,,,,,,,,,,,,,321,,,1369,,,1,47,7,1,4,1,0,0,0,,,,,,,,
Kansas,2012,President,Sheridan,168,1154,,,,,,,,,,,,,,,3,,,17,,,0,0,0,0,0,0,0,0,0,,,,,,,,
Kansas,2012,President,Sherman,577,1976,,,,,,,,,,,,,,,17,,,49,,,0,2,0,0,2,0,0,0,0,,,,,,,,
Kansas,2012,President,Smith,358,1624,,,,,,,,,,,,,,,15,,,26,,,0,0,0,0,0,0,0,0,0,,,,,,,,
Kansas,2012,President,Stafford,404,1385,,,,,,,,,,,,,,,17,,,31,,,0,1,0,0,0,0,0,1,0,,,,,,,,
Kansas,2012,President,Stanton,143,605,,,,,,,,,,,,,,,5,,,6,,,0,0,0,0,0,0,0,0,0,,,,,,,,
Kansas,2012,President,Stevens,252,1749,,,,,,,,,,,,,,,10,,,23,,,0,0,0,0,0,0,0,0,0,,,,,,,,
Kansas,2012,President,Sumner,2658,6260,,,,,,,,,,,,,,,59,,,156,,,0,7,1,0,0,0,0,0,0,,,,,,,,
Kansas,2012,President,Thomas,598,2788,,,,,,,,,,,,,,,20,,,68,,,0,0,0,0,0,0,0,0,0,,,,,,,,
Kansas,2012,President,Trego,291,1261,,,,,,,,,,,,,,,7,,,19,,,0,0,1,0,0,0,0,0,0,,,,,,,,
Kansas,2012,President,Wabaunsee,918,2256,,,,,,,,,,,,,,,35,,,58,,,0,0,0,0,0,0,0,0,0,,,,,,,,
Kansas,2012,President,Wallace,68,719,,,,,,,,,,,,,,,3,,,8,,,0,0,0,0,0,0,0,0,0,,,,,,,,
Kansas,2012,President,Washington,524,2316,,,,,,,,,,,,,,,11,,,38,,,0,0,0,0,0,0,0,0,0,,,,,,,,
Kansas,2012,President,Wichita,157,821,,,,,,,,,,,,,,,5,,,4,,,0,0,0,0,0,0,0,0,0,,,,,,,,
Kansas,2012,President,Wilson,818,2825,,,,,,,,,,,,,,,27,,,47,,,0,0,0,0,0,0,0,0,0,,,,,,,,
Kansas,2012,President,Woodson,380,1035,,,,,,,,,,,,,,,7,,,21,,,0,0,3,1,0,0,0,0,0,,,,,,,,
Kansas,2012,President,Wyandotte,34302,15496,,,,,,,,,,,,,,,205,,,692,,,155,24,13,2,2,1,1,0,0,,,,,,,,
Kansas,2016,President,Allen,1433,3651,,,,,,,,,,,,121,,,,,,229,,,0,19,1,0,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,Anderson,672,2435,,,,,,,,,,,,81,,,,,,151,,,0,11,0,0,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,Atchison,1989,4049,,,,,,,,,,,,163,,,,,,316,,,0,41,0,17,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,Barber,286,1850,,,,,,,,,,,,28,,,,,,78,,,0,7,2,0,1,0,0,0,0,0,,,,,,,
Kansas,2016,President,Barton,1839,7888,,,,,,,,,,,,157,,,,,,347,,,69,31,5,0,0,0,1,0,0,0,,,,,,,
Kansas,2016,President,Bourbon,1336,4424,,,,,,,,,,,,108,,,,,,205,,,0,17,3,0,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,Brown,863,2906,,,,,,,,,,,,97,,,,,,158,,,0,10,2,0,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,Butler,6573,19073,,,,,,,,,,,,395,,,,,,1415,,,0,165,22,10,4,0,0,0,0,0,,,,,,,
Kansas,2016,President,Chase,316,969,,,,,,,,,,,,31,,,,,,45,,,0,7,1,0,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,Chautauqua,197,1236,,,,,,,,,,,,23,,,,,,25,,,0,0,0,0,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,Cherokee,2005,6182,,,,,,,,,,,,130,,,,,,296,,,0,6,1,0,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,Cheyenne,181,1173,,,,,,,,,,,,20,,,,,,29,,,0,4,0,0,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,Clark,120,825,,,,,,,,,,,,20,,,,,,36,,,0,4,0,0,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,Clay,677,2891,,,,,,,,,,,,85,,,,,,150,,,0,16,0,0,0,0,0,0,1,0,,,,,,,
Kansas,2016,President,Cloud,761,2919,,,,,,,,,,,,74,,,,,,161,,,0,15,0,0,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,Coffey,727,3050,,,,,,,,,,,,70,,,,,,189,,,0,30,1,1,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,Comanche,102,715,,,,,,,,,,,,10,,,,,,40,,,0,0,0,0,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,Cowley,3551,8270,,,,,,,,,,,,275,,,,,,479,,,0,32,12,0,2,0,0,0,0,0,,,,,,,
Kansas,2016,President,Crawford,5199,8624,,,,,,,,,,,,314,,,,,,672,,,0,54,28,0,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,Decatur,178,1210,,,,,,,,,,,,20,,,,,,42,,,0,1,1,0,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,Dickinson,1609,6029,,,,,,,,,,,,169,,,,,,369,,,1,21,11,1,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,Doniphan,587,2606,,,,,,,,,,,,56,,,,,,125,,,0,2,0,2,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,Douglas,31195,14688,,,,,,,,,,,,1555,,,,,,2429,,,0,199,8,8,1,2,0,2,0,0,,,,,,,
Kansas,2016,President,Edwards,212,1037,,,,,,,,,,,,34,,,,,,33,,,0,2,1,0,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,Elk,160,1048,,,,,,,,,,,,16,,,,,,35,,,0,0,0,0,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,Ellis,2742,8466,,,,,,,,,,,,237,,,,,,464,,,0,36,1,1,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,Ellsworth,521,1969,,,,,,,,,,,,74,,,,,,107,,,0,7,0,1,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,Finney,3195,6350,,,,,,,,,,,,180,,,,,,424,,,0,10,0,0,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,Ford,2149,5114,,,,,,,,,,,,136,,,,,,281,,,0,31,2,2,3,0,0,0,0,0,,,,,,,
Kansas,2016,President,Franklin,2892,7185,,,,,,,,,,,,265,,,,,,568,,,0,49,6,0,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,Geary,2722,4274,,,,,,,,,,,,156,,,,,,312,,,0,26,14,0,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,Gove,149,1140,,,,,,,,,,,,13,,,,,,41,,,0,0,0,0,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,Graham,188,1025,,,,,,,,,,,,30,,,,,,38,,,0,3,0,0,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,Grant,441,1804,,,,,,,,,,,,33,,,,,,101,,,0,9,1,0,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,Gray,263,1698,,,,,,,,,,,,30,,,,,,75,,,0,0,0,0,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,Greeley,83,534,,,,,,,,,,,,8,,,,,,25,,,0,0,0,0,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,Greenwood,485,2160,,,,,,,,,,,,59,,,,,,122,,,0,8,6,0,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,Hamilton,121,705,,,,,,,,,,,,14,,,,,,31,,,0,3,2,0,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,Harper,393,1996,,,,,,,,,,,,60,,,,,,117,,,0,12,0,0,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,Harvey,5068,8668,,,,,,,,,,,,370,,,,,,684,,,0,117,8,1,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,Haskell,245,1040,,,,,,,,,,,,22,,,,,,41,,,0,5,1,0,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,Hodgeman,124,855,,,,,,,,,,,,17,,,,,,21,,,0,0,0,0,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,Jackson,1512,3939,,,,,,,,,,,,143,,,,,,213,,,0,9,2,0,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,Jefferson,2518,5213,,,,,,,,,,,,185,,,,,,384,,,0,25,8,2,2,0,0,0,0,0,,,,,,,
Kansas,2016,President,Jewell,180,1223,,,,,,,,,,,,41,,,,,,48,,,0,2,0,0,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,Johnson,129852,137490,,,,,,,,,,,,5022,,,,,,15156,,,4128,2360,141,48,5,3,1,1,0,1,,,,,,,
Kansas,2016,President,Kearny,174,1075,,,,,,,,,,,,13,,,,,,41,,,0,11,2,0,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,Kingman,599,2530,,,,,,,,,,,,69,,,,,,114,,,0,20,1,1,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,Kiowa,114,900,,,,,,,,,,,,16,,,,,,44,,,0,1,0,4,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,Labette,2291,5335,,,,,,,,,,,,166,,,,,,298,,,0,10,6,0,1,0,0,0,0,0,,,,,,,
Kansas,2016,President,Lane,106,718,,,,,,,,,,,,14,,,,,,33,,,0,0,0,0,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,Leavenworth,10209,17638,,,,,,,,,,,,662,,,,,,1611,,,338,155,20,4,2,0,0,0,0,0,,,,,,,
Kansas,2016,President,Lincoln,215,1179,,,,,,,,,,,,29,,,,,,41,,,0,0,0,0,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,Linn,736,3484,,,,,,,,,,,,65,,,,,,119,,,27,18,4,0,1,0,0,0,0,0,,,,,,,
Kansas,2016,President,Logan,149,1132,,,,,,,,,,,,28,,,,,,47,,,0,1,0,0,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,Lyon,4649,6552,,,,,,,,,,,,331,,,,,,670,,,184,76,9,0,0,0,0,0,1,0,,,,,,,
Kansas,2016,President,Marion,3226,8549,,,,,,,,,,,,295,,,,,,574,,,0,98,0,0,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,Marshall,1204,4003,,,,,,,,,,,,143,,,,,,227,,,0,40,6,1,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,McPherson,1072,3307,,,,,,,,,,,,73,,,,,,204,,,0,14,3,0,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,Meade,210,1415,,,,,,,,,,,,18,,,,,,62,,,12,10,1,0,4,0,0,0,0,0,,,,,,,
Kansas,2016,President,Miami,3991,10003,,,,,,,,,,,,259,,,,,,683,,,0,76,9,0,1,0,0,0,0,0,,,,,,,
Kansas,2016,President,Mitchell,477,2308,,,,,,,,,,,,55,,,,,,89,,,0,12,0,0,1,0,0,0,0,0,,,,,,,
Kansas,2016,President,Montgomery,2637,8679,,,,,,,,,,,,210,,,,,,407,,,1,54,16,0,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,Morris,601,1820,,,,,,,,,,,,62,,,,,,138,,,0,2,1,0,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,Morton,147,995,,,,,,,,,,,,14,,,,,,33,,,0,3,0,0,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,Nemaha,725,4124,,,,,,,,,,,,82,,,,,,164,,,0,23,4,0,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,Neosho,1501,4431,,,,,,,,,,,,120,,,,,,240,,,0,14,8,0,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,Ness,162,1228,,,,,,,,,,,,21,,,,,,42,,,0,1,0,0,0,0,0,0,0,0,,,,,,,
Kansas,2016,President,Norton,281,1840,,,,,,,,,,,,41,,,,,,67,,,0,5,0,0,0,0,0,0,0,0,,,,,,,
