State,Year,Office,County,D#,R#,Pop.#,Prog.#,Proh.#,SD#,SL#,UR#,S#,Labor#,Comm.#,Wor.#,Am.#,L#,IND#,I#,Ref.#,NL#,G#,3rdP#,NA#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,W/I7#,W/I8#,W/I9#,W/I10#,W/I11#,W/I12#,W/I13#,W/I14#,W/I15#,AI#,I1#,I2#,U#
Maryland,1932,President,Somerset,4811,3675,,,,,,,25,43,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1932,President,Saint Mary's,2885,1322,,,,,,,82,15,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1932,President,Talbot,4233,2672,,,,,,,21,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1932,President,Washington,11370,8929,,,,,,,14,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1932,President,Wicomico,6895,3812,,,,,,,23,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1932,President,Worcester,3593,2178,,,,,,,23,5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1936,President,Allegany,19721,11191,,,,,,,138,109,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1936,President,Anne Arundel,11413,8478,,,,,,,93,24,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1936,President,Baltimore,28367,18893,,,,,,,121,143,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1936,President,Baltimore City,210668,97667,,,,,,,950,535,474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1936,President,Calvert,1872,2082,,,,,,,5,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1936,President,Caroline,3579,2611,,,,,,,3,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1936,President,Carroll,6496,7383,,,,,,,17,23,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1936,President,Cecil,4914,3617,,,,,,,20,21,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1936,President,Charles,2597,2623,,,,,,,6,48,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1936,President,Dorchester,5293,3735,,,,,,,8,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1936,President,Frederick,10722,9500,,,,,,,25,13,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1936,President,Garrett,3252,4057,,,,,,,39,10,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1936,President,Harford,6165,5327,,,,,,,14,10,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1936,President,Howard,4138,2638,,,,,,,12,27,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1936,President,Kent,2931,2543,,,,,,,7,3,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1936,President,Montgomery,13246,10133,,,,,,,46,87,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1936,President,Prince George's,15087,8107,,,,,,,34,34,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1936,President,Queen Anne's,3548,1946,,,,,,,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1936,President,Somerset,4116,4770,,,,,,,8,86,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1936,President,Saint Mary's,2829,2286,,,,,,,11,16,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1936,President,Talbot,3768,3578,,,,,,,12,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1936,President,Washington,14050,10619,,,,,,,32,13,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1936,President,Wicomico,7273,4545,,,,,,,22,61,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1936,President,Worcester,3567,3106,,,,,,,3,15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1940,President,Allegany,18456,14804,,,,,,,88,41,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1940,President,Anne Arundel,13116,9204,,,,,,,31,26,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1940,President,Baltimore,30360,26652,,,,,,,106,22,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1940,President,Baltimore City,199715,112364,,,,,,,2984,294,639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1940,President,Calvert,2149,2067,,,,,,,16,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1940,President,Caroline,3284,3087,,,,,,,13,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1940,President,Carroll,5833,8300,,,,,,,27,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1940,President,Cecil,5360,3878,,,,,,,17,20,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1940,President,Charles,2692,2716,,,,,,,28,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1940,President,Dorchester,6088,3953,,,,,,,45,20,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1940,President,Frederick,11255,10485,,,,,,,38,28,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1940,President,Garrett,2805,4387,,,,,,,21,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1940,President,Harford,5500,6501,,,,,,,21,15,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1940,President,Howard,3957,3082,,,,,,,10,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1940,President,Kent,3014,2639,,,,,,,9,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1940,President,Montgomery,15177,13831,,,,,,,366,31,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1940,President,Prince George's,16592,9523,,,,,,,79,17,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1940,President,Queen Anne's,3581,2508,,,,,,,20,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1940,President,Somerset,4352,3954,,,,,,,21,6,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1940,President,Saint Mary's,2860,2301,,,,,,,41,11,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1940,President,Talbot,3689,4368,,,,,,,23,18,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1940,President,Washington,14125,11054,,,,,,,43,17,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1940,President,Wicomico,7198,4741,,,,,,,27,14,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1940,President,Worcester,3388,3135,,,,,,,19,22,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1944,President,Allegany,15345,15589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1944,President,Anne Arundel,10269,10860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1944,President,Baltimore,26275,34047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1944,President,Baltimore City,163493,112817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1944,President,Calvert,1549,2184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1944,President,Caroline,2060,3073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1944,President,Carroll,4483,8999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1944,President,Cecil,4662,3680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1944,President,Charles,1875,2755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1944,President,Dorchester,4764,4241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1944,President,Frederick,8528,11367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1944,President,Garrett,1961,4162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1944,President,Harford,4839,6751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1944,President,Howard,3140,3344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1944,President,Kent,2454,2351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1944,President,Montgomery,15324,20400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1944,President,Prince George's,14006,13750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1944,President,Queen Anne's,3027,2119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1944,President,Somerset,3125,3790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1944,President,Saint Mary's,1891,2673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1944,President,Talbot,2768,3712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1944,President,Washington,11365,12227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1944,President,Wicomico,5674,5040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1944,President,Worcester,2613,3018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1948,President,Allegany,14398,14375,,452,,,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1948,President,Anne Arundel,8713,10973,,368,,,,,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1948,President,Baltimore,31883,41846,,531,,,,,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1948,President,Baltimore City,134615,110879,,7226,,,,,1170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1948,President,Calvert,1851,1919,,22,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1948,President,Caroline,2430,2746,,20,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1948,President,Carroll,4226,8003,,54,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1948,President,Cecil,4323,3866,,32,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1948,President,Charles,1878,2703,,11,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1948,President,Dorchester,4507,3751,,45,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1948,President,Frederick,7142,9934,,79,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1948,President,Garrett,1909,3536,,28,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1948,President,Harford,5494,6168,,57,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1948,President,Howard,2725,3113,,158,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1948,President,Kent,2524,2489,,18,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1948,President,Montgomery,14336,23174,,386,,,,,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1948,President,Prince George's,14874,14718,,258,,,,,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1948,President,Queen Anne's,2660,2038,,23,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1948,President,Somerset,3112,3129,,32,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1948,President,Saint Mary's,2293,2247,,14,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1948,President,Talbot,2344,3585,,28,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1948,President,Washington,10588,11887,,96,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1948,President,Wicomico,5415,5062,,23,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1948,President,Worcester,2281,2673,,22,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1952,President,Allegany,14529,19186,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1952,President,Anne Arundel,14739,23273,,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1952,President,Baltimore,48476,81898,,484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1952,President,Baltimore City,178469,166605,,4784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1952,President,Calvert,2209,2769,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1952,President,Caroline,2733,4155,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1952,President,Carroll,4934,11563,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1952,President,Cecil,5590,6482,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1952,President,Charles,3338,4334,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1952,President,Dorchester,4823,5524,,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1952,President,Frederick,7851,14562,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1952,President,Garrett,2281,4980,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1952,President,Harford,6809,10770,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1952,President,Howard,3693,5497,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1952,President,Kent,2504,3656,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1952,President,Montgomery,28381,47805,,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1952,President,Prince George's,29119,38060,,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1952,President,Queen Anne's,3058,3170,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1952,President,Somerset,3951,4113,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1952,President,Saint Mary's,3588,4270,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1952,President,Talbot,3019,5357,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1952,President,Washington,12657,17653,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1952,President,Wicomico,5878,9061,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1952,President,Worcester,2708,4681,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1956,President,Allegany,10775,20239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1956,President,Anne Arundel,15888,28622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1956,President,Baltimore,48270,104021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1956,President,Baltimore City,140603,178244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1956,President,Calvert,1966,2764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1956,President,Caroline,2702,4208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1956,President,Carroll,4423,11749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1956,President,Cecil,4936,7217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1956,President,Charles,3931,5088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1956,President,Dorchester,3733,5809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1956,President,Frederick,7619,14387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1956,President,Garrett,2045,5555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1956,President,Harford,6588,12657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1956,President,Howard,3599,6534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1956,President,Kent,2378,3747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1956,President,Montgomery,42606,56501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1956,President,Prince George's,39280,40654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1956,President,Queen Anne's,2641,3321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1956,President,Somerset,3031,4770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1956,President,Saint Mary's,3443,4336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1956,President,Talbot,2735,6018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1956,President,Washington,11562,19455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1956,President,Wicomico,5289,9377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1956,President,Worcester,2570,4465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1960,President,Allegany,13701,20489,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1960,President,Anne Arundel,26063,30595,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1960,President,Baltimore,94396,96027,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1960,President,Baltimore City,202752,114705,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1960,President,Calvert,2535,2173,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1960,President,Caroline,3381,3698,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1960,President,Carroll,5763,11445,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1960,President,Cecil,6065,7368,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1960,President,Charles,5482,4560,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1960,President,Dorchester,4964,4626,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1960,President,Frederick,9910,13408,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Maryland,1960,President,Garrett,2357,5057,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1960,President,Harford,9293,12090,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1960,President,Howard,5412,7051,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
Maryland,1960,President,Kent,3079,3264,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1960,President,Montgomery,66025,62679,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1960,President,Prince George's,62013,44817,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1960,President,Queen Anne's,3126,2906,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1960,President,Somerset,3948,4030,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1960,President,Saint Mary's,5752,3080,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1960,President,Talbot,3462,4995,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1960,President,Washington,15632,17828,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1960,President,Wicomico,7350,8671,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1960,President,Worcester,3347,3976,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1964,President,Allegany,20425,12384,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1964,President,Anne Arundel,37981,26725,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1964,President,Baltimore,117153,77870,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,
Maryland,1964,President,Baltimore City,240716,76089,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1964,President,Calvert,3335,1765,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1964,President,Caroline,3710,2696,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1964,President,Carroll,8451,8332,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1964,President,Cecil,7854,5330,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1964,President,Charles,6546,3455,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1964,President,Dorchester,4564,5327,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1964,President,Frederick,14548,9264,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1964,President,Garrett,3515,3624,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1964,President,Harford,13550,9968,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1964,President,Howard,8185,6833,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1964,President,Kent,4113,2008,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1964,President,Montgomery,103113,52554,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1964,President,Prince George's,81806,46413,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1964,President,Queen Anne's,4052,1955,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1964,President,Somerset,4527,3155,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1964,President,Saint Mary's,5831,2878,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1964,President,Talbot,4671,3693,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1964,President,Washington,19858,12756,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1964,President,Wicomico,8695,7448,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1964,President,Worcester,3713,2973,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1968,President,Allegany,13227,13561,,,,,,,,,,,5122,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1968,President,Anne Arundel,25381,36557,,,,,,,,,,,15687,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1968,President,Baltimore,80798,108930,,,,,,,,,,,29283,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1968,President,Baltimore City,178450,80146,,,,,,,,,,,31288,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1968,President,Calvert,2032,1946,,,,,,,,,,,1471,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1968,President,Caroline,1697,3120,,,,,,,,,,,1414,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1968,President,Carroll,4658,11888,,,,,,,,,,,3085,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1968,President,Cecil,4517,6462,,,,,,,,,,,3235,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1968,President,Charles,4247,4645,,,,,,,,,,,3173,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1968,President,Dorchester,2714,4183,,,,,,,,,,,3217,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1968,President,Frederick,8316,13649,,,,,,,,,,,4348,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1968,President,Garrett,1933,4021,,,,,,,,,,,818,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1968,President,Harford,9914,15799,,,,,,,,,,,4978,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1968,President,Howard,5752,9957,,,,,,,,,,,2796,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1968,President,Kent,2243,2946,,,,,,,,,,,1146,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1968,President,Montgomery,92026,84651,,,,,,,,,,,14726,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1968,President,Prince George's,71524,73269,,,,,,,,,,,32867,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1968,President,Queen Anne's,1969,2888,,,,,,,,,,,1298,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1968,President,Somerset,2319,2829,,,,,,,,,,,1899,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1968,President,Saint Mary's,3280,3348,,,,,,,,,,,2547,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1968,President,Talbot,2609,4902,,,,,,,,,,,1372,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1968,President,Washington,11266,16050,,,,,,,,,,,6737,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1968,President,Wicomico,5392,8707,,,,,,,,,,,4356,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1968,President,Worcester,2046,3541,,,,,,,,,,,1871,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1972,President,Allegany,10808,20687,,,,,,,,,,,553,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1972,President,Anne Arundel,26082,71707,,,,,,,,,,,1450,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1972,President,Baltimore,70309,175897,,,,,,,,,,,4018,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1972,President,Baltimore City,141323,119486,,,,,,,,,,,3843,,,,,,,,,,,,,,,,,,,,,,,,,,,
