State,Year,Office,County,D#,R#,ST#,GB#,Proh.#,NP#,ND#,Workers#,Comm.#,SL#,CL#,AS#,RD#,UL#,IND#,People's#,S#,Prog.#,U#,AI#,I1#,I2#,I3#,I4#,I5#,I6#,I7#,Ref.#,NL#,G#,L#,NA#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,W/I7#,W/I8#,W/I9#,W/I10#,W/I11#,Peoples#,Year / Office,C#,W/I#
Ohio,1968,President,Van Wert,4360,7835,,,,,,,,,,,,,,,,,,1332,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,
Ohio,1968,President,Vinton,1608,2219,,,,,,,,,,,,,,,,,,414,,,,,,,,,,,,,1,0,0,0,0,,,,,,,,,,
Ohio,1968,President,Warren,6756,12663,,,,,,,,,,,,,,,,,,6595,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,
Ohio,1968,President,Washington,6922,11888,,,,,,,,,,,,,,,,,,1597,,,,,,,,,,,,,1,0,0,0,0,,,,,,,,,,
Ohio,1968,President,Wayne,8891,15151,,,,,,,,,,,,,,,,,,1924,,,,,,,,,,,,,3,0,0,0,1,,,,,,,,,,
Ohio,1968,President,Williams,4456,8059,,,,,,,,,,,,,,,,,,970,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,
Ohio,1968,President,Wood,10867,16111,,,,,,,,,,,,,,,,,,2952,,,,,,,,,,,,,9,0,0,0,0,,,,,,,,,,
Ohio,1968,President,Wyandot,2919,5265,,,,,,,,,,,,,,,,,,910,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,
Ohio,1972,President,Adams,2709,4980,,,,,,,,11,,,,,,,,,,172,10,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1972,President,Allen,10184,26966,,,,,,,,77,,,,,,,,,,1231,85,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1972,President,Ashland,4302,12470,,,,,,,,24,,,,,,,,,,268,10,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1972,President,Ashtabula,15052,22762,,,,,,,,30,,,,,,,,,,731,29,,,,,,,,,,,,4,,,,,,,,,,,,,,
Ohio,1972,President,Athens,9977,9735,,,,,,,,27,,,,,,,,,,142,34,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1972,President,Auglaize,4617,11900,,,,,,,,14,,,,,,,,,,500,7,,,,,,,,,,,,9,,,,,,,,,,,,,,
Ohio,1972,President,Belmont,14800,17628,,,,,,,,47,,,,,,,,,,337,54,,,,,,,,,,,,12,,,,,,,,,,,,,,
Ohio,1972,President,Brown,3770,6772,,,,,,,,7,,,,,,,,,,246,6,,,,,,,,,,,,3,,,,,,,,,,,,,,
Ohio,1972,President,Butler,21194,50380,,,,,,,,80,,,,,,,,,,1840,141,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1972,President,Carroll,2755,5984,,,,,,,,6,,,,,,,,,,262,6,,,,,,,,,,,,1,,,,,,,,,,,,,,
Ohio,1972,President,Champaign,3626,8756,,,,,,,,6,,,,,,,,,,211,4,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1972,President,Clark,19725,34447,,,,,,,,214,,,,,,,,,,1197,165,,,,,,,,,,,,2,,,,,,,,,,,,,,
Ohio,1972,President,Clermont,8276,22936,,,,,,,,18,,,,,,,,,,738,18,,,,,,,,,,,,3,,,,,,,,,,,,,,
Ohio,1972,President,Clinton,2709,8140,,,,,,,,3,,,,,,,,,,133,3,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1972,President,Columbiana,15683,27308,,,,,,,,23,,,,,,,,,,554,24,,,,,,,,,,,,10,,,,,,,,,,,,,,
Ohio,1972,President,Coshocton,3790,8082,,,,,,,,50,,,,,,,,,,245,39,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1972,President,Crawford,5518,14632,,,,,,,,14,,,,,,,,,,863,19,,,,,,,,,,,,7,,,,,,,,,,,,,,
Ohio,1972,President,Cuyahoga,317670,329493,,,,,,,,1303,,,,,,,,,,10078,1191,,,,,,,,,,,,16,,,,,,,,,,,,,,
Ohio,1972,President,Darke,6534,13862,,,,,,,,16,,,,,,,,,,658,26,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1972,President,Defiance,4377,8914,,,,,,,,5,,,,,,,,,,322,6,,,,,,,,,,,,6,,,,,,,,,,,,,,
Ohio,1972,President,Delaware,4452,12950,,,,,,,,9,,,,,,,,,,468,7,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1972,President,Erie,10889,16714,,,,,,,,103,,,,,,,,,,813,72,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1972,President,Fairfield,7746,21909,,,,,,,,19,,,,,,,,,,852,19,,,,,,,,,,,,23,,,,,,,,,,,,,,
Ohio,1972,President,Fayette,2344,6970,,,,,,,,5,,,,,,,,,,191,3,,,,,,,,,,,,2,,,,,,,,,,,,,,
Ohio,1972,President,Franklin,117562,219771,,,,,,,,1028,,,,,,,,,,5496,948,,,,,,,,,,,,3,,,,,,,,,,,,,,
Ohio,1972,President,Fulton,3615,8387,,,,,,,,5,,,,,,,,,,212,9,,,,,,,,,,,,6,,,,,,,,,,,,,,
Ohio,1972,President,Gallia,2341,6506,,,,,,,,13,,,,,,,,,,108,14,,,,,,,,,,,,4,,,,,,,,,,,,,,
Ohio,1972,President,Geauga,7329,15624,,,,,,,,47,,,,,,,,,,538,37,,,,,,,,,,,,2,,,,,,,,,,,,,,
Ohio,1972,President,Greene,12736,25349,,,,,,,,38,,,,,,,,,,743,38,,,,,,,,,,,,5,,,,,,,,,,,,,,
Ohio,1972,President,Guernsey,4757,9648,,,,,,,,9,,,,,,,,,,175,18,,,,,,,,,,,,12,,,,,,,,,,,,,,
Ohio,1972,President,Hamilton,119054,239212,,,,,,,,320,,,,,,,,,,5552,186,,,,,,,,,,,,61,,,,,,,,,,,,,,
