State,Year,Office,County,D#,R#,Proh.#,Pop.#,S#,Comm.#,SW#,SL#,FL#,Prog.#,Nat.#,UR#,UC#,Cont.#,Ind.#,ST#,Wor.#,WW#,CL#,Cit.#,Labor#,Sol.#,NA#,New#,U#,ID#,SD#,C#,I1#,I2#,Ref.#,NL#,G#,L#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,W/I7#,W/I8#,W/I9#,IR#,CON#,LLMR#,LWB#,WC#,HL#,PP#,AN#,Liberty#,HCR#,IND#,Coop#,Liberal#,CWL#,S&L#
Illinois,1896,President,Ogle,2142,5210,95,,,,,2,,,3,,,,,,,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1896,President,Peoria,9068,10486,185,,,,,18,,,12,,,,,,,,,,,,,,,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1896,President,Perry,2370,2342,81,,,,,1,,,7,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1896,President,Piatt,1958,2579,33,,,,,3,,,5,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1896,President,Pike,5329,3111,97,,,,,3,,,21,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1896,President,Pope,1074,1852,8,,,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1896,President,Pulaski,1152,2081,4,,,,,2,,,2,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1896,President,Putnam,479,706,18,,,,,0,,,1,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1896,President,Randolph,3081,3024,80,,,,,4,,,12,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1896,President,Richland,2062,1693,20,,,,,1,,,17,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1896,President,Rock Island,4692,7323,63,,,,,14,,,12,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1896,President,Saline,2296,2605,111,,,,,55,,,7,,,,,,,,,,,,,,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1896,President,Sangamon,8582,8998,22,,,,,4,,,1,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1896,President,Schuyler,2334,1848,243,,,,,2,,,11,,,,,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1896,President,Scott,1598,1261,63,,,,,2,,,3,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1896,President,Shelby,4709,3071,19,,,,,0,,,1,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1896,President,Saint Clair,8345,8960,117,,,,,0,,,12,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1896,President,Stark,1030,1636,39,,,,,2,,,1,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1896,President,Stephenson,3776,4728,168,,,,,6,,,2,,,,,,,,,,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1896,President,Tazewell,3743,3703,86,,,,,1,,,4,,,,,,,,,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1896,President,Union,2998,1842,35,,,,,4,,,2,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1896,President,Vermilion,5749,8767,192,,,,,6,,,20,,,,,,,,,,,,,,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1896,President,Wabash,1739,1321,57,,,,,4,,,6,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1896,President,Warren,2604,3394,101,,,,,1,,,10,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1896,President,Washington,1979,2351,34,,,,,0,,,4,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1896,President,Wayne,3102,2906,24,,,,,1,,,40,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1896,President,White,3421,2771,33,,,,,0,,,2,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1896,President,Whiteside,2788,5577,88,,,,,1,,,7,,,,,,,,,,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1896,President,Will,6873,9249,56,,,,,7,,,9,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1896,President,Williamson,2582,3027,9,,,,,0,,,2,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1896,President,Winnebago,2447,8242,219,,,,,9,,,7,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1896,President,Woodford,2453,2447,87,,,,,4,,,1,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Adams,8844,8047,183,5,,,,20,,,,14,11,,,,,,,,,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Alexander,1760,2790,27,3,,,,3,,,,5,1,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Bond,1629,2101,153,1,,,,1,,,,0,0,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Boone,704,3159,87,1,,,,2,,,,2,0,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Brown,1968,988,33,10,,,,0,,,,2,1,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Bureau,3523,5478,325,17,,,,33,,,,21,5,,,,,,,,,,,,,,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Calhoun,1175,873,23,2,,,,0,,,,2,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Carroll,1266,3425,86,1,,,,4,,,,4,0,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Cass,2626,1846,57,1,,,,0,,,,2,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Champaign,5015,6660,377,5,,,,8,,,,4,5,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Christian,4519,3686,153,28,,,,11,,,,6,1,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Clark,3009,2929,149,29,,,,2,,,,2,2,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Clay,2295,2356,81,18,,,,3,,,,6,2,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Clinton,2637,1964,31,3,,,,11,,,,0,1,,,,,,,,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Coles,3921,4706,110,6,,,,5,,,,11,2,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Cook,186193,203760,3490,211,,,,434,,,,160,134,,,,,,,,,,,,,,6752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Crawford,2299,2301,69,11,,,,3,,,,1,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Cumberland,1993,1870,53,7,,,,1,,,,2,0,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,De Witt,2361,2694,266,6,,,,10,,,,7,3,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,DeKalb,1881,5923,86,2,,,,1,,,,1,1,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Douglas,2106,2733,71,1,,,,5,,,,2,2,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,DuPage,1947,3869,208,4,,,,6,,,,4,3,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Edgar,3783,3766,119,8,,,,9,,,,4,1,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Edwards,823,1577,52,1,,,,1,,,,0,0,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Effingham,2979,1853,36,4,,,,3,,,,4,1,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Fayette,3423,2920,95,65,,,,2,,,,10,1,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Ford,1469,2936,111,0,,,,1,,,,1,0,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Franklin,2226,2117,56,7,,,,0,,,,1,1,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Fulton,5762,6130,143,30,,,,10,,,,10,9,,,,,,,,,,,,,,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Gallatin,2004,1432,48,6,,,,1,,,,5,0,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Greene,3785,2131,66,13,,,,0,,,,0,2,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Grundy,1687,3735,156,8,,,,16,,,,10,2,,,,,,,,,,,,,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Hamilton,2467,1911,58,4,,,,1,,,,7,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Hancock,4657,3907,158,3,,,,2,,,,4,0,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Hardin,839,753,25,5,,,,1,,,,1,2,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Henderson,976,1772,92,1,,,,1,,,,0,1,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Henry,2809,6892,263,11,,,,4,,,,4,1,,,,,,,,,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Iroquois,3736,5243,282,4,,,,11,,,,6,1,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Jackson,3723,4054,140,6,,,,9,,,,10,0,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Jasper,2591,1923,94,6,,,,4,,,,3,2,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Jefferson,3332,2805,155,36,,,,4,,,,4,1,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Jersey,2145,1496,79,1,,,,4,,,,5,2,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Jo Daviess,2543,3444,144,0,,,,1,,,,1,2,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Johnson,1271,1940,44,7,,,,1,,,,1,1,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Kane,5259,12031,393,5,,,,23,,,,5,13,,,,,,,,,,,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Kankakee,2674,5798,103,1,,,,5,,,,5,5,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Kendall,713,2121,94,5,,,,2,,,,4,0,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Knox,3299,7810,277,15,,,,3,,,,1,2,,,,,,,,,,,,,,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Lake,2235,5136,170,6,,,,15,,,,6,4,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,LaSalle,8671,11781,294,14,,,,21,,,,14,13,,,,,,,,,,,,,,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Lawrence,2021,1961,86,1,,,,6,,,,7,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Lee,2528,4820,208,7,,,,6,,,,2,3,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Livingston,4024,5805,331,11,,,,8,,,,9,6,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Logan,3672,3501,122,4,,,,8,,,,1,3,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Macon,4874,6086,191,3,,,,3,,,,9,1,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Macoupin,5472,4814,136,3,,,,3,,,,0,3,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Madison,6753,8106,583,12,,,,15,,,,11,2,,,,,,,,,,,,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Marion,3928,3221,211,1,,,,11,,,,8,5,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Marshall,1908,2210,169,9,,,,13,,,,16,2,,,,,,,,,,,,,,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Mason,2508,2027,169,13,,,,57,,,,6,4,,,,,,,,,,,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Massac,796,2057,95,71,,,,4,,,,6,2,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,McDonough,3444,4076,55,2,,,,1,,,,3,4,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,McHenry,2076,5234,90,0,,,,1,,,,5,1,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,McLean,6613,9487,29,2,,,,2,,,,3,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Menard,2078,1632,41,14,,,,3,,,,2,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Mercer,2110,3304,124,6,,,,2,,,,3,1,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Monroe,1757,1535,10,3,,,,0,,,,3,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Montgomery,4078,3583,175,20,,,,8,,,,3,2,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Morgan,4321,4341,119,23,,,,66,,,,1,1,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Moultrie,1975,1728,50,5,,,,3,,,,5,0,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Ogle,2171,5255,179,2,,,,5,,,,0,1,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Peoria,9433,10700,299,15,,,,80,,,,13,5,,,,,,,,,,,,,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Perry,2321,2336,153,9,,,,11,,,,5,1,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Piatt,1905,2648,56,3,,,,1,,,,2,0,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Pike,4715,3045,124,78,,,,5,,,,7,4,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Pope,908,1817,24,2,,,,0,,,,1,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Pulaski,1077,2039,19,2,,,,4,,,,6,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Putnam,450,738,29,4,,,,2,,,,0,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Randolph,3278,3045,124,5,,,,5,,,,4,2,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Richland,2042,1793,67,7,,,,0,,,,6,1,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Rock Island,4786,8299,186,12,,,,23,,,,8,14,,,,,,,,,,,,,,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Saline,2186,2495,149,11,,,,184,,,,13,6,,,,,,,,,,,,,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Sangamon,9499,9769,37,7,,,,7,,,,9,1,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Schuyler,2167,1791,338,10,,,,23,,,,7,6,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Scott,1585,1204,74,4,,,,1,,,,3,3,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Shelby,4514,3365,26,8,,,,2,,,,1,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Saint Clair,9827,9764,205,33,,,,5,,,,5,0,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Stark,939,1665,96,3,,,,1,,,,2,0,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Stephenson,3983,4677,234,1,,,,1,,,,3,1,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Tazewell,4048,3957,162,2,,,,16,,,,6,2,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Union,2900,1695,45,2,,,,0,,,,3,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Vermilion,6147,9852,555,7,,,,4,,,,12,3,,,,,,,,,,,,,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Wabash,1643,1226,116,6,,,,0,,,,1,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Warren,2501,3618,181,1,,,,3,,,,3,2,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Washington,2081,2351,61,1,,,,5,,,,6,1,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Wayne,3062,3117,153,17,,,,2,,,,6,1,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,White,3170,2658,63,10,,,,2,,,,9,0,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Whiteside,2758,5663,226,6,,,,7,,,,6,4,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Will,6655,10056,140,9,,,,16,,,,9,3,,,,,,,,,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Williamson,2760,3723,35,5,,,,3,,,,2,1,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Winnebago,2498,8103,433,0,,,,11,,,,25,2,,,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1900,President,Woodford,2564,2421,178,5,,,,7,,,,2,1,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1904,President,Adams,6149,7277,402,28,923,,,43,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1904,President,Alexander,1686,3203,67,4,103,,,1,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1904,President,Bond,1210,2055,333,7,70,,,4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1904,President,Boone,302,3036,129,6,109,,,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1904,President,Brown,1341,934,120,35,21,,,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1904,President,Bureau,1917,5624,482,36,632,,,41,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1904,President,Calhoun,815,730,154,3,1,,,0,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1904,President,Carroll,691,3128,170,3,97,,,3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1904,President,Cass,1906,1827,120,27,12,,,7,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1904,President,Champaign,3754,6954,545,35,71,,,8,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1904,President,Christian,3297,3856,406,34,238,,,8,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1904,President,Clark,2271,2886,258,36,22,,,1,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1904,President,Clay,1935,2408,119,41,19,,,1,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1904,President,Clinton,2153,1848,86,9,165,,,34,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1904,President,Coles,3435,4901,270,23,169,,,19,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1904,President,Cook,103762,229848,5290,3323,47743,,,2660,,,,,,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1904,President,Crawford,1850,2296,245,18,14,,,1,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1904,President,Cumberland,1644,1857,157,15,6,,,2,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1904,President,De Witt,1872,2771,228,24,49,,,21,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1904,President,DeKalb,1137,5957,355,25,191,,,5,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1904,President,Douglas,1685,2518,357,5,19,,,3,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1904,President,DuPage,1407,4078,352,17,126,,,9,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1904,President,Edgar,3443,3753,196,16,42,,,1,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1904,President,Edwards,595,1610,170,1,15,,,2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1904,President,Effingham,2303,1863,141,21,30,,,3,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1904,President,Fayette,2650,3253,313,44,27,,,7,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1904,President,Ford,926,2836,164,12,41,,,0,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1904,President,Franklin,1801,2077,218,9,38,,,3,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1904,President,Fulton,3791,6373,496,76,469,,,30,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1904,President,Gallatin,1540,1401,170,13,3,,,1,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1904,President,Greene,2649,1959,229,19,15,,,6,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1904,President,Grundy,841,3448,167,67,384,,,28,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
